cpd	dose	replicate_correlation_cellpainting	signature_strength_cellpainting	MAS	replicate_correlation_l1000	signature_strength_l1000	TAS	Metadata_broad_sample	broad_id	moa	median_replicate_score_cellpainting	median_replicate_score_l1000	pass_cellpainting_thresh	pass_l1000_thresh	pass_both	cell_painting_num_reproducible	l1000_num_reproducible	total_reproducible
scopolamine	3.33 uM	0.0319858709966656	305.2	0.11039644725157921	0.0673453010849734	200.33333333333334	0.11745211203012523	BRD-A62035778-004-03-6	BRD-A62035778	Acetylcholine receptor antagonist	0.03198587099666564	0.06734530108497341	FALSE	FALSE	FALSE	0	1	1
sdz-nkt-343	3.33 uM	0.1223876287745056	465.4	0.26666479969303125	-0.0753053083159923	159.5	0	BRD-K65820248-001-01-8	BRD-K65820248	tachykinin antagonist	0.12238762877450568	-0.07530530831599236	TRUE	FALSE	FALSE	4	1	5
secnidazole	3.33 uM	0.0073645591078483	286.6	0.05133283039188081	0.0341067117380184	256.3333333333333	0.09454815107673996	BRD-A70083328-001-23-5	BRD-A70083328	Acetylcholinesterase inhibitor|Microtubule inhibitor	0.007364559107848357	0.034106711738018436	FALSE	FALSE	FALSE	0	0	0
selamectin	3.33 uM	0.3299198515882578	417.6	0.41473263505642344	0.1866819645777076	262	0.2236312027557218	BRD-A58564983-001-04-6	BRD-A58564983	Nematocide	0.3299198515882578	0.18668196457770764	TRUE	TRUE	TRUE	4	3	7
selegiline	3.33 uM	0.0205187873014093	344.4	0.09392715286699357	0.0109457411167379	171.33333333333334	0.04378991385646555	BRD-A28545468-003-16-6	BRD-A28545468	Monoamine oxidase inhibitor	0.020518787301409398	0.010945741116737982	FALSE	FALSE	FALSE	0	0	0
selumetinib	3.33 uM	0.4884284723584298	540.6	0.5741458750517243	0.4887408799047141	457.6666666666667	0.47823851269023476	BRD-K57080016-001-15-9	BRD-K57080016	MEK inhibitor	0.4884284723584298	0.48874087990471415	TRUE	TRUE	TRUE	6	6	12
semagacestat	3.33 uM	0.1650601025526072	305.4	0.2508645607985054	0.0744850476158813	227.66666666666666	0.13167849280539576	BRD-K81957469-001-01-0	BRD-K81957469	Gamma secretase inhibitor	0.16506010255260722	0.07448504761588136	TRUE	FALSE	FALSE	4	0	4
semaxanib	3.33 uM	0.1514269803020538	342.4	0.2544205873650657	0.1505857599125318	248.33333333333334	0.19554199155621543	BRD-K63504947-001-15-4	BRD-K63504947	VEGFR inhibitor	0.15142698030205387	0.1505857599125318	TRUE	FALSE	FALSE	6	1	7
senicapoc	3.33 uM	0.0539196367694994	281.8	0.1377297360841293	0.0208903237900879	198	0.06503329421362157	BRD-K21295289-001-01-6	BRD-K21295289	Intermediate conductance potassium channel blocker	0.05391963676949947	0.020890323790087918	FALSE	FALSE	FALSE	1	0	1
seocalcitol	3.33 uM	0.1125824833982459	374.6	0.22945791375217214	0.1779834549192928	193	0.18741271124123055	BRD-K28456624-001-01-1	BRD-K28456624	Vitamin D receptor agonist	0.11258248339824595	0.17798345491929285	TRUE	TRUE	TRUE	2	1	3
sep-227900	3.33 uM	0.056066446710938	362.6	0.15931224523676665	-0.1504195399994783	309.6666666666667	0	BRD-K49504902-001-01-6	BRD-K49504902	D-amino acid oxidase Inhibitor	0.05606644671093801	-0.15041953999947832	FALSE	FALSE	FALSE	3	0	3
sertaconazole	3.33 uM	0.0643031349528799	324.4	0.16137647989426454	0.1458931890900255	224.33333333333334	0.18293423399259578	BRD-A95939040-001-01-2	BRD-A95939040	Sterol demethylase inhibitor	0.06430313495287998	0.14589318909002555	FALSE	FALSE	FALSE	2	1	3
sertindole	3.33 uM	0.2149241713132898	384.2	0.32107393647313465	0.2316543550565034	226.33333333333334	0.23153948715408484	BRD-K69116396-001-04-1	BRD-K69116396	Dopamine receptor antagonist|Serotonin receptor antagonist	0.2149241713132898	0.2316543550565034	TRUE	TRUE	TRUE	4	2	6
sertraline	3.33 uM	0.1999483500985364	344	0.29303660603544857	0.0705892843804933	212.66666666666666	0.12389382869595089	BRD-K70464547-003-01-2	BRD-K70464547	Serotonin receptor antagonist	0.19994835009853645	0.07058928438049338	TRUE	FALSE	FALSE	2	1	3
setiptiline	3.33 uM	0.0892445384665676	468.2	0.22839693449770457	0.0396253497267609	186	0.08681076809495891	BRD-K36732695-001-01-9	BRD-K36732695	Adrenergic receptor antagonist	0.08924453846656766	0.03962534972676092	TRUE	FALSE	FALSE	5	0	5
sgi-1776	3.33 uM	0.1086810361736109	291.4	0.19884075379440166	0.2362169693568652	182.66666666666666	0.2100466556472387	BRD-K80700417-001-04-2	BRD-K80700417	Pim kinase inhibitor	0.10868103617361091	0.2362169693568652	TRUE	TRUE	TRUE	4	5	9
siguazodan	3.33 uM	0.0246546204712936	295.2	0.09532154639638454	-0.0226899648317646	175.66666666666666	0	BRD-A62071884-001-04-6	BRD-A62071884	Phosphodiesterase inhibitor	0.024654620471293673	-0.022689964831764647	FALSE	FALSE	FALSE	0	0	0
sildenafil	3.33 uM	0.1030575947771021	349.4	0.21202408295806063	0.0228806396151713	119.5	0.05287478392451724	BRD-K79759585-048-04-8	BRD-K79759585	Phosphodiesterase inhibitor	0.10305759477710219	0.022880639615171363	TRUE	FALSE	FALSE	1	1	2
simeprevir	3.33 uM	0.3143373191552953	402.4	0.3973842959740044	0.1139352760940874	197.66666666666666	0.15174919519589503	BRD-A68493689-001-01-9	BRD-A68493689	HCV inhibitor	0.3143373191552953	0.11393527609408746	TRUE	FALSE	FALSE	4	1	5
simvastatin	3.33 uM	0.2364245752659549	362.2	0.32696726435793066	-0.0209649655931391	239.33333333333334	0	BRD-K22134346-001-22-3	BRD-K22134346	HMGCR inhibitor	0.23642457526595495	-0.02096496559313917	TRUE	FALSE	FALSE	5	2	7
sirolimus	3.33 uM	0.4322914857052126	634.8	0.5853161966787422	0.3363005069491345	245.5	0.29054946616077504	BRD-A79768653-001-12-0	BRD-A79768653	MTOR inhibitor	0.43229148570521264	0.33630050694913455	TRUE	TRUE	TRUE	6	6	12
sk&f-10047-(+)	3.33 uM	0.0042569956195653	310.2	0.04060282397620751	-0.0107138477204775	250	0	BRD-A47364545-003-02-6	BRD-A47364545	sigma receptor agonist	0.004256995619565319	-0.010713847720477591	FALSE	FALSE	FALSE	0	0	0
snx-2112	3.33 uM	0.4801769686271213	712.6	0.6535928818733905	0.6131856296874479	570	0.5978111137574712	BRD-K71281111-001-04-3	BRD-K71281111	HSP inhibitor	0.48017696862712134	0.6131856296874479	TRUE	TRUE	TRUE	5	4	9
sobetirome	3.33 uM	0.0280506248423884	285.8	0.10004286584352491	0.0131729593788615	223.66666666666666	0.05488742815372778	BRD-K85406984-001-01-0	BRD-K85406984	Thyroid hormone receptor agonist	0.028050624842388412	0.013172959378861562	FALSE	FALSE	FALSE	0	0	0
sodium-gualenate	3.33 uM	0.0698374732644045	325.4	0.16843671983733113	0.1526859780374339	155.33333333333334	0.15572648509924303	BRD-K80043866-236-01-1	BRD-K80043866	Antacid	0.06983747326440454	0.1526859780374339	FALSE	TRUE	FALSE	3	4	7
sodium-tanshinone-ii-a-sulfonate	3.33 uM	0.0631833104504655	292.4	0.15187056704058427	0.0388222629598153	172.66666666666666	0.08278949787758225	BRD-K84798689-236-02-9	BRD-K84798689	Inward rectifier potassium channel activator	0.06318331045046559	0.03882226295981538	FALSE	FALSE	FALSE	0	0	0
sofalcone	3.33 uM	0.0384241759832628	353.5	0.13022091193515242	0.067029952558676	157	0.10373250241349319	BRD-K01039503-001-01-2	BRD-K01039503	Mucus protecting agent	0.038424175983262816	0.06702995255867604	FALSE	FALSE	FALSE	1	0	1
sofosbuvir	3.33 uM	0.2107781225774515	509.6	0.36619399439357847	0.0126186532552969	192	0.04977229772345038	BRD-K05674516-001-02-5	BRD-K05674516	RNA polymerase inhibitor	0.2107781225774515	0.01261865325529699	TRUE	FALSE	FALSE	3	1	4
solifenacin-succinate	3.33 uM	0.0640033577105924	328	0.16189075295234912	0.0095119421508734	294.6666666666667	0.05353412121323791	BRD-K24723746-036-02-5	BRD-K24723746	Acetylcholine receptor antagonist	0.06400335771059243	0.009511942150873403	FALSE	FALSE	FALSE	2	0	2
sorbinil	3.33 uM	0.0122907501844639	323.4	0.0704438275934238	0.0478275352186711	249.33333333333334	0.1104230514318182	BRD-A89164055-001-03-3	BRD-A89164055	Aldose reductase inhibitor	0.012290750184463933	0.04782753521867118	FALSE	FALSE	FALSE	0	0	0
sorbitol	3.33 uM	0.04752322144078	302	0.13385671096383953	-0.0388856201016001	188.33333333333334	0	BRD-K66035042-001-10-1	BRD-K66035042	Mucolytic agent	0.04752322144078007	-0.038885620101600196	FALSE	FALSE	FALSE	0	0	0
sotalol	3.33 uM	0.0335730547227437	317.8	0.11541336872957159	0.0387605190354148	181.33333333333334	0.08477429505858992	BRD-A33168282-003-18-0	BRD-A33168282	Adrenergic receptor antagonist	0.0335730547227437	0.038760519035414887	FALSE	FALSE	FALSE	0	0	0
sotrastaurin	3.33 uM	0.2644440046886529	369.2	0.34912540365814687	0.1995003644514069	221.33333333333334	0.21248380346129694	BRD-K16761703-001-03-8	BRD-K16761703	PKC inhibitor	0.2644440046886529	0.19950036445140698	TRUE	TRUE	TRUE	3	4	7
sparfloxacin	3.33 uM	0.0637369707753089	351.8	0.16731210721855935	0.2969972842834171	316	0.30977784412906506	BRD-A26423207-001-01-0	BRD-A26423207	Bacterial DNA gyrase inhibitor	0.06373697077530892	0.2969972842834171	FALSE	TRUE	FALSE	3	3	6
spironolactone	3.33 uM	0.0643227488395117	328.6	0.16244255786299688	0.0897269055766425	197	0.13443892493784806	BRD-A97808748-001-03-8	BRD-A97808748	Mineralocorticoid receptor antagonist	0.06432274883951171	0.08972690557664252	FALSE	FALSE	FALSE	1	1	2
sr-2640	3.33 uM	0.088079753799023	331.6	0.1909541269557776	0.0234489382485552	230	0.0742601944497964	BRD-K62562723-003-02-7	BRD-K62562723	leukotriene receptor antagonist	0.08807975379902305	0.023448938248555252	TRUE	FALSE	FALSE	2	0	2
sr-33805	3.33 uM	0.3757599914072497	456	0.46251032458929253	-0.0411868153346235	204	0	BRD-K43002771-034-01-6	BRD-K43002771	calcium channel blocker	0.3757599914072497	-0.04118681533462354	TRUE	FALSE	FALSE	3	1	4
sta-5326	3.33 uM	0.5291937058103804	711.5	0.685612187767318	0.4159841313110607	351.3333333333333	0.3865704319290415	BRD-K41783120-001-02-8	BRD-K41783120	interleukin synthesis inhibitor	0.5291937058103804	0.41598413131106077	TRUE	TRUE	TRUE	6	5	11
stavudine	3.33 uM	0.099305318165261	663.6	0.2868290828431249	-0.013238154192218	188	0	BRD-K93880783-001-26-6	BRD-K93880783	DNA directed DNA polymerase inhibitor|Reverse transcriptase inhibitor	0.099305318165261	-0.013238154192218098	TRUE	FALSE	FALSE	3	0	3
su014813	3.33 uM	0.2972352475552691	449.6	0.4084576624920882	0.0304419999843287	166.5	0.07199034953922565	BRD-K75911534-001-01-6	BRD-K75911534	PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor	0.29723524755526914	0.03044199998432877	TRUE	FALSE	FALSE	2	0	2
sulbactam	3.33 uM	0.0512111458245771	326.4	0.14445782228181503	0.0031307426088622	176.33333333333334	0.023758633777358366	BRD-K85679373-001-01-1	BRD-K85679373	Beta lactamase inhibitor	0.051211145824577135	0.0031307426088622915	FALSE	FALSE	FALSE	0	0	0
sulbutiamine	3.33 uM	0.047750649126248	304.2	0.1346644577645658	0.019583866644315	300.3333333333333	0.07754995717414855	BRD-K12539416-001-01-4	BRD-K12539416	Acetylcholine receptor antagonist	0.04775064912624805	0.019583866644315065	FALSE	FALSE	FALSE	0	1	1
sulfafurazole	3.33 uM	0.0180295749390568	335.6	0.086913544581065	0.0017654976641959	181.66666666666666	0.01810930444909792	BRD-K50859149-001-19-5	BRD-K50859149	Bacterial antifolate	0.018029574939056853	0.0017654976641959237	FALSE	FALSE	FALSE	0	0	0
sulfasalazine	3.33 uM	0.0307380425341141	293.6	0.1061450806083268	0.0601777401521017	171.33333333333334	0.10267611839705797	BRD-K10670311-001-15-5	BRD-K10670311	Antirheumatic drug|NFkB pathway inhibitor	0.030738042534114152	0.06017774015210174	FALSE	FALSE	FALSE	0	1	1
sulforaphane	3.33 uM	0.2628891838755172	455.4	0.3866042412751356	0.1002004708815169	129.5	0.11518617001150203	BRD-A58955223-001-03-8	BRD-A58955223	Anticancer agent|Aryl hydrocarbon receptor antagonist	0.2628891838755172	0.10020047088151698	TRUE	FALSE	FALSE	3	0	3
sumatriptan	3.33 uM	0.0211744748615353	362	0.09782375997080765	-0.0458677810376689	270.6666666666667	0	BRD-K50938287-036-13-8	BRD-K50938287	Serotonin receptor agonist	0.0211744748615353	-0.04586778103766891	FALSE	FALSE	FALSE	1	1	2
sunitinib	3.33 uM	0.632054367825754	719.8	0.7536451029991695	0.3623783160605233	415.3333333333333	0.3922925564339371	BRD-K70511574-001-06-9	BRD-K70511574	FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor	0.632054367825754	0.36237831606052334	TRUE	TRUE	TRUE	5	5	10
suprofen	3.33 uM	0.0290140752986447	291	0.10266788213630429	0.1667061143482824	206.66666666666666	0.18769018157327758	BRD-A34006693-001-15-4	BRD-A34006693	Cyclooxygenase inhibitor	0.029014075298644776	0.1667061143482824	FALSE	TRUE	FALSE	0	1	1
suvorexant	3.33 uM	0.0156926970962107	333.4	0.08081934673293201	0.0098953196004008	218.33333333333334	0.04700082791719758	BRD-K94293891-001-01-3	BRD-K94293891	Orexin receptor antagonist	0.015692697096210784	0.009895319600400812	FALSE	FALSE	FALSE	1	0	1
swainsonine	3.33 uM	0.5278120359214323	482.8	0.5640362511070373	0.0264974597123227	190	0.07174794942554287	BRD-K15170068-001-03-2	BRD-K15170068	Alpha mannosidase inhibitor	0.5278120359214323	0.0264974597123227	TRUE	FALSE	FALSE	6	0	6
t-5224	3.33 uM	0.0069059794334388	317	0.05227884852400997	-0.0677069690493524	219	0	BRD-K84925803-001-01-9	BRD-K84925803	AP inhibitor	0.006905979433438875	-0.0677069690493524	FALSE	FALSE	FALSE	1	0	1
tacalcitol	3.33 uM	0.0968998967935965	348.6	0.205356801100212	0.1910250436913679	180.33333333333334	0.18767815770177773	BRD-K73237276-001-01-0	BRD-K73237276	Vitamin D receptor agonist	0.09689989679359653	0.19102504369136797	TRUE	TRUE	TRUE	4	1	5
tacedinaline	3.33 uM	0.3358367307386963	605.2	0.5037293992504678	0.239043697645772	192	0.216630616667399	BRD-K52313696-001-12-3	BRD-K52313696	HDAC inhibitor	0.33583673073869635	0.23904369764577205	TRUE	TRUE	TRUE	5	3	8
tacrine	3.33 uM	0.045893424211008	302.6	0.13167200086976527	0.0353563078300187	182.66666666666666	0.08126315464975466	BRD-K81473089-003-26-1	BRD-K81473089	Acetylcholinesterase inhibitor	0.04589342421100806	0.03535630783001879	FALSE	FALSE	FALSE	1	1	2
tacrolimus	3.33 uM	0.2534674082583802	392	0.352198772112793	0.118335833179609	186	0.1500186251947551	BRD-A96754982-001-01-4	BRD-A96754982	Calcineurin inhibitor	0.25346740825838027	0.11833583317960904	TRUE	FALSE	FALSE	4	0	4
tadalafil	3.33 uM	0.0413757039984308	324.4	0.1294484524591106	0.0333526061335961	173.33333333333334	0.0768840946138471	BRD-K93645900-001-11-3	BRD-K93645900	Phosphodiesterase inhibitor	0.041375703998430886	0.03335260613359615	FALSE	FALSE	FALSE	0	0	0
tafamidis-meglumine	3.33 uM	0.0456187597485686	279.8	0.12623486907091155	0.1099098560372312	187.66666666666666	0.14522536015245904	BRD-K23728141-001-01-2	BRD-K23728141	Transthyretin amyloid inhibitor|Transthyretin stabilizer	0.04561875974856865	0.10990985603723122	FALSE	FALSE	FALSE	0	0	0
tagatose	3.33 uM	0.03098117300382	360	0.1180005199071007	-0.0641146533211206	142.5	0	BRD-A73556557-001-06-4	BRD-A73556557	Phosphorylase inhibitor	0.030981173003820035	-0.06411465332112064	FALSE	FALSE	FALSE	1	0	1
tak-285	3.33 uM	0.1248471868082602	412.4	0.25353180634512573	0.2542192834054481	247.33333333333334	0.2535573142661715	BRD-K80343549-001-02-6	BRD-K80343549	EGFR inhibitor	0.12484718680826025	0.25421928340544814	TRUE	TRUE	TRUE	6	1	7
tak-733	3.33 uM	0.4504548670458684	623	0.591906906092605	0.6838522508460417	547	0.6184511139784378	BRD-K26667523-001-02-5	BRD-K26667523	MEK inhibitor	0.45045486704586846	0.6838522508460417	TRUE	TRUE	TRUE	6	6	12
tak-875	3.33 uM	0.059141226988708	328.6	0.15576242027892312	0.0384751986998228	178.33333333333334	0.08376011634900776	BRD-K58501140-002-01-0	BRD-K58501140	insulin secretagogue	0.05914122698870801	0.03847519869982284	FALSE	FALSE	FALSE	3	0	3
taladegib	3.33 uM	0.0674943259827958	367.8	0.1760448143223144	-0.0228805890841146	236.33333333333334	0	BRD-K50498985-001-03-3	BRD-K50498985	Smoothened receptor antagonist	0.06749432598279581	-0.022880589084114614	FALSE	FALSE	FALSE	2	1	3
talazoparib	3.33 uM	0.5372289664415739	645	0.6577234252050322	0.0711599759006824	317.6666666666667	0.15203174899979516	BRD-K95142244-001-01-5	BRD-K95142244	PARP inhibitor	0.5372289664415739	0.07115997590068246	TRUE	FALSE	FALSE	6	1	7
talinolol	3.33 uM	0.0465176828527931	327.2	0.13784766886685948	0.0625374627945513	222.66666666666666	0.11932413787496948	BRD-A94276798-001-01-4	BRD-A94276798	Adrenergic receptor antagonist	0.04651768285279311	0.06253746279455137	FALSE	FALSE	FALSE	0	0	0
talmapimod	3.33 uM	0.1214534240242091	302.6	0.2142017848463637	0.076962782404586	184.33333333333334	0.12044059462483654	BRD-K17555800-003-01-5	BRD-K17555800	P38 MAPK inhibitor	0.12145342402420914	0.07696278240458607	TRUE	FALSE	FALSE	3	0	3
talnetant	3.33 uM	0.0714262214314401	366.6	0.18080432300400415	0.0022746200668595	395	0.03030983369838281	BRD-K47095176-001-01-6	BRD-K47095176	Tachykinin antagonist	0.07142622143144013	0.00227462006685959	FALSE	FALSE	FALSE	1	0	1
taltirelin	3.33 uM	0.0463942204414058	312.2	0.13447208297963748	-0.0605447629643921	168	0	BRD-K93869735-001-01-1	BRD-K93869735	Thyrotropin releasing hormone receptor agonist	0.04639422044140584	-0.06054476296439216	FALSE	FALSE	FALSE	0	0	0
tamibarotene	3.33 uM	0.2768423510512109	432.2	0.38649367194993633	0.3003199598549121	264	0.28472436605147067	BRD-K36627727-001-05-4	BRD-K36627727	Retinoid receptor agonist	0.2768423510512109	0.3003199598549121	TRUE	TRUE	TRUE	6	5	11
tamoxifen	3.33 uM	0.093417544621592	337.2	0.19830869153060413	-0.0149031456638304	164	0	BRD-K93754473-048-20-2	BRD-K93754473	Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)	0.09341754462159207	-0.014903145663830407	TRUE	FALSE	FALSE	2	0	2
tamsulosin	3.33 uM	0.020447815386627	333	0.09219965934429737	-0.062980414368204	125	0	BRD-K74339692-001-01-9	BRD-K74339692	Adrenergic receptor antagonist	0.020447815386627065	-0.062980414368204	FALSE	FALSE	FALSE	0	0	0
tanaproget	3.33 uM	0.2525997155986438	509.8	0.40095911076393437	0.1603770466193203	294.6666666666667	0.21981998988287224	BRD-K99604664-001-01-1	BRD-K99604664	Progesterone receptor agonist	0.25259971559864386	0.16037704661932034	TRUE	TRUE	TRUE	4	4	8
taranabant	3.33 uM	0.448087762802731	617.4	0.5876903997306644	0.0917755059352376	229.66666666666666	0.14680571071020962	BRD-K35169477-001-01-9	BRD-K35169477	Cannabinoid receptor inverse agonist	0.448087762802731	0.09177550593523769	TRUE	FALSE	FALSE	6	2	8
targinine	3.33 uM	0.046600166251039	340.8	0.14080797993695246	-0.0228637753940786	214.33333333333334	0	BRD-K59506194-015-04-9	BRD-K59506194	Nitric oxide synthase inhibitor	0.04660016625103907	-0.022863775394078696	FALSE	FALSE	FALSE	1	0	1
tas-103	3.33 uM	0.5468341785984477	721	0.7015832307536701	0.732243471552962	639	0.691685634294592	BRD-K09426783-300-01-0	BRD-K09426783	topoisomerase inhibitor	0.5468341785984477	0.732243471552962	TRUE	TRUE	TRUE	6	6	12
taselisib	3.33 uM	0.6364397293283645	668.6	0.7288624377889534	0.2825181316434537	449.6666666666667	0.3604118675104051	BRD-K44844162-001-01-6	BRD-K44844162	PI3K inhibitor	0.6364397293283645	0.28251813164345374	TRUE	TRUE	TRUE	6	4	10
tasisulam	3.33 uM	0.0220044925140332	246	0.08220665441755338	-0.0708844738652543	224	0	BRD-K42495768-001-01-7	BRD-K42495768	Apoptosis stimulant	0.022004492514033268	-0.07088447386525434	FALSE	FALSE	FALSE	1	2	3
tasquinimod	3.33 uM	0.1242890199594646	304.8	0.21747413146678957	0.0514783561488431	315.3333333333333	0.1288332161588125	BRD-K14653796-001-01-1	BRD-K14653796	Angiogenesis inhibitor|S100A9 inhibitor	0.12428901995946465	0.05147835614884313	TRUE	FALSE	FALSE	3	0	3
tazobactam	3.33 uM	0.137241049996731	377.2	0.2542211037885021	0.1524465385040404	252	0.19819360023174368	BRD-A18611368-001-01-5	BRD-A18611368	Beta lactamase inhibitor	0.13724104999673103	0.1524465385040404	TRUE	TRUE	TRUE	4	2	6
tebipenem	3.33 uM	0.0653308909374503	341.4	0.16686866472909562	0.0037792901262586	354.3333333333333	0.03700340541548168	BRD-K06900071-001-01-2	BRD-K06900071	Bacterial cell wall synthesis inhibitor	0.06533089093745038	0.003779290126258638	FALSE	FALSE	FALSE	0	0	0
tecastemizole	3.33 uM	0.0475963415431458	343.6	0.14288844357975672	-0.10211158132008	271	0	BRD-K48195801-001-01-6	BRD-K48195801	Histamine receptor antagonist	0.047596341543145876	-0.10211158132008002	FALSE	FALSE	FALSE	1	0	1
tedizolid	3.33 uM	0.3923261018801311	454.4	0.47176585515518354	0.1711516726663943	281	0.2217554522267426	BRD-K59436580-001-01-7	BRD-K59436580	Bacterial 50S ribosomal subunit inhibitor	0.3923261018801311	0.1711516726663943	TRUE	TRUE	TRUE	6	1	7
tegobuvir	3.33 uM	0.1323945987092194	383	0.25160441799200867	0.0127133459607782	167	0.04659279255910715	BRD-K26701552-001-01-8	BRD-K26701552	HCV inhibitor|Protease inhibitor	0.13239459870921946	0.012713345960778239	TRUE	FALSE	FALSE	2	1	3
telatinib	3.33 uM	0.0279750646791261	328.8	0.10716061466999088	0.0031714596507311	156	0.022491709572709677	BRD-K84564571-001-02-4	BRD-K84564571	KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor	0.027975064679126155	0.0031714596507311436	FALSE	FALSE	FALSE	1	0	1
telbivudine	3.33 uM	0.0353574630838633	335.8	0.12174878509091057	0.0075521210372483	256.3333333333333	0.04449053068081314	BRD-K15976406-001-03-3	BRD-K15976406	DNA polymerase inhibitor	0.03535746308386337	0.007552121037248368	FALSE	FALSE	FALSE	0	0	0
telcagepant	3.33 uM	0.0260719806289519	287.4	0.09671952082602017	0.0820076514258404	187.66666666666666	0.12544441482540758	BRD-K91159026-001-01-7	BRD-K91159026	Calcitonin antagonist	0.026071980628951965	0.08200765142584045	FALSE	FALSE	FALSE	0	0	0
telmesteine	3.33 uM	0.0072355511035146	306.8	0.052643799598363517	0.0607610791995296	208.66666666666666	0.11385965179279021	BRD-A05523972-001-01-5	BRD-A05523972	Mucolytic agent	0.007235551103514622	0.060761079199529604	FALSE	FALSE	FALSE	1	0	1
telmisartan	3.33 uM	0.1505375489179672	377.2	0.2662514638688511	0.1115723817266564	200	0.15105111049214875	BRD-K73999723-001-11-3	BRD-K73999723	Angiotensin receptor antagonist	0.15053754891796728	0.11157238172665643	TRUE	FALSE	FALSE	3	1	4
telotristat	3.33 uM	0.1376166325758637	351.8	0.24584825090316564	0.0175049089148203	182.66666666666666	0.0571794735018853	BRD-K63178091-001-01-1	BRD-K63178091	Serotonin receptor antagonist|Serotonin release inhibitor	0.1376166325758637	0.017504908914820302	TRUE	FALSE	FALSE	2	0	2
temazepam	3.33 uM	0.0738812028916472	377.6	0.1866236648298236	0.0608838725370347	230	0.11965907041437132	BRD-A93093700-001-02-9	BRD-A93093700	GABA receptor agonist	0.07388120289164729	0.0608838725370347	FALSE	FALSE	FALSE	1	0	1
temozolomide	3.33 uM	0.0320091041123782	379.4	0.12313149847986903	0.1592355090316077	184.33333333333334	0.1732417137270296	BRD-K32107296-001-16-9	BRD-K32107296	DNA alkylating drug	0.03200910411237823	0.1592355090316077	FALSE	TRUE	FALSE	0	1	1
temsirolimus	3.33 uM	0.3220764334482147	657.4	0.5141360611009647	0.5222378777259878	386	0.4540026719945056	BRD-A62025033-001-01-8	BRD-A62025033	MTOR inhibitor	0.3220764334482147	0.5222378777259878	TRUE	TRUE	TRUE	6	6	12
temsirolimus	3.33 uM	0.3220764334482147	657.4	0.5141360611009647	0.5222378777259878	386	0.4540026719945056	BRD-K42898655-001-01-8	BRD-K42898655	mTOR inhibitor	0.3220764334482147	0.5222378777259878	TRUE	TRUE	TRUE	6	6	12
teneligliptin	3.33 uM	0.1306527104523335	383.6	0.2501394860049496	0.0468877127302407	224.33333333333334	0.10370674444659969	BRD-K48068743-001-01-6	BRD-K48068743	Dipeptidyl peptidase inhibitor	0.13065271045233356	0.04688771273024077	TRUE	FALSE	FALSE	6	0	6
tenidap	3.33 uM	0.0716354362221786	397.6	0.18856925477822	0.2125111508859426	245	0.23073021801261137	BRD-A87479750-001-02-7	BRD-A87479750	Cyclooxygenase inhibitor	0.07163543622217863	0.21251115088594266	FALSE	TRUE	FALSE	2	3	5
terbinafine	3.33 uM	0.0012949484901977	253	0.020224148678937955	0.3036956222715928	240.66666666666666	0.2733743792314999	BRD-K68132782-003-13-8	BRD-K68132782	Fungal squalene epoxidase inhibitor	0.0012949484901977268	0.3036956222715928	FALSE	TRUE	FALSE	0	3	3
teroxirone	3.33 uM	0.7074361964937843	687.2	0.7790565008385382	0.0947665988388736	249.66666666666666	0.15553871302977884	BRD-A39935389-001-05-9	BRD-A39935389	DNA inhibitor	0.7074361964937843	0.09476659883887369	TRUE	FALSE	FALSE	5	0	5
tesaglitazar	3.33 uM	0.1232199697385749	344.2	0.2301069435570782	0.0509545513732203	170.33333333333334	0.09420455153311548	BRD-K15507868-001-03-7	BRD-K15507868	Insulin sensitizer|PPAR receptor agonist	0.12321996973857491	0.05095455137322031	TRUE	FALSE	FALSE	6	0	6
testosterone	3.33 uM	0.292787728711928	374.8	0.3701348418483467	0.0283714655805984	215.33333333333334	0.07903638891046534	BRD-A55393291-001-09-9	BRD-A55393291	Androgen receptor agonist	0.29278772871192804	0.02837146558059847	TRUE	FALSE	FALSE	6	0	6
tetrabenazine	3.33 uM	0.0451397139174535	319.4	0.1341623321477908	-0.0371041648862262	234.33333333333334	0	BRD-K95739795-001-03-7	BRD-K95739795	Vesicular monoamine transporter inhibitor	0.045139713917453556	-0.03710416488622627	FALSE	FALSE	FALSE	2	0	2
tetracaine	3.33 uM	0.07690672662912	336.4	0.17971896092621797	-5.870067595096e-4	206.33333333333334	0	BRD-K45071273-003-25-6	BRD-K45071273	Membrane integrity inhibitor	0.07690672662912008	-5.870067595096857e-4	FALSE	FALSE	FALSE	1	0	1
tetrahydrouridine	3.33 uM	0.0622013552261667	388.2	0.17362466908925112	0.1592877689535392	316	0.2268638659868724	BRD-A86248581-001-01-4	BRD-A86248581	Cytidine deaminase inhibitor	0.062201355226166793	0.15928776895353924	FALSE	TRUE	FALSE	1	3	4
