compound	no_of_compounds	well	dose_recode	median_score	p_value
asc-j9	5	P07	6	0.018588405140843	0.485
asenapine	5	I13	6	-0.001341468881367	0.796
aspirin	5	O19	6	0.0017390230446723	0.664
at13387	5	F01	6	0.2171489180934553	0.075
ataluren	5	I01	6	0.0015927132015209	0.821
atenolol	5	B13	6	-0.0016106065358476	0.932
atipamezole	2	F13	6	0.0033884070346403	0.377
atn-161	4	D01	6	0.0007348230844251	0.782
atomoxetine	5	E07	6	0.5440912326365877	0.001
atorvastatin	5	H01	6	0.468684109864096	0.028
atracurium	5	J19	6	0.9680537295728712	0.001
atrasentan	5	D19	6	-1.1308228659023811e-16	0.838
av-608	5	G19	6	0.1637859888793575	0.014
avagacestat	5	J01	6	0.0107395177964149	0.412
avanafil	5	L13	6	0.0194726982424349	0.129
avasimibe	5	B07	6	0.8083503605152241	0.004
avl-292	5	A19	6	0.6836636394396494	0.007
avn-944	5	A13	6	0.7836209831075904	0.004
azacitidine	5	L13	6	0.6147904730431718	0.001
azathioprine	5	F19	6	0.0128885248812258	0.164
azd1208	5	G01	6	0.0001324482858033	0.822
azd1480	5	L19	6	0.4922485702667589	0.005
azd1981	5	B13	6	0.0023057788645515	0.625
azd2014	5	H01	6	0.0704746063568102	0.181
azd3514	5	D19	6	0.4197804746686748	0.017
azd4547	5	B19	6	0.002325797664691	0.591
azd5363	5	N07	6	0.4241868518653477	0.008
azd7545	5	B07	6	0.544557317874563	0.008
azd7687	5	L13	6	-0.0032890878786868	0.798
azd7762	5	P07	6	0.5912048644886128	0.016
azd8931	5	M01	6	0.0079307728836894	0.594
azd9668	5	L19	6	0.0012721669079894	0.683
azelaic-acid	5	F13	6	-0.0027583816475462	0.949
azelastine	5	E07	6	0.3925548793128579	0.013
balaglitazone	4	B07	6	0.0262525128296186	0.324
balapiravir	5	M13	6	0.0005375983192617	0.612
balicatib	5	P19	6	-0.0013322232991942	0.924
balsalazide	2	J07	6	-0.0585818262406361	0.977
bambuterol	5	I19	6	0.002395087206424	0.441
bardoxolone-methyl	5	H13	6	0.0909839569981629	0.042
basimglurant	5	E07	6	0.0316251667002075	0.148
batimastat	5	A19	6	0.0313776186468178	0.484
bavisant	5	O13	6	0.0058143817852041	0.493
bay-87-2243	5	H01	6	0.1898796065330102	0.099
bazedoxifene	5	H07	6	0.492447612144778	0.0
bci-540	5	I07	6	-0.0001156756053902	0.633
beclomethasone-dipropionate	5	O13	6	-0.0008185320572978	0.837
belinostat	5	L19	6	0.8543624712326903	0.003
bemegride	5	N07	6	0.1239438119517344	0.056
benazepril	5	M13	6	-0.0165420310460664	0.974
bendamustine	5	J01	6	0.4573230413947602	0.018
bendroflumethiazide	5	O13	6	0.0016523552368723	0.634
benzbromarone	5	P19	6	0.2369250642273189	0.06
benzthiazide	5	E19	6	0.5572132622228314	0.002
benzydamine	5	J01	6	0.0036633829950568	0.568
benzylpenicillin	5	L19	6	0.0013440860215042	0.656
bepotastine	5	C01	6	0.0026266571448937	0.582
berberine	5	L13	6	0.0017253112064981	0.433
betahistine	5	J19	6	-9.234061036368668e-06	0.765
betulinic-acid	2	B13	6	0.0406456458208239	0.32
bevirimat-dimeglumine	5	G19	6	0.4534350465725243	0.004
bexarotene	5	A13	6	0.737430715297031	0.004
bezafibrate	5	K13	6	0.0010505420196698	0.547
bicalutamide	5	E01	6	0.0001424709518946	0.885
bifemelane	5	A13	6	-0.0013122521028997	0.925
bifonazole	5	F01	6	0.0398191442495395	0.219
bimatoprost	5	J19	6	0.000333181795321	0.704
bindarit	5	O13	6	0.00283575462827	0.554
biperiden	4	C07	6	0.0402828578480638	0.198
birinapant	5	H19	6	0.095102458025288	0.063
bisindolylmaleimide	5	B13	6	0.752197335922371	0.004
bisoprolol	5	F13	6	-0.0007414515182708	0.831
bitopertin	5	I07	6	0.0193128346345389	0.114
blonanserin	5	C07	6	0.0016727130740532	0.526
bms-599626	5	K19	6	0.0075089893041071	0.273
bms-707035	5	O19	6	0.0041811880658132	0.515
bms-927711	5	A13	6	0.3449333649441799	0.048
bopindolol	5	M19	6	0.0139274418857047	0.142
bortezomib	5	D13	6	0.5124040337972124	0.002
bosentan	5	E01	6	0.0856152784566686	0.177
bosutinib	5	N19	6	0.6029133190177908	0.005
brequinar	5	K19	6	0.7741596962899544	0.002
bretazenil	5	N13	6	-0.0015458365607336	0.943
brexpiprazole	4	F01	6	0.0069696439986478	0.458
brivanib	5	C01	6	0.0021451718435646	0.636
brivudine	5	H13	6	-0.0178943481319762	0.986
bromocriptine	5	H07	6	-0.0027348224243077	0.83
broxuridine	5	M19	6	0.0013843290137855	0.597
bruceantin	5	O07	6	0.7986840315496484	0.0
bts-54505	5	C07	6	0.0136247499286062	0.225
bucladesine	5	P19	6	0.998757471147214	0.0
budipine	5	P07	6	-0.0013315766587235	0.944
bumetanide	5	M07	6	-0.0017629754766145	0.743
bupivacaine	4	G07	6	0.3713349208371925	0.015
bupropion	5	F01	6	0.6788980810870178	0.006
buspirone	5	L01	6	0.046686373847755	0.204
butoconazole	5	E19	6	0.0127477690536961	0.116
butorphanol-(+)-tartrate	2	L13	6	-0.0021081082924221	0.664
bvd-523	5	D13	6	0.0025495211348616	0.378
cabazitaxel	5	J19	6	0.0258813488223291	0.143
cabergoline	5	P19	6	0.0017473383558881	0.709
cabozantinib	5	C01	6	0.6179620542840596	0.006
caffeine	4	L07	6	0.0123218179915028	0.226
calcitriol	5	I13	6	0.0099426765959316	0.221
camicinal	5	M07	6	0.0002802187950227	0.514
camptothecin	2	D07	6	0.0032416290369416	0.484
canagliflozin	5	M07	6	0.017610966353633	0.114
candesartan	5	I19	6	-0.0007852481767239	0.815
canertinib	5	B07	6	0.0002467291419766	0.788
canrenoic-acid	5	L13	6	0.0614904115872265	0.059
capecitabine	5	K13	6	0.0107115700185384	0.16
capsaicin	5	P13	6	-0.0014879571737886	0.959
carbachol	5	E13	6	-0.0013495371958327	0.883
carbamazepine	5	N01	6	0.0450761112509475	0.289
carbenoxolone	5	F01	6	0.0021622588049303	0.651
carbimazole	5	E01	6	0.5253905662041541	0.018
carglumic-acid	5	N19	6	0.2951827508924449	0.016
cariprazine	5	J19	6	0.8111671488304342	0.001
carisoprodol	5	N19	6	-0.0013555502002175	0.853
carprofen	5	I13	6	0.504293527644978	0.003
carvedilol	5	N07	6	0.0257932092163326	0.153
cb-10-277-(free-acid)	5	N07	6	0.2586077500118092	0.024
cc-401	5	D19	6	0.2670791549475609	0.037
cc-930	5	J01	6	-3.1441863002079632e-18	0.928
cediranib	5	F19	6	0.2384053054755388	0.038
cefdinir	5	B13	6	0.0035358509429122	0.553
cefepime	5	A13	6	0.4069220643135355	0.032
cefoperazone	4	I19	6	0.1981937383979139	0.058
cefotetan	5	N19	6	-0.0013440860215052	0.848
cefozopran	5	L19	6	-0.00140784722507	0.89
celecoxib	4	L13	6	0.0327461112640247	0.161
cep-37440	5	O07	6	0.8247963278336496	0.0
cepharanthine	5	D19	6	0.005269536135396	0.323
cgp12177	2	H01	6	-0.0013440860215173	0.813
chlorambucil	5	D19	6	0.0028278755702876	0.438
chlormezanone	5	O19	6	-0.0016594447768431	0.947
chloroxine	5	I07	6	0.6154288620361483	0.004
chlorphenamine	5	D01	6	0.0146620126203227	0.315
chlorpromazine	5	G07	6	-0.0016459992821735	0.845
chlorpropamide	5	A13	6	0.0057670413047947	0.492
chlortalidone	5	O07	6	0.0001376288110392	0.732
cholic-acid	2	M13	6	0.0045351238246612	0.362
choline-alfoscerate	5	J19	6	0.1393521197261837	0.027
cianidanol	5	J07	6	0.18097917399092	0.031
ciclesonide	5	M01	6	0.1835402958582965	0.189
ciglitazone	5	D13	6	0.1963369921714495	0.024
cilengitide	5	C13	6	0.0091007688084924	0.368
cilomilast	2	F01	6	0.0014260468810577	0.686
cilostazol	5	L13	6	0.0021986759625148	0.355
cimetidine	5	O13	6	0.4036378794405875	0.01
cinaciguat	5	P19	6	0.0052985780847333	0.494
cinepazide	5	L13	6	0.000304420743724	0.563
cinnarizine	5	N01	6	0.0037281205988463	0.651
cinoxacin	5	K13	6	0.0412429159365901	0.049
ciprofloxacin	5	C13	6	0.0013440860215063	0.707
cisapride	5	F01	6	0.0140513291336114	0.368
citalopram	5	C13	6	-0.0181474781604481	0.99
cladribine	5	K01	6	0.1242742506624633	0.133
clarithromycin	5	H07	6	0.3242024725632048	0.007
clenbuterol	5	H01	6	0.0101537740989917	0.476
climbazole	5	A07	6	0.001873762446558	0.657
clinafloxacin	5	G07	6	0.0588731717186566	0.11
clindamycin	5	F01	6	0.001362754431164	0.814
clinofibrate	5	G19	6	-0.0009202202231764	0.834
clioquinol	5	H01	6	0.4517881694429467	0.031
clobetasol	5	D13	6	0.037786433497459	0.093
clofarabine	5	I19	6	0.1930778896098758	0.023
clofazimine	5	D01	6	0.0036770652811068	0.491
clofibric-acid	5	A19	6	0.1335233872420224	0.234
clofoctol	4	L19	6	0.0129198293858847	0.267
clomethiazole	5	O07	6	0.0001160466585826	0.734
clomifene	5	E19	6	0.0022172525089815	0.337
clonazepam	2	D19	6	0.0025899321248738	0.467
clonidine	5	B19	6	0.0005251699942583	0.822
clotrimazole	5	B19	6	0.1883753812500625	0.057
clozapine	2	A07	6	0.0147898533976468	0.467
co-102862	5	H13	6	0.2999438499966647	0.016
cobimetinib	4	O19	6	0.3865579947557925	0.019
colchicine	4	A19	6	0.0223036813036664	0.577
colforsin-daproate	5	D01	6	-0.0005835390573475	0.896
combretastatin-a-4	5	O07	6	0.5592646778834762	0.003
conivaptan	2	A13	6	0.04329034088827	0.33
cordycepin	5	L07	6	-0.0026510376527529	0.849
cp-945,598	5	F19	6	-0.001286202360377	0.877
cpi-1189	5	N13	6	0.0590453675014361	0.193
cpi-613	5	K13	6	0.0176422284547573	0.114
cromoglicic-acid	5	L13	6	0.4637120342483792	0.005
ct-7758	5	P07	6	0.0506554622727858	0.293
cts-1027	5	P19	6	0.666848943560526	0.005
curcumin	5	N13	6	0.6425550735837053	0.003
cx-4945	5	C07	6	0.5606023279008459	0.0
cx-5461	5	D13	6	0.7911128869128761	0.0
cx516	5	B07	6	0.0309492557099851	0.207
cyanocobalamin	5	P19	6	-0.0013440860220245	0.941
cyclizine	5	P07	6	0.329910538553373	0.065
cyclobenzaprine	2	L07	6	-0.0112518309718286	0.76
cyclosporin-a	5	N01	6	0.0067127739987145	0.587
cyproheptadine	5	H13	6	0.4689029656312049	0.006
cyproterone-acetate	5	H07	6	0.0013025912290382	0.552
cytarabine	5	M07	6	0.0235588546433528	0.101
cytisine	5	A07	6	0.1127842874248342	0.074
d-serine	5	M07	6	0.0032162200250685	0.234
dabigatran-etexilate	5	F13	6	0.3915070594878403	0.011
dabrafenib	5	I19	6	0.3126107605569662	0.012
dacarbazine	5	N01	6	0.0092541846766802	0.539
dacinostat	5	E13	6	0.6036943766296246	0.0
dacomitinib	5	F19	6	0.509643463663335	0.008
danazol	5	A19	6	-0.0013440860214707	0.949
danegaptide	5	N07	6	0.0646984728766875	0.085
dantrolene	5	C01	6	0.1374573281877747	0.071
danusertib	5	A07	6	0.4967113329355721	0.013
dapagliflozin	5	F13	6	0.0007603378883123	0.688
dapivirine	5	E01	6	0.7248364231927391	0.0
dapsone	5	F01	6	0.2113588566272825	0.077
darifenacin	5	F19	6	0.0232410691358218	0.111
darunavir	5	D13	6	-0.0005299330764084	0.774
dasabuvir	4	M01	6	0.0053739942844516	0.664
dasatinib	5	L13	6	0.5801514222217954	0.001
dazoxiben	5	G01	6	-0.0009933961877221	0.887
decitabine	5	B19	6	0.4410135960476107	0.02
defactinib	2	N19	6	0.0026433963347582	0.45
deferasirox	5	M19	6	0.6946609196344411	0.001
deferiprone	5	K01	6	0.0036233676126881	0.567
deforolimus	5	E19	6	0.5446599209983045	0.002
dehydroepiandrosterone	5	E07	6	-0.0002571583180903	0.793
delanzomib	5	L01	6	0.3445592122416518	0.052
delivert	5	D13	6	0.0782260109818889	0.063
deoxycholic-acid	5	P01	6	0.177098741159776	0.214
dequalinium	5	M01	6	0.1879202489370902	0.186
desmopressin-acetate	5	L19	6	0.0333684336089663	0.111
dexamethasone	5	F01	6	0.5434751911949799	0.016
dexamethasone	5	N01	6	0.5434751911949799	0.017
dexfenfluramine	5	I07	6	0.3862764205802342	0.013
dexloxiglumide	5	P01	6	0.283728822230458	0.166
dexniguldipine	2	O19	6	0.0033922636368346	0.5
dextromethorphan	5	G07	6	0.3452981093579657	0.014
diacerein	5	F19	6	0.000273125489152	0.767
diazepam	5	E13	6	0.0012703914422176	0.636
diazoxide	5	P19	6	0.7991578418517682	0.005
diclofenac	5	C07	6	0.0047134458094026	0.344
diclofensine	5	M13	6	0.3191061972162321	0.029
dicloxacillin	5	H01	6	0.0360182130125062	0.337
dicoumarol	5	G19	6	0.0052274448599105	0.294
dideoxyadenosine	5	K13	6	0.1252133361085446	0.005
dienogest	5	J01	6	0.3130272042951602	0.042
diethylcarbamazine	5	C07	6	0.0992933809853348	0.044
diethylstilbestrol	5	C13	6	0.0020201827887985	0.582
diflunisal	5	G07	6	0.4011615893607337	0.01
dihydroergocristine	5	O13	6	0.0077921853619149	0.466
dihydroergotamine	5	N19	6	0.1541712089063334	0.028
dilazep	5	N19	6	0.0021217038494949	0.496
diltiazem	5	F13	6	0.083575142110116	0.063
dimesna	5	O07	6	-0.0080563449663703	0.952
dimethyl-fumarate	5	A07	6	0.0043068841839335	0.492
diminazene-aceturate	5	C07	6	0.0020713322811189	0.479
dinaciclib	5	J01	6	0.9875789520713274	0.0
dinoprost	5	A07	6	0.0167147890360677	0.342
diosmin	5	E13	6	0.6041166096160756	0.0
diphenidol	4	H07	6	0.1765914102929648	0.07
dipraglurant	5	I13	6	-0.0013440860215085	0.804
dipyridamole	5	P13	6	0.2874386527759413	0.029
disopyramide	5	M19	6	0.2646100009109029	0.021
disulfiram	5	E19	6	0.1709789359095868	0.021
dmp-777	5	L07	6	-0.0005069061797889	0.729
docetaxel	5	H13	6	0.7560180234392344	0.002
dofequidar	5	N01	6	0.0033692589809798	0.673
dolutegravir	5	P07	6	0.0114522105500314	0.546
donepezil	5	L07	6	0.194714664091747	0.026
donitriptan	5	I13	6	0.0018050529276657	0.45
dopamine	2	O07	6	0.0322977292317239	0.323
doramapimod	5	C01	6	0.2111724076812973	0.035
dorzolamide	5	K13	6	0.4756067543100717	0.0
doxapram	5	F01	6	0.0019990161426404	0.679
doxazosin	5	H07	6	0.7791170500528355	0.0
doxepin	5	N01	6	0.0816366997769168	0.207
doxifluridine	5	H19	6	0.0146052124422739	0.3
doxofylline	5	J07	6	-0.0013015519878516	0.819
doxorubicin	5	L19	6	0.628038020669984	0.005
doxycycline-hyclate	5	D07	6	0.5170116485895241	0.008
dpcpx	4	I01	6	0.2725171169965961	0.17
dpi-201106	5	H19	6	0.4474295696463327	0.008
dronedarone	5	G01	6	0.0136417939010523	0.326
droperidol	5	J01	6	0.0469747725322921	0.203
drospirenone	4	E07	6	0.1331335482868909	0.114
du-728	5	E07	6	0.4346006017386973	0.009
duloxetine	5	L13	6	0.2049034347448137	0.028
dutasteride	5	L01	6	0.020731101600559	0.32
e-2012	5	O13	6	0.6104910056968513	0.003
ebselen	5	L19	6	0.0064265983538597	0.25
econazole	5	D13	6	0.574034377543184	0.0
edoxaban	5	K19	6	-2.2447321779139884e-15	0.764
edoxudine	5	E19	6	0.1829051817301053	0.02
efaproxiral	2	B07	6	0.0261780192958706	0.368
efavirenz	2	G19	6	-0.0103586153910925	0.865
eflornithine	5	L19	6	0.007410482016794	0.238
elesclomol	5	O13	6	0.1070878467998837	0.075
ellagic-acid	5	P13	6	-0.0002256777706899	0.895
emd-1214063	5	P07	6	0.0023504818737204	0.72
emd-53998	5	L01	6	0.0713082951636334	0.166
emedastine	5	M13	6	0.0925385873107004	0.057
emtricitabine	5	O19	6	0.0005598216961889	0.787
enalapril	5	H01	6	-0.0022208837797959	0.984
enoxacin	5	L19	6	0.1640435895510258	0.034
entecavir	5	C01	6	0.3737136569317854	0.016
entinostat	5	A19	6	0.0775905864170995	0.314
enzalutamide	5	I19	6	0.1537513515701706	0.03
enzastaurin	5	P01	6	0.048385651517972	0.394
eperezolid	5	H07	6	0.0093751091375336	0.246
epinastine	5	M07	6	-0.0010053803984384	0.634
epinephrine	5	E01	6	0.0013471621562014	0.809
epirizole	2	E19	6	0.1546822206705865	0.156
epirubicin	5	E07	6	0.6310669356119802	0.001
epitiostanol	4	J19	6	0.0014194014493329	0.577
epothilone-b	5	C07	6	0.009198895780725	0.263
equol	5	L01	6	0.1425960363717898	0.118
ercalcitriol	5	J19	6	-0.0009674001261069	0.828
erlotinib	5	G01	6	0.3658181214023248	0.033
erteberel	5	B19	6	0.6524326725018934	0.009
erythromycin	5	G07	6	0.0015190422962713	0.562
erythromycin	5	C07	6	0.0015190422962713	0.552
escitalopram	5	H19	6	-0.0016969276371049	0.86
esmolol	5	M13	6	-0.0013440860215024	0.769
estramustine	5	H07	6	0.0604247086379817	0.089
estramustine-phosphate	4	A07	6	0.0014313958717669	0.727
estriol	5	P13	6	0.0059773194610939	0.533
estrone	2	C13	6	0.0390433211901939	0.354
etacrynic-acid	5	H07	6	0.0034916693658537	0.347
etanidazole	5	K13	6	0.0083438414311118	0.181
etazolate	5	J01	6	0.5764888557902259	0.006
ethinyl-estradiol	4	K01	6	0.258801694522454	0.113
ethylenediaminetetraacetic-acid	5	B07	6	-0.0013419002099407	0.89
etizolam	5	D07	6	-0.0025580428758706	0.881
etodolac	5	J01	6	0.0019091052410561	0.737
etofylline-clofibrate	5	N13	6	0.4119883326056211	0.021
etomidate	5	O13	6	0.2202654025115602	0.036
etomoxir	5	E13	6	-0.0008733345084086	0.836
etoposide	5	P19	6	0.0067964397810442	0.475
etoricoxib	5	K01	6	-0.0017492411787149	0.983
etravirine	5	I07	6	0.0022887280226711	0.3
eugenol	5	M01	6	0.0034283380751216	0.699
everolimus	5	H01	6	0.0017316763989582	0.812
evp-6124	5	M01	6	0.3913401957635003	0.088
exalamide	5	C07	6	0.0805074317302685	0.053
exemestane	5	A19	6	0.1092362038932321	0.255
exherin	5	H13	6	0.1831240898172405	0.023
fadrozole	5	N13	6	7.684152143903314e-05	0.835
famciclovir	5	B19	6	0.0016287835529793	0.686
famotidine	4	D19	6	0.0267793425628533	0.227
faropenem	5	M01	6	0.0074905820246108	0.598
fasudil	5	L01	6	0.0014236916387077	0.81
favipiravir	5	B19	6	0.434395566883688	0.02
fdcyd	5	P01	6	0.6157299063876825	0.022
febuxostat	5	I13	6	0.1955114768866543	0.018
felbinac	5	P13	6	-0.0018337858428397	0.971
felodipine	5	G07	6	0.0060995371349824	0.378
fenobam	5	O13	6	-0.0051817269898799	0.967
fenoterol	5	I01	6	0.0018851237679615	0.782
fenticonazole	5	N19	6	0.5524589680599428	0.006
fexofenadine	5	L07	6	-0.0006809160857019	0.734
fiacitabine	5	L19	6	0.0016753827917517	0.555
fidarestat	5	G07	6	-0.0013558487436612	0.812
fidaxomicin	5	D13	6	0.1196613294332441	0.044
filgotinib	5	H13	6	0.6462351370637207	0.002
finasteride	5	A13	6	0.7764611553442651	0.004
fipronil	5	O19	6	0.5513859603184316	0.004
firategrast	5	L01	6	0.1592845313857939	0.112
flavoxate	5	H13	6	0.4482888960764007	0.01
flecainide	5	I01	6	0.0153070254105704	0.384
floxuridine	5	P13	6	0.93768380979784	0.0
fluconazole	5	G19	6	-0.0015861669083162	0.897
fludarabine-phosphate	5	K19	6	0.6198665155361749	0.006
fludroxycortide	5	N07	6	0.001548435209573	0.56
flumatinib	5	F01	6	0.0710471578670046	0.145
flumazenil	5	M01	6	0.3079066006605788	0.129
fluocinonide	5	P07	6	0.7567024205614163	0.006
fluorometholone	5	G01	6	0.8469066204984275	0.0
fluorouracil	5	J19	6	0.0354510836975052	0.113
fluoxetine	5	A13	6	0.0019367875766979	0.701
fluphenazine	5	K19	6	0.4977192853448813	0.02
fluspirilene	5	L07	6	1.805234560413316e-06	0.663
flutamide	5	A19	6	0.0036421214409731	0.683
fluticasone	5	B19	6	0.0024299580194639	0.582
flutrimazole	4	B13	6	0.4062284911441097	0.023
fluvoxamine	5	H13	6	-0.0022793181493373	0.878
folic-acid	5	O19	6	0.0020904790951915	0.619
fomepizole	5	F01	6	0.3457616758429948	0.042
fomocaine	5	B13	6	-0.001613688467842	0.933
foretinib	4	P19	6	0.5033203964764486	0.014
formestane	5	O13	6	-0.001344086021502	0.875
formoterol	5	I13	6	0.2681775224326427	0.012
forskolin	5	J07	6	0.2329351207604517	0.018
fosfomycin	5	I19	6	-0.0013440860215053	0.846
fostamatinib	5	D19	6	0.0103944015950823	0.233
fpl-62064	5	M07	6	-0.0014594900894951	0.7
ftorafur	5	O07	6	-0.0126526205305855	0.97
fulvestrant	4	O07	6	0.3932210811389833	0.021
fusidic-acid	5	L13	6	0.0014236916685845	0.483
gabapentin	5	M19	6	-0.0066059011240631	0.973
galeterone	5	A13	6	0.6146126099212187	0.005
ganaxolone	5	H19	6	0.0632150884420296	0.113
gatifloxacin	5	B07	6	0.0018771425858181	0.576
gdc-0068	5	I07	6	0.4048399990170557	0.013
gdc-0152	5	M01	6	0.0222012038592566	0.47
gdc-0199	5	G01	6	0.4967526975096461	0.012
gdc-0834	5	H07	6	0.7308802786277624	0.0
gefitinib	5	H13	6	0.0117443327691925	0.225
gemcitabine	5	N13	6	0.9317791534153728	0.001
gemfibrozil	5	M19	6	0.0037958531126142	0.302
gemifloxacin	2	H19	6	-0.0048409118061036	0.777
genz-644282	5	E01	6	0.1934198317733943	0.122
gestrinone	5	P13	6	0.5579301531003966	0.005
gimeracil	5	N13	6	0.0365152129435456	0.26
ginkgolide-b	5	F13	6	-0.0003591781053246	0.815
glasdegib	5	L01	6	0.0018197126567636	0.755
gliclazide	5	P01	6	0.2555764515982104	0.177
glimepiride	5	K19	6	0.010141366879233	0.242
glipizide	5	B13	6	0.4062291391981492	0.013
gliquidone	5	B13	6	0.0063113835204682	0.467
glycitein	5	M13	6	0.014108854188627	0.166
glycopyrrolate	5	N19	6	-0.0017566268265538	0.901
golvatinib	5	F13	6	0.4625285559795995	0.007
goserelin-acetate	5	L19	6	0.0072859542522187	0.239
granisetron	5	M07	6	-0.0048189388073381	0.861
grazoprevir	5	N07	6	0.0181394896307661	0.193
griseofulvin	5	C01	6	0.0361973569570065	0.23
gsk1292263	5	G19	6	0.058735828029121	0.056
gsk2110183	5	A07	6	0.0062874616887658	0.447
gsk256066	2	B19	6	0.0025882583420329	0.503
gsk2636771	5	K13	6	0.0004469711371983	0.602
guanabenz	5	E01	6	-0.0003639101670812	0.912
guanadrel	5	J19	6	0.5725307675543918	0.002
guanethidine	5	D07	6	0.01355794624361	0.275
gw842166	5	B07	6	0.0322749153226238	0.204
halcinonide	5	C01	6	0.3365073666822907	0.018
haloperidol	5	N07	6	0.0098475573694159	0.242
hc-030031	5	G07	6	0.0039817022820054	0.415
hesperidin	5	F13	6	8.153200337090993e-16	0.774
hexachlorophene	5	M19	6	0.7209603306873544	0.001
histamine	4	H13	6	0.0013427819683819	0.547
homochlorcyclizine	5	J01	6	-0.001035211742543	0.953
homoharringtonine	5	L07	6	0.0442345016744576	0.091
honokiol	5	A19	6	-0.0019187889772748	0.982
hydrocortisone	5	E19	6	-0.0013440860215053	0.869
hydroxyurea	5	C13	6	0.4950479704213834	0.021
hymecromone	5	E13	6	0.310785370211678	0.004
hypericin	5	M13	6	-0.0048144800189898	0.905
i-bet-762	5	A19	6	0.4914960935395803	0.056
ib-meca	5	B07	6	0.0182790063988443	0.287
ibrutinib	5	G19	6	0.0203083315271271	0.147
ibudilast	5	E07	6	0.2397554565957426	0.024
ibuprofen	5	L13	6	0.2634969317009108	0.018
ibutamoren	5	C01	6	0.107449906678166	0.093
ici-162846	5	M13	6	0.0017122911507328	0.455
ici-185,282	5	J01	6	-0.0010499592711002	0.953
ici-192605	5	K19	6	0.0457952663158542	0.137
idalopirdine	5	N19	6	0.0012900386224639	0.642
idelalisib	5	I01	6	0.1337824360287967	0.206
idoxuridin	5	M13	6	0.5421032037377803	0.005
ifosfamide	5	P01	6	0.7237794303672309	0.004
iguratimod	5	O19	6	0.0996912136294544	0.074
ilomastat	5	D01	6	0.0017675306536669	0.688
imatinib	5	A19	6	0.0013440860215061	0.842
imexon	5	N07	6	0.0015316421316614	0.56
imiloxan	5	M01	6	0.0124866673432071	0.546
imipramine	2	E01	6	0.0017095304058425	0.684
imiquimod	5	E07	6	-0.0003445968046034	0.801
indacaterol	5	E13	6	0.0050191873529065	0.303
indapamide	5	G01	6	-0.0016001669156842	0.942
indibulin	5	G19	6	0.0582126146414403	0.057
indinavir	5	H07	6	0.6033671766999887	0.0
indiplon	5	I01	6	0.1983696972432641	0.179
indirubin	5	M07	6	0.419231452944934	0.001
indobufen	5	E01	6	0.0960643357290203	0.173
indole	4	H19	6	0.0800339564807827	0.139
indoprofen	2	O13	6	0.0219337931457695	0.429
indoramin	5	I19	6	-0.0014073193448057	0.853
ingenol-mebutate	5	D19	6	0.3736665148611159	0.022
iniparib	5	P01	6	0.0510315838543065	0.384
inosine	5	J19	6	0.1150370703052043	0.036
inositol	5	P01	6	0.3985791554163325	0.103
iowh032	5	L19	6	0.6458357461887834	0.005
ipratropium	5	L13	6	0.17043179073087	0.034
ipriflavone	5	E13	6	0.0018119749031434	0.483
irinotecan	5	C13	6	0.591458551869813	0.008
isbufylline	5	I19	6	-0.0086089656761365	0.975
isoconazole	5	E01	6	0.7213960843982596	0.0
isofloxythepin	5	P07	6	0.0042764488365084	0.624
isosorbide	5	F01	6	0.0016225508521109	0.767
isradipine	5	D01	6	0.0023703977275585	0.57
istaroxime	5	K13	6	0.0164380476674352	0.121
itopride	5	M07	6	0.0409668244537499	0.064
ivabradine	5	B19	6	0.0063121003984577	0.467
ivacaftor	5	F19	6	0.6458312249880674	0.002
ivermectin	5	J19	6	0.5848972983200649	0.002
ixabepilone	5	B07	6	0.0477355458996931	0.135
josamycin	5	D01	6	0.0114034866971486	0.344
kakonein	5	O19	6	0.3276945982730033	0.019
kbg	4	B19	6	0.1513228573439157	0.141
kd-023	5	L19	6	0.8114389738657508	0.003
kd025	5	C13	6	0.607643128420895	0.007
ketoconazole	5	L19	6	0.0691886694180599	0.066
ketoprofen	5	O13	6	0.1825300287461038	0.046
ketorolac	2	H07	6	-0.0012809756443225	0.597
ketotifen	5	C13	6	0.0005263104045726	0.761
kpt-330	5	E13	6	0.0550477306651531	0.068
kw-2449	5	K19	6	-0.0003734775666992	0.799
kw-2478	2	J01	6	0.0246102274690243	0.425
kx2-391	5	F19	6	0.7982032135378714	0.0
l-citrulline	5	B19	6	0.2120148458405844	0.052
l-ergothioneine	5	P01	6	0.0308854698592539	0.488
l-name	5	G01	6	-1.7834421761927567e-05	0.845
labetalol	5	N13	6	0.0133218912062231	0.39
lacitol	5	K13	6	-0.005831105470939	0.949
lacosamide	5	C01	6	0.9989526584966452	0.0
lafutidine	5	P19	6	0.0179086605572275	0.335
lamivudine	4	N07	6	0.0054044683746355	0.339
lamotrigine	5	E07	6	0.0014288691702644	0.594
lapatinib	5	D07	6	-0.0009650728350696	0.778
lasalocid	4	P01	6	0.9027905552572216	0.002
latanoprost	5	N01	6	0.2505073382786308	0.088
lcl-161	5	D01	6	0.1985982832747865	0.055
ledipasvir	5	E19	6	0.0215908715571251	0.09
leflunomide	5	M19	6	0.0055999834738359	0.246
lenalidomide	5	N01	6	0.1104239413778579	0.167
lenvatinib	2	G01	6	-0.0040709222106744	0.866
lerisetron	5	E13	6	-0.0029229963513958	0.954
lersivirine	4	P07	6	0.0379704638763397	0.396
lestaurtinib	5	G01	6	0.1488835282105723	0.089
