compound	no_of_compounds	well	dose_recode	median_score	p_value
safinamide	5	B20	5	0.1372679022984367	0.0
salvinorin-a	5	B20	5	0.0492385802461802	0.027
saquinavir	5	E14	5	0.1311803895066248	0.0
saracatinib	5	L08	5	0.6832700228445908	0.0
sarcosine	5	B14	5	0.0418285791969494	0.073
sasapyrine	5	O08	5	0.0610755382927047	0.001
saxagliptin	5	P14	5	0.0246662032381642	0.358
sb-683698	5	M14	5	0.0791703975107225	0.0
sb-705498	5	K02	5	0.3003503131085793	0.0
sb-743921	5	C14	5	0.4395509501058192	0.0
sb-756050	5	D02	5	0.0365509322955466	0.067
sb-939	5	O14	5	0.527217943683374	0.0
sc-12267	5	O08	5	0.3527166558701479	0.0
scopolamine	5	A08	5	0.0288120979267229	0.083
sdz-nkt-343	5	K20	5	0.138280036932972	0.0
secnidazole	5	H14	5	0.0069749896618611	0.378
selamectin	5	J02	5	0.33099087857789	0.0
selegiline	5	I08	5	0.0159674367589904	0.4
selumetinib	5	E20	5	0.4998529727818482	0.0
semagacestat	5	O08	5	0.1859890420584497	0.0
semaxanib	5	F20	5	0.1697947425291228	0.0
senicapoc	5	F20	5	0.0548416360058343	0.011
seocalcitol	5	D02	5	0.1095550805615159	0.0
sep-227900	5	P14	5	0.0667004920842233	0.007
sertaconazole	5	L14	5	0.084980979135483	0.0
sertindole	5	E20	5	0.2126967937632927	0.0
sertraline	5	I02	5	0.2139787457757289	0.0
setiptiline	5	P20	5	0.1002781013453193	0.747
sgi-1776	5	N14	5	0.1192147782620247	0.0
siguazodan	5	B08	5	0.0311813530412925	0.051
sildenafil	5	O20	5	0.1113809094276051	0.0
simeprevir	5	D20	5	0.3489435073374498	0.0
simvastatin	5	L20	5	0.2592047196770174	0.0
sirolimus	5	P20	5	0.4485148475244099	0.008
sk&f-10047-(+)	5	H02	5	0.0148565284198628	0.429
snx-2112	5	I02	5	0.2792667466522591	0.0
sobetirome	5	N08	5	0.0358186898267101	0.056
sodium-gualenate	5	P14	5	0.0686388755183934	0.006
sodium-tanshinone-ii-a-sulfonate	5	L14	5	0.084801698768983	0.0
sofalcone	4	F14	5	0.0361595788671243	0.062
sofosbuvir	5	G08	5	0.2402517884596747	0.0
solifenacin-succinate	5	L02	5	0.0684102587963735	0.016
sorbinil	5	E08	5	0.0046501801160172	0.579
sorbitol	5	L08	5	0.0430789847255131	0.007
sotalol	5	H02	5	0.042539144017959	0.053
sotrastaurin	5	G08	5	0.2903363306649438	0.0
sparfloxacin	5	P08	5	0.0636446126186467	0.004
spironolactone	5	O08	5	0.0642964975056351	0.0
sr-2640	5	D02	5	0.0964306856946881	0.0
sr-33805	2	M08	5	0.4009385571128601	0.0
sta-5326	2	K02	5	0.5784878760589782	0.0
stavudine	5	D14	5	0.0799182340241381	0.001
su014813	5	H08	5	0.3417811412801294	0.0
sulbactam	5	N20	5	0.0512843749351629	0.022
sulbutiamine	5	D02	5	0.0500801649631659	0.01
sulfafurazole	5	B14	5	0.0176140465615334	0.43
sulfasalazine	5	L08	5	0.0277781007790233	0.08
sulforaphane	5	K02	5	0.2752529844563237	0.0
sumatriptan	5	A20	5	0.0316803642673329	0.226
sunitinib	5	I14	5	0.6935361095642407	0.0
suprofen	5	I14	5	0.0262517739873207	0.087
suvorexant	5	H14	5	0.0168820821952526	0.189
swainsonine	5	M20	5	0.5403885643213351	0.0
t-5224	5	C14	5	0.003510227034052	0.606
tacalcitol	5	L02	5	0.1033348912183973	0.0
tacedinaline	5	E08	5	0.3504994113930355	0.0
tacrine	5	D08	5	0.0442103237212966	0.006
tacrolimus	5	N08	5	0.295473811134679	0.0
tadalafil	5	E20	5	0.0458966449581712	0.081
tafamidis-meglumine	5	I14	5	0.0332667089666476	0.045
tagatose	5	A14	5	0.0335760283959843	0.157
tak-285	5	A14	5	0.1291320400772287	0.0
tak-733	5	G20	5	0.4302037391906585	0.0
tak-875	5	E14	5	0.0604861644253748	0.005
taladegib	5	P08	5	0.0894922826914262	0.0
talazoparib	5	I08	5	0.4883184749425536	0.0
talinolol	5	H08	5	0.0463962330788398	0.007
talmapimod	5	L08	5	0.1269246117814149	0.0
talnetant	5	G02	5	0.0809448990509952	0.007
taltirelin	5	C14	5	0.0443622041050929	0.015
tamibarotene	5	P14	5	0.3152928872571455	0.0
tamoxifen	5	F20	5	0.0991677755479049	0.0
tamsulosin	5	D14	5	0.0132848912564219	0.334
tanaproget	5	N20	5	0.3119855870467534	0.0
taranabant	5	P20	5	0.5939441076141879	0.0
targinine	5	H02	5	0.0421634385518816	0.054
tas-103	5	G20	5	0.543173858687978	0.0
taselisib	5	A08	5	0.7206727603675193	0.0
tasisulam	2	K20	5	0.0304598531092035	0.356
tasquinimod	5	L08	5	0.1363660249274207	0.0
tazobactam	5	A08	5	0.1742263550965884	0.0
tebipenem	5	L02	5	0.0530670515100815	0.076
tecastemizole	5	I02	5	0.0551743090380543	0.003
tedizolid	5	L20	5	0.436907267798454	0.0
tegobuvir	5	F14	5	0.1612167900602263	0.0
telatinib	5	C08	5	0.0312730536307956	0.072
telbivudine	5	D02	5	0.0395083697537028	0.051
telcagepant	5	I08	5	0.0181181285105142	0.342
telmesteine	5	F20	5	0.0146488533980739	0.446
telmisartan	5	H14	5	0.1563166791710251	0.0
telotristat	5	E08	5	0.1271529960655487	0.0
temazepam	5	D20	5	0.0715928527727977	0.002
temozolomide	5	K02	5	0.024524263122469	0.231
temsirolimus	5	E02	5	0.3257525219808223	0.0
temsirolimus	5	A20	5	0.3257525219808223	0.0
teneligliptin	5	N14	5	0.1351518084594526	0.0
tenidap	5	A14	5	0.0592370055843969	0.02
terbinafine	5	D02	5	-0.0016467153242634	0.827
teroxirone	5	N20	5	0.7714565719204016	0.0
tesaglitazar	5	B08	5	0.1303055707512808	0.0
testosterone	5	I08	5	0.3151557156517566	0.0
tetrabenazine	5	J20	5	0.0446706219122448	0.03
tetracaine	5	J08	5	0.0856757611433257	0.0
tetrahydrouridine	5	P02	5	0.0625676715661882	0.013
tetrindole	5	E14	5	0.3884591698916306	0.0
tg-100801	5	D08	5	0.1729770642940913	0.0
thalidomide	5	C08	5	0.0046993481423619	0.529
theobromine	5	P14	5	0.0598781040597168	0.012
theophylline	5	B14	5	0.1063283682854256	0.0
thiocolchicoside	5	F02	5	0.0344366138179038	0.186
thioctic-acid	5	F02	5	0.0975442715996468	0.001
thioguanine	5	K20	5	0.5145497317150162	0.0
thiomersal	5	B20	5	0.4367538745636725	0.0
thioridazine	5	H02	5	0.1037443704780347	0.0
thiothixene	5	K20	5	0.4653382088078674	0.0
tiagabine	5	N14	5	0.0754152544157825	0.0
tiapride	5	G02	5	0.047617382099794	0.058
tic10	5	K14	5	0.0590095193779398	0.002
ticagrelor	5	A20	5	0.0554942665609588	0.038
ticlopidine	4	D08	5	0.0631655319519257	0.001
tiludronate	5	L14	5	0.0027350066287016	0.505
timolol	5	O14	5	0.0956074062405451	0.0
timonacic	5	O20	5	0.062376682441699	0.01
tioconazole	5	N02	5	0.0849544226509585	0.002
tioguanine	5	J20	5	0.692181608182975	0.0
tipiracil	5	A08	5	0.0906799909262731	0.0
tirasemtiv	5	B08	5	0.0258491701425904	0.095
tirofiban	2	C08	5	0.0136783325245443	0.43
tivantinib	5	H14	5	0.7841607025479918	0.0
tivozanib	5	H08	5	0.4846778840780641	0.0
tizanidine	5	J02	5	0.0449426887742415	0.062
tobramycin	5	H08	5	0.0480900665930938	0.006
tofacitinib	5	P02	5	0.0583245682755708	0.019
tolazamide	5	L02	5	0.0733540596475398	0.01
tolbutamide	5	M02	5	0.0590490793512712	0.088
tolcapone	5	K20	5	0.0501724709907533	0.02
tolfenamic-acid	5	M08	5	0.1550131689699335	0.0
tolnaftate	2	P14	5	0.1363832904086186	0.012
tolperisone	5	H02	5	0.0702766047005105	0.006
tolvaptan	5	P08	5	0.1101911973362978	0.0
topiramate	5	M08	5	0.030994950714323	0.082
torasemide	5	O20	5	0.0333899183953999	0.273
torcetrapib	5	I02	5	0.1677732081844498	0.0
torcitabine	5	G02	5	0.0179231839308344	0.407
tosedostat	5	D14	5	0.5040611911586483	0.0
tozasertib	5	L14	5	0.779281706432725	0.0
tracazolate	5	J20	5	0.1073684169322879	0.0
tramiprosate	5	E08	5	0.0677074875713702	0.0
tranilast	5	M02	5	0.1093903068201373	0.0
trapidil	5	E20	5	0.0466640403115246	0.076
travoprost	5	M02	5	0.077890116539067	0.02
trazodone	5	G08	5	0.0522097698734782	0.021
trehalose	5	P08	5	0.0452842588177076	0.047
triamcinolone	2	C02	5	0.1852464324569926	0.01
triamcinolone-acetonide	5	O20	5	0.6283027252753657	0.0
triamterene	5	K20	5	0.1050818065468468	0.0
triclabendazole	5	D20	5	0.1651432615453626	0.0
triclosan	5	P20	5	0.1757236443850619	0.541
triflupromazine	5	G20	5	0.0958558776825728	0.0
trifluridine	5	I02	5	0.725107287298201	0.0
trilostane	5	J20	5	0.0747689717243633	0.001
trimebutine	5	A14	5	0.0381378874721056	0.121
trimetazidine	5	C08	5	0.0015272685653328	0.603
trimethoprim	5	M02	5	0.0846987007899006	0.014
trimipramine	5	A20	5	0.0138185070514563	0.586
triptorelin	5	C14	5	0.0311230677468404	0.085
troglitazone	5	F20	5	0.2055613120372854	0.0
trovafloxacin	4	C02	5	0.148062563796036	0.0
tyrphostin-1	5	N14	5	0.0514520476556141	0.006
uk-383367	5	I02	5	0.0490573292962196	0.017
ulipristal	5	G20	5	0.058010211428847	0.01
umeclidinium	5	F20	5	0.0652242809210673	0.001
urapidil	5	K02	5	0.0575820332749683	0.01
ursodeoxycholyltaurine	5	C08	5	0.0213039996811842	0.182
ursodiol	5	A08	5	0.016760417500848	0.237
ursolic-acid	5	O20	5	0.1544039231189328	0.0
valdecoxib	5	F14	5	0.0440685793512715	0.008
valproic-acid	2	I08	5	-0.0318926787442516	0.841
valrubicin	5	O14	5	0.7415567695262312	0.0
valsartan	5	C02	5	0.0514181233157656	0.015
vandetanib	5	K20	5	0.3366301904736301	0.0
vanoxerine	5	F14	5	0.0516974978399217	0.006
vardenafil	5	I14	5	0.1583611987974006	0.0
varenicline	5	I08	5	0.0182274327314684	0.34
varespladib	5	I14	5	0.0179928887233222	0.205
veliparib	5	C14	5	0.0631465014364995	0.003
vemurafenib	5	D14	5	0.343572389197289	0.0
venlafaxine	5	D08	5	0.0272277398139498	0.074
verapamil	5	J02	5	0.0487672984560657	0.043
vgx-1027	5	F02	5	0.0358746151749339	0.17
vicriviroc	5	J02	5	0.1068888834154231	0.0
vidarabine	5	M20	5	0.1327389897084789	0.0
vilazodone	5	H14	5	0.1304281561037198	0.0
vinpocetine	5	G08	5	0.0995779532426671	0.0
vismodegib	5	D02	5	0.0363533782981898	0.07
voglibose	5	L08	5	0.0672973486027644	0.001
volasertib	5	H08	5	0.7428361973043526	0.0
voreloxin	5	J08	5	0.1046027821179217	0.0
voriconazole	5	J08	5	0.0367959529178558	0.075
vortioxetine	5	I08	5	0.1575273405046722	0.0
voxtalisib	5	C08	5	0.5098184505982638	0.0
vt-464	5	N08	5	0.0659185214801559	0.002
vtp-27999	5	D14	5	0.0260292865861513	0.121
vx-222	5	J20	5	0.0575439032118652	0.005
vx-661	5	H20	5	0.0801725678211542	0.0
vx-765	5	F20	5	0.0258355887103316	0.238
vx-809	5	F02	5	0.0387601806407424	0.132
xaliproden	5	D02	5	-0.0107052547090833	0.943
xbd173	5	K02	5	0.0346739576881717	0.087
xl888	5	A08	5	0.3907614712851105	0.0
yohimbine	5	M08	5	0.0281897541832782	0.101
z160	5	C08	5	0.0969299434739836	0.0
zafirlukast	5	J02	5	0.0468740267042211	0.051
zalcitabine	5	E14	5	0.0774050879491538	0.0
zaldaride	5	C14	5	0.0362015587110879	0.046
zaleplon	5	B14	5	0.0122525748867821	0.551
zaprinast	5	F14	5	-0.0026913089830924	0.724
zardaverine	2	A20	5	0.0171834065893302	0.491
zd-7114	5	K02	5	0.0523598458814471	0.012
zidovudine	5	M20	5	0.1223801016333084	0.0
ziprasidone	5	M02	5	0.174597999881312	0.0
zk-200775	5	M02	5	0.0924739358524166	0.006
zk811752	5	L08	5	0.3133388160859248	0.0
zofenopril-calcium	5	E20	5	0.0552309008761088	0.032
zolpidem	5	A14	5	0.2550011059595615	0.0
zonisamide	5	J08	5	0.0069818977892487	0.577
zosuquidar	5	M08	5	0.1659200642239089	0.0
17-hydroxyprogesterone-caproate	5	N13	6	0.4499274479192025	0.0
2-iminobiotin	5	B07	6	0.0392145414070205	0.035
3-amino-benzamide	5	D19	6	0.0192738506973027	0.34
3-deazaadenosine	5	O07	6	0.1467092007855369	0.0
abacavir	5	J01	6	0.0777552843303681	0.016
abiraterone-acetate	5	C13	6	0.4617305542831543	0.0
abt-202	5	E13	6	0.0159497940845149	0.492
abt-239	5	I01	6	0.4808841294720629	0.0
abt-724	5	L07	6	0.1043148261534259	0.0
acarbose	4	H01	6	0.0445925983655126	0.153
acebutolol	5	L07	6	0.0198021277691507	0.331
acecainide	5	O13	6	0.0623354660288021	0.009
acenocoumarol	5	O13	6	0.0461930354842082	0.039
acetazolamide	2	M19	6	-0.0189912105678482	0.731
acetylcysteine	5	O13	6	0.0497865946644795	0.03
acexamic-acid	5	J07	6	0.2476917959282235	0.0
acifran	5	F01	6	0.0580264836389483	0.077
acipimox	5	G01	6	0.0724213885467222	0.029
acivicin	5	E19	6	0.6693429196555296	0.0
aclidinium	5	A07	6	0.060394637458764	0.004
acrivastine	5	A07	6	0.0387711353244087	0.038
actarit	5	M13	6	0.0015357951248074	0.685
acy-1215	5	H19	6	0.6644965266675606	0.0
adapalene	5	N07	6	0.4302201086208334	0.0
adarotene	4	A13	6	0.4807147309979185	0.0
adatanserin	5	L13	6	0.0486694244236828	0.006
adenosine	4	G01	6	0.0238580806238051	0.453
adoprazine	5	L19	6	0.2588496997599759	0.0
afatinib	5	M01	6	0.591429208647713	0.0
afloqualone	5	E07	6	0.137851533551077	0.0
agi-5198	5	I13	6	0.3895882160916075	0.0
agi-6780	5	C07	6	0.1614379777178181	0.0
agomelatine	5	L01	6	0.0909460178575288	0.021
agp-103	5	N07	6	0.0451774379761726	0.081
alaproclate	5	M07	6	0.1021010896106499	0.0
albendazole	5	P01	6	0.7391612093999118	0.0
alectinib	5	P07	6	0.2859101674613693	0.0
alisertib	5	F19	6	0.7299544367700964	0.0
aliskiren	5	I07	6	-0.0014780705344724	0.904
alizapride	4	M13	6	0.025649907746748	0.232
allopurinol	5	O07	6	0.0664880653610069	0.005
almitrine	5	O19	6	0.2795868433246822	0.0
almorexant	5	K19	6	0.0265788680476072	0.334
altanserin	4	C13	6	0.2432844381705854	0.001
altrenogest	5	L01	6	0.2281707360899507	0.0
altretamine	5	K19	6	0.258295235711238	0.0
alvespimycin	5	A19	6	0.5814790835771297	0.0
alvimopan	5	P19	6	0.5259440061069526	0.001
alvocidib	5	B19	6	0.6286335079833374	0.0
am-24	5	I19	6	0.0498897826517625	0.022
amantadine	5	E19	6	0.1001897341545891	0.003
ambrisentan	2	I01	6	0.0368570164944666	0.407
ambroxol	5	B19	6	0.0935492994084827	0.001
amd11070	2	M01	6	0.1535158732003021	0.078
amg-208	5	E07	6	0.0934220307558728	0.001
amg-232	5	J19	6	0.610173978233999	0.0
amg-517	5	P01	6	0.2210672158352203	0.0
amikacin	5	P01	6	0.0857244220191311	0.014
amiloride	5	I07	6	0.027208917825832	0.456
aminocaproic-acid	5	J07	6	0.0206858868292168	0.369
aminoglutethimide	5	B13	6	0.0554429171320639	0.038
aminoguanidine	5	A07	6	0.0327952302425931	0.071
aminolevulinic-acid	5	H07	6	0.0758115281075628	0.01
aminosalicylic-acid	5	B07	6	0.061681126425167	0.003
amiodarone	5	K13	6	0.8689226854013263	0.0
amiprilose	5	I19	6	0.0194176915132882	0.27
amitifadine	5	E13	6	0.0483566685480748	0.057
amlexanox	5	E07	6	0.1159051380368943	0.0
amlodipine	5	H07	6	0.2854136541510429	0.0
ammonium-glycyrrhizinate	5	O13	6	0.0958607180636633	0.0
amonafide	5	C13	6	0.554951697933189	0.0
amoxapine	4	I13	6	0.365792253619334	0.0
ampalex	5	A13	6	0.1342171530482533	0.002
amrinone	5	L07	6	0.1137931075418451	0.0
amsacrine	5	D07	6	0.6634711602388541	0.0
amtolmetin-guacil	5	K01	6	0.0851245860603803	0.006
amuvatinib	5	M13	6	0.4507599262678914	0.0
anamorelin	4	E19	6	0.1232060109700816	0.004
anandamide	2	K13	6	0.2702090728074874	0.001
andrographolide	5	N19	6	0.6055058132426572	0.0
anecortave-acetate	5	G19	6	0.2337966916430496	0.0
anidulafungin	5	J07	6	0.4181361885214938	0.0
aniracetam	5	D19	6	0.028186053056543	0.181
anisodamine	5	N01	6	0.0663977032594053	0.077
ap26113	5	B13	6	0.5457452027462709	0.0
apafant	5	I01	6	0.0307674200158658	0.384
apd668	5	L19	6	0.4446874756026898	0.0
aphidicolin	5	M01	6	0.7295434508328846	0.0
api-001	5	H13	6	0.1399587013437875	0.001
apixaban	5	P07	6	0.0848944450062509	0.013
apocynin	5	P19	6	0.2793285157336945	0.159
apremilast	5	D01	6	0.078227620994569	0.001
aprepitant	5	K01	6	0.4437705387257906	0.0
arbutin	5	B13	6	0.0600036424496137	0.021
argatroban	5	J19	6	0.0236292619999236	0.2
arglabin	5	D13	6	0.2365686711443478	0.0
aripiprazole	5	F19	6	0.5851328919140606	0.0
arofylline	5	I07	6	0.1029331837361271	0.013
arry-334543	5	D07	6	0.6181169735410743	0.0
artesunate	5	M13	6	0.6696667449831097	0.0
asa-404	5	G07	6	0.237088386068016	0.0
asc-j9	5	P07	6	0.5227763042772944	0.0
asenapine	5	I13	6	0.3554344269403722	0.0
aspirin	5	O19	6	0.1335340806178296	0.001
at13387	5	F01	6	0.6894479225539079	0.0
ataluren	5	I01	6	0.0865932446142263	0.014
atenolol	5	B13	6	0.0373827741913086	0.143
atipamezole	2	F13	6	0.2476147126107146	0.025
atn-161	4	D01	6	0.0488258846945942	0.112
atomoxetine	5	E07	6	0.1514026019669899	0.0
atorvastatin	5	H01	6	0.3819906360458355	0.0
atracurium	5	J19	6	0.2379682731339052	0.0
atrasentan	5	D19	6	0.1001855050686237	0.0
av-608	5	G19	6	0.1203365077543745	0.0
avagacestat	5	J01	6	0.3320478456033769	0.0
avanafil	5	L13	6	0.1773352559757605	0.0
avasimibe	5	B07	6	0.574896848031902	0.0
avl-292	5	A19	6	0.4354870460764423	0.0
avn-944	5	A13	6	0.7222872765407227	0.0
azacitidine	5	L13	6	0.7317261351251857	0.0
azathioprine	5	F19	6	0.6652120731445932	0.0
azd1208	5	G01	6	0.1309898665840346	0.002
azd1480	5	L19	6	0.2970598299998308	0.0
azd1981	5	B13	6	0.0764155886635955	0.003
azd2014	5	H01	6	0.7598988414990362	0.0
azd3514	5	D19	6	0.4438225561277138	0.0
azd4547	5	B19	6	0.4813307968861999	0.0
azd5363	5	N07	6	0.4719384946588683	0.0
azd7545	5	B07	6	0.2511384015040969	0.0
azd7687	5	L13	6	0.0251387365327544	0.15
azd7762	5	P07	6	0.4300195922757176	0.0
azd8931	5	M01	6	0.5373584889932467	0.0
azd9668	5	L19	6	0.0921212884223119	0.005
azelaic-acid	5	F13	6	-0.0283037293635292	0.996
azelastine	5	E07	6	0.452948303001664	0.0
balaglitazone	4	B07	6	0.1566391312279259	0.0
balapiravir	5	M13	6	0.1908987978482896	0.0
balicatib	5	P19	6	0.1557666922136923	0.523
balsalazide	2	J07	6	0.1012362737388959	0.073
bambuterol	5	I19	6	0.0332682144270077	0.095
bardoxolone-methyl	5	H13	6	0.8788003346688944	0.0
basimglurant	5	E07	6	0.4203923084046512	0.0
batimastat	5	A19	6	0.2702674682009581	0.0
bavisant	5	O13	6	0.0334798028047044	0.132
bay-87-2243	5	H01	6	0.3608908499413837	0.0
bazedoxifene	5	H07	6	0.7402888352081273	0.0
bci-540	5	I07	6	0.0487074781590561	0.188
beclomethasone-dipropionate	5	O13	6	0.4649850174581022	0.0
belinostat	5	L19	6	0.8642375205974062	0.0
bemegride	5	N07	6	0.0763362685590223	0.014
benazepril	5	M13	6	0.0507603537601416	0.021
bendamustine	5	J01	6	0.1390947728593451	0.0
bendroflumethiazide	5	O13	6	0.0358316035564665	0.112
benzbromarone	5	P19	6	0.233581862655799	0.261
benzthiazide	5	E19	6	0.0975919792938015	0.004
benzydamine	5	J01	6	0.1701765517368512	0.0
benzylpenicillin	5	L19	6	0.0697039237283995	0.01
bepotastine	5	C01	6	0.1054647529254359	0.0
berberine	5	L13	6	0.6765601591836432	0.0
betahistine	5	J19	6	0.1036445559919127	0.001
betulinic-acid	2	B13	6	0.2069448478495777	0.004
bevirimat-dimeglumine	5	G19	6	0.6483155839842007	0.0
bexarotene	5	A13	6	0.4933454902091785	0.0
bezafibrate	5	K13	6	0.0523825970159678	0.018
bicalutamide	5	E01	6	0.0743708052703423	0.019
bifemelane	5	A13	6	0.4004714583309875	0.0
bifonazole	5	F01	6	0.2696216594112782	0.0
bimatoprost	5	J19	6	0.0819387620460401	0.001
bindarit	5	O13	6	0.0627960667760572	0.009
biperiden	4	C07	6	-0.0131576067322413	0.86
birinapant	5	H19	6	0.3920358972853194	0.0
bisindolylmaleimide	5	B13	6	0.4446876110158387	0.0
bisoprolol	5	F13	6	0.0650229592897304	0.061
bitopertin	5	I07	6	0.3261359362163935	0.0
blonanserin	5	C07	6	0.2166485132501335	0.0
bms-599626	5	K19	6	0.4947290219819101	0.0
bms-707035	5	O19	6	0.1050620811931951	0.004
bms-927711	5	A13	6	0.2517291384992314	0.0
bopindolol	5	M19	6	0.0206983141569085	0.283
bortezomib	5	D13	6	0.64012310099395	0.0
bosentan	5	E01	6	0.1167971982210681	0.001
bosutinib	5	N19	6	0.8277993302907936	0.0
brequinar	5	K19	6	0.7146687618154145	0.0
bretazenil	5	N13	6	0.1144478795969926	0.0
brexpiprazole	4	F01	6	0.3783865803725236	0.0
brivanib	5	C01	6	0.5149444914399568	0.0
brivudine	5	H13	6	0.0544850717533258	0.034
bromocriptine	5	H07	6	0.3492333569734209	0.0
broxuridine	5	M19	6	0.4708475077598978	0.0
bruceantin	5	O07	6	0.6832913007660556	0.0
bts-54505	5	C07	6	0.0273862983081227	0.199
bucladesine	5	P19	6	0.4027748272524245	0.021
budipine	5	P07	6	0.0862443029850454	0.012
bumetanide	5	M07	6	0.1113679620075315	0.0
bupivacaine	4	G07	6	0.4489269999564477	0.0
bupropion	5	F01	6	0.0875930266322777	0.016
buspirone	5	L01	6	0.2126285075465417	0.0
butoconazole	5	E19	6	0.4122614239953243	0.0
butorphanol-(+)-tartrate	2	L13	6	-0.0044814510319974	0.595
bvd-523	5	D13	6	0.4212723931943822	0.0
cabazitaxel	5	J19	6	0.6042706530448667	0.0
cabergoline	5	P19	6	0.6196035441688137	0.0
cabozantinib	5	C01	6	0.7966637051720036	0.0
caffeine	4	L07	6	0.137813778862891	0.0
calcitriol	5	I13	6	0.2925609080588628	0.0
camicinal	5	M07	6	0.3858838945573464	0.0
camptothecin	2	D07	6	0.5252494046279285	0.0
canagliflozin	5	M07	6	0.0477462672520531	0.036
candesartan	5	I19	6	0.0404983859294661	0.042
canertinib	5	B07	6	0.478226185670311	0.0
canrenoic-acid	5	L13	6	0.0247559548878956	0.156
capecitabine	5	K13	6	0.1905764692895638	0.0
capsaicin	5	P13	6	0.0604582794992437	0.017
carbachol	5	E13	6	0.0516124561803046	0.048
carbamazepine	5	N01	6	0.0919451459998377	0.006
carbenoxolone	5	F01	6	0.1447719223435562	0.0
carbimazole	5	E01	6	0.0841039794261173	0.008
carglumic-acid	5	N19	6	0.0748496226852295	0.012
cariprazine	5	J19	6	0.0998947103321729	0.001
carisoprodol	5	N19	6	0.0351510839922339	0.295
carprofen	5	I13	6	0.1372240903515592	0.0
carvedilol	5	N07	6	0.4349923053972166	0.0
cb-10-277-(free-acid)	5	N07	6	0.0024975269504502	0.719
cc-401	5	D19	6	0.2268820233173773	0.0
cc-930	5	J01	6	0.3688156826696765	0.0
cediranib	5	F19	6	0.7409391329499182	0.0
cefdinir	5	B13	6	0.1361173306165476	0.0
cefepime	5	A13	6	0.0725885533611568	0.03
cefoperazone	4	I19	6	0.1756286457208311	0.0
cefotetan	5	N19	6	0.0245318113764759	0.476
cefozopran	5	L19	6	0.0564064805130326	0.037
celecoxib	4	L13	6	0.144229037931059	0.0
cep-37440	5	O07	6	0.6659073258255626	0.0
cepharanthine	5	D19	6	0.8814821068625196	0.0
cgp12177	2	H01	6	-0.0019345925547354	0.662
chlorambucil	5	D19	6	0.4944248697324044	0.0
chlormezanone	5	O19	6	0.0538571757346079	0.089
chloroxine	5	I07	6	0.5214655912732057	0.0
chlorphenamine	5	D01	6	0.0702171854561858	0.005
chlorpromazine	5	G07	6	0.3600182271104998	0.0
chlorpropamide	5	A13	6	0.0726100888015847	0.03
chlortalidone	5	O07	6	0.037262253307425	0.083
cholic-acid	2	M13	6	0.0352305267114252	0.304
choline-alfoscerate	5	J19	6	0.0343255995313927	0.071
cianidanol	5	J07	6	0.0911516208444068	0.003
ciclesonide	5	M01	6	0.4892004477761184	0.0
ciglitazone	5	D13	6	0.1154927143174734	0.0
cilengitide	5	C13	6	0.6605425742726038	0.0
cilomilast	2	F01	6	0.0900586839294103	0.145
cilostazol	5	L13	6	0.0719962769864412	0.0
cimetidine	5	O13	6	0.0369483222588393	0.099
cinaciguat	5	P19	6	0.626028018078948	0.0
cinepazide	5	L13	6	0.0843659029227785	0.0
cinnarizine	5	N01	6	0.1120143578293339	0.0
cinoxacin	5	K13	6	0.1108715760500518	0.0
ciprofloxacin	5	C13	6	0.1706453923839335	0.001
cisapride	5	F01	6	0.4484036790733691	0.0
citalopram	5	C13	6	0.0238687068008755	0.224
cladribine	5	K01	6	0.5982123249374823	0.0
clarithromycin	5	H07	6	0.0704718031523608	0.014
clenbuterol	5	H01	6	0.095438555797969	0.01
climbazole	5	A07	6	0.1205018144398201	0.0
clinafloxacin	5	G07	6	0.1118149907515938	0.003
clindamycin	5	F01	6	0.0790949284800831	0.023
clinofibrate	5	G19	6	0.0615695087744013	0.018
clioquinol	5	H01	6	0.4704672238419122	0.0
clobetasol	5	D13	6	0.560232398171108	0.0
clofarabine	5	I19	6	0.6863789557943931	0.0
clofazimine	5	D01	6	0.4555173829386307	0.0
clofibric-acid	5	A19	6	0.0770989902622983	0.039
clofoctol	4	L19	6	0.3822210664674367	0.0
clomethiazole	5	O07	6	0.05767406978313	0.011
clomifene	5	E19	6	0.5912966154347119	0.0
clonazepam	2	D19	6	0.1814612215531723	0.016
clonidine	5	B19	6	0.0572931039566858	0.022
clotrimazole	5	B19	6	0.3374400525951401	0.0
clozapine	2	A07	6	0.1145268160058839	0.029
co-102862	5	H13	6	0.2021377236280342	0.0
cobimetinib	4	O19	6	0.4905933838252972	0.0
colchicine	4	A19	6	0.5673789177007532	0.0
colforsin-daproate	5	D01	6	0.3727282600781191	0.0
combretastatin-a-4	5	O07	6	0.7464005973689929	0.0
conivaptan	2	A13	6	0.2578946545541045	0.021
cordycepin	5	L07	6	0.0331941608721131	0.108
cp-945,598	5	F19	6	0.4814216438700804	0.0
cpi-1189	5	N13	6	0.0100479762899219	0.607
cpi-613	5	K13	6	0.060232053573797	0.005
cromoglicic-acid	5	L13	6	0.0528609156849186	0.004
ct-7758	5	P07	6	0.175929527182752	0.001
cts-1027	5	P19	6	0.4866242191270868	0.002
curcumin	5	N13	6	0.3386356933926664	0.0
cx-4945	5	C07	6	0.504926536072188	0.0
cx-5461	5	D13	6	0.7557901243208398	0.0
cx516	5	B07	6	0.0455350857366396	0.013
cyanocobalamin	5	P19	6	0.4715535974323219	0.004
