compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
trimipramine	3	3.33 uM	0.633	0.0599184006724624	L1000	spherized	all_data
triptorelin	2	3.33 uM	0.795	0.0169153153198171	L1000	spherized	all_data
troglitazone	3	3.33 uM	0.213	0.1271036489631218	L1000	spherized	all_data
trovafloxacin	3	3.33 uM	0.868	0.0067832626989615	L1000	spherized	all_data
tyrphostin-1	3	3.33 uM	0.618	0.0611321037859992	L1000	spherized	all_data
uk-383367	3	3.33 uM	0.933	-0.0221431100749266	L1000	spherized	all_data
ulipristal	2	3.33 uM	0.408	0.1113112249286904	L1000	spherized	all_data
umeclidinium	2	3.33 uM	0.71	0.0442800251859486	L1000	spherized	all_data
urapidil	3	3.33 uM	0.704	0.0466552208903766	L1000	spherized	all_data
ursodeoxycholyltaurine	3	3.33 uM	0.54	0.0744593661605573	L1000	spherized	all_data
ursodiol	3	3.33 uM	0.953	-0.0363308393136849	L1000	spherized	all_data
ursolic-acid	2	3.33 uM	0.705	0.0465413328306878	L1000	spherized	all_data
valdecoxib	3	3.33 uM	0.601	0.0653167226398352	L1000	spherized	all_data
valproic-acid	3	3.33 uM	0.779	0.0308347537633253	L1000	spherized	all_data
valrubicin	3	3.33 uM	0.0	0.5474767121070773	L1000	spherized	all_data
valsartan	3	3.33 uM	0.978	-0.0628472236678595	L1000	spherized	all_data
vandetanib	3	3.33 uM	0.645	0.0567820478843281	L1000	spherized	all_data
vanoxerine	3	3.33 uM	0.03	0.1911773811306832	L1000	spherized	all_data
vardenafil	3	3.33 uM	0.629	0.0600880966121458	L1000	spherized	all_data
varenicline	3	3.33 uM	0.902	-0.005300806591048	L1000	spherized	all_data
varespladib	2	3.33 uM	0.811	0.0104250324342344	L1000	spherized	all_data
veliparib	3	3.33 uM	0.42	0.0912412036729758	L1000	spherized	all_data
vemurafenib	3	3.33 uM	0.828	0.0197726975002652	L1000	spherized	all_data
venlafaxine	3	3.33 uM	0.929	-0.0183530456572744	L1000	spherized	all_data
verapamil	3	3.33 uM	0.837	0.017670389566812	L1000	spherized	all_data
vgx-1027	3	3.33 uM	0.835	0.0183360475941067	L1000	spherized	all_data
vicriviroc	3	3.33 uM	0.781	0.0296050561510564	L1000	spherized	all_data
vidarabine	3	3.33 uM	0.752	0.0361949588839411	L1000	spherized	all_data
vilazodone	3	3.33 uM	0.601	0.0653412202991372	L1000	spherized	all_data
vinpocetine	3	3.33 uM	0.673	0.0518595122278852	L1000	spherized	all_data
vismodegib	3	3.33 uM	0.92	-0.0137328521502733	L1000	spherized	all_data
voglibose	3	3.33 uM	0.939	-0.0279256934972347	L1000	spherized	all_data
volasertib	3	3.33 uM	0.0	0.5282516601644281	L1000	spherized	all_data
voreloxin	3	3.33 uM	0.932	-0.0213963428291132	L1000	spherized	all_data
voriconazole	3	3.33 uM	0.924	-0.0164738660770442	L1000	spherized	all_data
vortioxetine	3	3.33 uM	0.71	0.0452221713153055	L1000	spherized	all_data
voxtalisib	3	3.33 uM	0.488	0.0817623892284303	L1000	spherized	all_data
vt-464	3	3.33 uM	0.74	0.0383594772023386	L1000	spherized	all_data
vtp-27999	3	3.33 uM	0.765	0.0328871054996326	L1000	spherized	all_data
vx-222	3	3.33 uM	0.561	0.0725362154925632	L1000	spherized	all_data
vx-661	2	3.33 uM	0.323	0.1287037857905745	L1000	spherized	all_data
vx-765	3	3.33 uM	0.959	-0.0416081974850228	L1000	spherized	all_data
vx-809	2	3.33 uM	0.709	0.0455040578296981	L1000	spherized	all_data
xaliproden	2	3.33 uM	0.542	0.0822182356739965	L1000	spherized	all_data
xbd173	3	3.33 uM	0.176	0.1358873687569871	L1000	spherized	all_data
xl888	3	3.33 uM	0.0	0.4846716801814548	L1000	spherized	all_data
yohimbine	2	3.33 uM	0.767	0.024019145957179	L1000	spherized	all_data
z160	3	3.33 uM	0.761	0.0339009784472073	L1000	spherized	all_data
zafirlukast	2	3.33 uM	0.771	0.0221781660119839	L1000	spherized	all_data
zalcitabine	3	3.33 uM	0.76	0.0349475416643502	L1000	spherized	all_data
zaldaride	3	3.33 uM	0.852	0.0116043415466708	L1000	spherized	all_data
zaleplon	3	3.33 uM	0.76	0.0342536920431863	L1000	spherized	all_data
zaprinast	2	3.33 uM	0.705	0.0464659510456741	L1000	spherized	all_data
zardaverine	3	3.33 uM	0.852	0.0113011882760566	L1000	spherized	all_data
zd-7114	2	3.33 uM	0.698	0.0484865471482948	L1000	spherized	all_data
zidovudine	3	3.33 uM	0.323	0.1066022270202086	L1000	spherized	all_data
ziprasidone	2	3.33 uM	0.526	0.0852773767260801	L1000	spherized	all_data
zk-200775	2	3.33 uM	0.938	-0.0506750026735874	L1000	spherized	all_data
zk811752	2	3.33 uM	0.049	0.2215023205366679	L1000	spherized	all_data
zofenopril-calcium	2	3.33 uM	0.898	-0.0238306410796656	L1000	spherized	all_data
zolpidem	2	3.33 uM	0.78	0.0200604209663517	L1000	spherized	all_data
zonisamide	2	3.33 uM	0.761	0.0272968958203016	L1000	spherized	all_data
zosuquidar	3	3.33 uM	0.827	0.0200553703814185	L1000	spherized	all_data
17-hydroxyprogesterone-caproate	3	10 uM	0.092	0.1569445872397828	L1000	spherized	all_data
2-iminobiotin	2	10 uM	0.637	0.0470086501551781	L1000	spherized	all_data
3-amino-benzamide	3	10 uM	0.711	0.0399448985833868	L1000	spherized	all_data
3-deazaadenosine	2	10 uM	0.837	-0.0075946105144276	L1000	spherized	all_data
abacavir	3	10 uM	0.566	0.0647958172591286	L1000	spherized	all_data
abiraterone-acetate	3	10 uM	0.687	0.046144102193114	L1000	spherized	all_data
abt-202	3	10 uM	0.219	0.1184708022692915	L1000	spherized	all_data
abt-239	3	10 uM	0.01	0.2339056695413781	L1000	spherized	all_data
abt-724	3	10 uM	0.138	0.1416285272440866	L1000	spherized	all_data
acarbose	3	10 uM	0.765	0.0290667197906167	L1000	spherized	all_data
acebutolol	2	10 uM	0.734	0.0270540016118847	L1000	spherized	all_data
acecainide	3	10 uM	0.748	0.0321518383556378	L1000	spherized	all_data
acenocoumarol	3	10 uM	0.928	-0.0217821430609307	L1000	spherized	all_data
acetazolamide	3	10 uM	0.919	-0.0179211941847657	L1000	spherized	all_data
acetylcysteine	3	10 uM	0.94	-0.0288467229924182	L1000	spherized	all_data
acexamic-acid	3	10 uM	0.698	0.0431899537101275	L1000	spherized	all_data
acifran	2	10 uM	0.381	0.1033599324650091	L1000	spherized	all_data
acipimox	3	10 uM	0.962	-0.0499571419556234	L1000	spherized	all_data
acivicin	3	10 uM	0.0	0.6588148297395474	L1000	spherized	all_data
aclidinium	2	10 uM	0.822	-0.0032380189300162	L1000	spherized	all_data
acrivastine	3	10 uM	0.723	0.0384903754691519	L1000	spherized	all_data
actarit	3	10 uM	0.158	0.135283389857061	L1000	spherized	all_data
acy-1215	2	10 uM	0.001	0.4177586006422316	L1000	spherized	all_data
adapalene	3	10 uM	0.012	0.2249911679976872	L1000	spherized	all_data
adarotene	3	10 uM	0.0	0.320121069770249	L1000	spherized	all_data
adatanserin	3	10 uM	0.519	0.0728171838541854	L1000	spherized	all_data
adenosine	3	10 uM	0.809	0.0190522112977364	L1000	spherized	all_data
adoprazine	3	10 uM	0.868	0.0025684764138939	L1000	spherized	all_data
afatinib	2	10 uM	0.059	0.2236865621044408	L1000	spherized	all_data
afloqualone	3	10 uM	0.51	0.0743328653628122	L1000	spherized	all_data
agi-5198	3	10 uM	0.935	-0.0263325608256713	L1000	spherized	all_data
agi-6780	2	10 uM	0.683	0.0389489079298219	L1000	spherized	all_data
agomelatine	3	10 uM	0.687	0.0457436341790964	L1000	spherized	all_data
agp-103	3	10 uM	0.198	0.1246560822214184	L1000	spherized	all_data
alaproclate	3	10 uM	0.785	0.0243620712722646	L1000	spherized	all_data
albendazole	3	10 uM	0.003	0.2815139225000668	L1000	spherized	all_data
alectinib	3	10 uM	0.184	0.127831019026211	L1000	spherized	all_data
alisertib	2	10 uM	0.278	0.1321359728110277	L1000	spherized	all_data
aliskiren	3	10 uM	0.583	0.0625558146871641	L1000	spherized	all_data
alizapride	3	10 uM	0.868	0.0026422759461772	L1000	spherized	all_data
allopurinol	3	10 uM	0.693	0.0440824085103347	L1000	spherized	all_data
almitrine	3	10 uM	0.845	0.0079489120247792	L1000	spherized	all_data
almorexant	3	10 uM	0.79	0.0230527596905792	L1000	spherized	all_data
altanserin	3	10 uM	0.088	0.1578052982286162	L1000	spherized	all_data
altrenogest	3	10 uM	0.151	0.1388701886731407	L1000	spherized	all_data
altretamine	3	10 uM	0.293	0.1075969780502797	L1000	spherized	all_data
alvespimycin	3	10 uM	0.0	0.4707315783422773	L1000	spherized	all_data
alvimopan	3	10 uM	0.778	0.0257120279388516	L1000	spherized	all_data
alvocidib	3	10 uM	0.0	0.6898503958433976	L1000	spherized	all_data
am-24	3	10 uM	0.508	0.0747858764173771	L1000	spherized	all_data
amantadine	3	10 uM	0.769	0.0279547391760631	L1000	spherized	all_data
ambrisentan	3	10 uM	0.683	0.0470347104095367	L1000	spherized	all_data
ambroxol	2	10 uM	0.634	0.0480935896183025	L1000	spherized	all_data
amd11070	3	10 uM	0.322	0.1034981343914848	L1000	spherized	all_data
amg-208	3	10 uM	0.875	-0.0003785174415802	L1000	spherized	all_data
amg-232	3	10 uM	0.0	0.6208354443173534	L1000	spherized	all_data
amg-517	3	10 uM	0.009	0.2367520997692473	L1000	spherized	all_data
amikacin	3	10 uM	0.528	0.070836427932236	L1000	spherized	all_data
amiloride	3	10 uM	0.637	0.0541617625298928	L1000	spherized	all_data
aminocaproic-acid	3	10 uM	0.777	0.0261718848428595	L1000	spherized	all_data
aminoglutethimide	3	10 uM	0.009	0.2370646094616933	L1000	spherized	all_data
aminoguanidine	3	10 uM	0.821	0.0161024441973152	L1000	spherized	all_data
aminolevulinic-acid	3	10 uM	0.9	-0.0098512551673465	L1000	spherized	all_data
aminosalicylic-acid	3	10 uM	0.828	0.0146215349384313	L1000	spherized	all_data
amiodarone	3	10 uM	0.279	0.1093005969754654	L1000	spherized	all_data
amiprilose	3	10 uM	0.536	0.0698067304085353	L1000	spherized	all_data
amitifadine	3	10 uM	0.687	0.046268483153318	L1000	spherized	all_data
amlexanox	3	10 uM	0.69	0.0451031491678649	L1000	spherized	all_data
amlodipine	3	10 uM	0.523	0.0719888488683669	L1000	spherized	all_data
ammonium-glycyrrhizinate	3	10 uM	0.967	-0.0606878490822126	L1000	spherized	all_data
amonafide	3	10 uM	0.0	0.597220191766446	L1000	spherized	all_data
amoxapine	4	10 uM	0.774	0.0426424732900041	L1000	spherized	all_data
ampalex	2	10 uM	0.41	0.0975087147751403	L1000	spherized	all_data
amrinone	3	10 uM	0.553	0.0663740305017839	L1000	spherized	all_data
amsacrine	3	10 uM	0.0	0.6358129708831388	L1000	spherized	all_data
amtolmetin-guacil	3	10 uM	0.951	-0.0369348296397586	L1000	spherized	all_data
amuvatinib	2	10 uM	0.023	0.2674601551079722	L1000	spherized	all_data
anamorelin	4	10 uM	0.979	-0.0209829953474389	L1000	spherized	all_data
anandamide	3	10 uM	0.935	-0.0249820884538775	L1000	spherized	all_data
andrographolide	3	10 uM	0.637	0.0545813236924606	L1000	spherized	all_data
anecortave-acetate	2	10 uM	0.488	0.0817281750851821	L1000	spherized	all_data
anidulafungin	3	10 uM	0.976	-0.0666591457948987	L1000	spherized	all_data
aniracetam	3	10 uM	0.917	-0.0169691739909577	L1000	spherized	all_data
anisodamine	2	10 uM	0.928	-0.0549838959651607	L1000	spherized	all_data
ap26113	2	10 uM	0.001	0.4488608991767765	L1000	spherized	all_data
apafant	3	10 uM	0.144	0.1396386646274914	L1000	spherized	all_data
apd668	3	10 uM	0.954	-0.0408064360926296	L1000	spherized	all_data
aphidicolin	3	10 uM	0.0	0.4756731739301672	L1000	spherized	all_data
api-001	3	10 uM	0.551	0.0669511515406037	L1000	spherized	all_data
apixaban	3	10 uM	0.715	0.0393833651073388	L1000	spherized	all_data
apocynin	3	10 uM	0.457	0.083474743600701	L1000	spherized	all_data
apremilast	3	10 uM	0.372	0.097059369425834	L1000	spherized	all_data
aprepitant	3	10 uM	0.556	0.065394249760376	L1000	spherized	all_data
arbutin	3	10 uM	0.655	0.0521591413840869	L1000	spherized	all_data
argatroban	3	10 uM	0.285	0.1086464935395931	L1000	spherized	all_data
arglabin	2	10 uM	0.858	-0.0160673105023133	L1000	spherized	all_data
aripiprazole	3	10 uM	0.059	0.1766582948782469	L1000	spherized	all_data
arofylline	3	10 uM	0.971	-0.0635887979928403	L1000	spherized	all_data
arry-334543	3	10 uM	0.482	0.0799379055676489	L1000	spherized	all_data
artesunate	3	10 uM	0.0	0.334036036444263	L1000	spherized	all_data
asa-404	3	10 uM	0.846	0.007716706972209	L1000	spherized	all_data
asc-j9	3	10 uM	0.087	0.1587001362434592	L1000	spherized	all_data
asenapine	3	10 uM	1.0	-0.1803769729244378	L1000	spherized	all_data
aspirin	3	10 uM	0.683	0.0472105992625125	L1000	spherized	all_data
at13387	3	10 uM	0.0	0.4116945624951739	L1000	spherized	all_data
ataluren	2	10 uM	0.391	0.1014341740097516	L1000	spherized	all_data
atenolol	2	10 uM	0.879	-0.027827662780761	L1000	spherized	all_data
atipamezole	3	10 uM	0.832	0.0124223542039106	L1000	spherized	all_data
atn-161	3	10 uM	0.687	0.0460599716304669	L1000	spherized	all_data
atomoxetine	3	10 uM	0.756	0.0307394498428258	L1000	spherized	all_data
atorvastatin	3	10 uM	0.087	0.1584839429895443	L1000	spherized	all_data
atracurium	3	10 uM	0.921	-0.0183902780716966	L1000	spherized	all_data
atrasentan	3	10 uM	0.856	0.0058518527310945	L1000	spherized	all_data
av-608	3	10 uM	0.775	0.0263757467170342	L1000	spherized	all_data
avagacestat	3	10 uM	0.856	0.0055321654202473	L1000	spherized	all_data
avanafil	2	10 uM	0.918	-0.047046770148476	L1000	spherized	all_data
avasimibe	3	10 uM	0.0	0.6157180937854647	L1000	spherized	all_data
avl-292	3	10 uM	0.0	0.3935010328320816	L1000	spherized	all_data
avn-944	3	10 uM	0.0	0.4646413526608663	L1000	spherized	all_data
azacitidine	2	10 uM	0.0	0.7950017201684129	L1000	spherized	all_data
azathioprine	3	10 uM	0.705	0.0413177918886706	L1000	spherized	all_data
azd1208	3	10 uM	0.122	0.1477921379971889	L1000	spherized	all_data
azd1480	3	10 uM	0.89	-0.0067338635048341	L1000	spherized	all_data
azd1981	3	10 uM	0.971	-0.0635691129318076	L1000	spherized	all_data
azd2014	3	10 uM	0.0	0.5773727987737618	L1000	spherized	all_data
azd3514	2	10 uM	0.235	0.1443868412484637	L1000	spherized	all_data
azd4547	2	10 uM	0.0	0.6300952106182169	L1000	spherized	all_data
azd5363	3	10 uM	0.008	0.2441647443367686	L1000	spherized	all_data
azd7545	3	10 uM	0.025	0.2035690725407545	L1000	spherized	all_data
azd7687	3	10 uM	0.036	0.1918446494807036	L1000	spherized	all_data
azd7762	3	10 uM	0.0	0.4621451447095955	L1000	spherized	all_data
azd8931	3	10 uM	0.249	0.1141888826625634	L1000	spherized	all_data
azd9668	3	10 uM	0.232	0.1170788607030693	L1000	spherized	all_data
azelaic-acid	3	10 uM	0.546	0.0681853640779582	L1000	spherized	all_data
azelastine	3	10 uM	0.036	0.191648412382535	L1000	spherized	all_data
balaglitazone	4	10 uM	0.324	0.0999146365420903	L1000	spherized	all_data
balapiravir	2	10 uM	0.867	-0.0227479862784887	L1000	spherized	all_data
balicatib	3	10 uM	0.541	0.0686744601242163	L1000	spherized	all_data
balsalazide	3	10 uM	0.846	0.0077936609047005	L1000	spherized	all_data
bambuterol	3	10 uM	0.855	0.006002395164335	L1000	spherized	all_data
bardoxolone-methyl	2	10 uM	0.0	0.655203631142051	L1000	spherized	all_data
basimglurant	3	10 uM	0.423	0.0896633253594417	L1000	spherized	all_data
batimastat	2	10 uM	0.436	0.0915999263076813	L1000	spherized	all_data
bavisant	2	10 uM	0.927	-0.0539698959355711	L1000	spherized	all_data
bay-87-2243	3	10 uM	0.0	0.431557962408941	L1000	spherized	all_data
bazedoxifene	3	10 uM	0.237	0.116131955793968	L1000	spherized	all_data
bci-540	3	10 uM	0.825	0.0155571526968547	L1000	spherized	all_data
beclomethasone-dipropionate	3	10 uM	0.002	0.300159932402697	L1000	spherized	all_data
belinostat	3	10 uM	0.0	0.6262305561233403	L1000	spherized	all_data
bemegride	3	10 uM	0.67	0.0492701581382953	L1000	spherized	all_data
benazepril	3	10 uM	0.319	0.1040722859080291	L1000	spherized	all_data
bendamustine	3	10 uM	0.832	0.0119744480746433	L1000	spherized	all_data
bendroflumethiazide	2	10 uM	0.83	-0.0060106429742419	L1000	spherized	all_data
benzbromarone	3	10 uM	0.482	0.0801333659844963	L1000	spherized	all_data
benzthiazide	3	10 uM	0.876	-0.000759089176981	L1000	spherized	all_data
benzydamine	2	10 uM	0.932	-0.0579352902829883	L1000	spherized	all_data
benzylpenicillin	2	10 uM	0.592	0.0585584770895811	L1000	spherized	all_data
bepotastine	3	10 uM	0.774	0.0267437466945122	L1000	spherized	all_data
berberine	3	10 uM	0.0	0.3776222213627428	L1000	spherized	all_data
betahistine	3	10 uM	0.712	0.0398101782159503	L1000	spherized	all_data
betulinic-acid	3	10 uM	0.551	0.0668097670208691	L1000	spherized	all_data
bevirimat-dimeglumine	3	10 uM	0.086	0.1596990133692588	L1000	spherized	all_data
bexarotene	3	10 uM	0.731	0.0369887152618841	L1000	spherized	all_data
bezafibrate	2	10 uM	0.043	0.2402834618227328	L1000	spherized	all_data
bicalutamide	3	10 uM	0.086	0.1600092696458073	L1000	spherized	all_data
bifemelane	3	10 uM	0.796	0.0218391743269621	L1000	spherized	all_data
bifonazole	2	10 uM	0.057	0.2275649919747641	L1000	spherized	all_data
bimatoprost	3	10 uM	0.886	-0.0042507895344825	L1000	spherized	all_data
bindarit	3	10 uM	0.336	0.1014193091857113	L1000	spherized	all_data
biperiden	3	10 uM	0.305	0.1057006481533691	L1000	spherized	all_data
birinapant	3	10 uM	0.171	0.1310671335068506	L1000	spherized	all_data
bisindolylmaleimide	2	10 uM	0.001	0.5616526785365277	L1000	spherized	all_data
bisoprolol	3	10 uM	0.957	-0.0431754125675025	L1000	spherized	all_data
bitopertin	3	10 uM	0.12	0.1490193202628679	L1000	spherized	all_data
blonanserin	3	10 uM	0.673	0.0486773335457238	L1000	spherized	all_data
bms-599626	3	10 uM	0.108	0.1531845347376277	L1000	spherized	all_data
bms-707035	3	10 uM	0.965	-0.056461393489985	L1000	spherized	all_data
bms-927711	3	10 uM	0.974	-0.0663141460297012	L1000	spherized	all_data
bopindolol	3	10 uM	0.845	0.0082990827445732	L1000	spherized	all_data
bortezomib	2	10 uM	0.0	0.6019167410994817	L1000	spherized	all_data
bosentan	2	10 uM	0.006	0.3322548597909215	L1000	spherized	all_data
bosutinib	3	10 uM	0.0	0.3975383682807267	L1000	spherized	all_data
brequinar	2	10 uM	0.043	0.2404395587001186	L1000	spherized	all_data
bretazenil	3	10 uM	0.973	-0.0646874158926083	L1000	spherized	all_data
brexpiprazole	3	10 uM	0.801	0.0202690595444754	L1000	spherized	all_data
brivanib	3	10 uM	0.016	0.2150091338530979	L1000	spherized	all_data
brivudine	3	10 uM	0.188	0.1272648139720981	L1000	spherized	all_data
bromocriptine	3	10 uM	0.965	-0.0554839422462804	L1000	spherized	all_data
broxuridine	3	10 uM	0.409	0.0922220930400288	L1000	spherized	all_data
bruceantin	2	10 uM	0.0	0.7520474851400671	L1000	spherized	all_data
bts-54505	3	10 uM	0.778	0.0260063709009334	L1000	spherized	all_data
bucladesine	3	10 uM	0.469	0.0820034698545614	L1000	spherized	all_data
budipine	2	10 uM	0.754	0.0204295127562515	L1000	spherized	all_data
bumetanide	2	10 uM	0.91	-0.0405138463005944	L1000	spherized	all_data
bupivacaine	3	10 uM	0.403	0.0932878091006881	L1000	spherized	all_data
bupropion	3	10 uM	0.527	0.071208159627595	L1000	spherized	all_data
buspirone	2	10 uM	0.433	0.0924798546882415	L1000	spherized	all_data
butoconazole	3	10 uM	0.799	0.0210604031638899	L1000	spherized	all_data
butorphanol-(+)-tartrate	3	10 uM	0.694	0.0438060439746587	L1000	spherized	all_data
bvd-523	3	10 uM	0.0	0.4360375792673797	L1000	spherized	all_data
cabazitaxel	3	10 uM	0.005	0.2560191670384117	L1000	spherized	all_data
cabergoline	3	10 uM	0.799	0.0212192833023248	L1000	spherized	all_data
cabozantinib	3	10 uM	0.017	0.2126314289861123	L1000	spherized	all_data
caffeine	4	10 uM	0.845	0.0288169398950723	L1000	spherized	all_data
calcitriol	3	10 uM	0.162	0.1337975769214463	L1000	spherized	all_data
camicinal	3	10 uM	0.179	0.1295046003070855	L1000	spherized	all_data
camptothecin	3	10 uM	0.0	0.6538014965243825	L1000	spherized	all_data
canagliflozin	3	10 uM	0.785	0.0243107796705952	L1000	spherized	all_data
candesartan	3	10 uM	0.423	0.0897658596549426	L1000	spherized	all_data
canertinib	3	10 uM	0.715	0.0397102797998455	L1000	spherized	all_data
canrenoic-acid	3	10 uM	0.936	-0.026933906216702	L1000	spherized	all_data
capecitabine	2	10 uM	0.07	0.213801063902206	L1000	spherized	all_data
capsaicin	2	10 uM	0.736	0.0265782488198259	L1000	spherized	all_data
carbachol	2	10 uM	0.865	-0.0210224684971427	L1000	spherized	all_data
carbamazepine	3	10 uM	0.469	0.0820878612588628	L1000	spherized	all_data
carbenoxolone	3	10 uM	0.602	0.059111191306019	L1000	spherized	all_data
carbimazole	3	10 uM	0.602	0.0590775000059728	L1000	spherized	all_data
carglumic-acid	3	10 uM	0.636	0.0547145535232895	L1000	spherized	all_data
cariprazine	2	10 uM	0.549	0.0665405512965322	L1000	spherized	all_data
carisoprodol	3	10 uM	0.87	0.001855582916192	L1000	spherized	all_data
carprofen	2	10 uM	0.652	0.0436605297083547	L1000	spherized	all_data
carvedilol	2	10 uM	0.081	0.2080387492746635	L1000	spherized	all_data
cb-10-277-(free-acid)	3	10 uM	0.7	0.0422574005405956	L1000	spherized	all_data
cc-401	3	10 uM	0.016	0.2187525686203378	L1000	spherized	all_data
cc-930	3	10 uM	0.707	0.0409554924950244	L1000	spherized	all_data
cediranib	3	10 uM	0.151	0.1382722869586921	L1000	spherized	all_data
cefdinir	2	10 uM	0.633	0.0490655736269505	L1000	spherized	all_data
cefepime	3	10 uM	0.056	0.1807767733664923	L1000	spherized	all_data
cefoperazone	4	10 uM	0.95	-0.0035221651034598	L1000	spherized	all_data
cefotetan	2	10 uM	0.375	0.1048483856524843	L1000	spherized	all_data
cefozopran	3	10 uM	0.952	-0.0394251702961362	L1000	spherized	all_data
celecoxib	3	10 uM	0.903	-0.0101578306609776	L1000	spherized	all_data
cep-37440	3	10 uM	0.0	0.5900876165974147	L1000	spherized	all_data
cepharanthine	2	10 uM	0.151	0.176822546912756	L1000	spherized	all_data
cgp12177	3	10 uM	0.917	-0.0172229682719081	L1000	spherized	all_data
chlorambucil	3	10 uM	0.407	0.0926216177935336	L1000	spherized	all_data
chlormezanone	3	10 uM	0.84	0.0101245343677405	L1000	spherized	all_data
chloroxine	3	10 uM	0.027	0.2004753692202137	L1000	spherized	all_data
chlorphenamine	3	10 uM	0.243	0.1152715806762539	L1000	spherized	all_data
chlorpromazine	3	10 uM	0.004	0.2752907289620982	L1000	spherized	all_data
chlorpropamide	3	10 uM	0.912	-0.0144211131005936	L1000	spherized	all_data
chlortalidone	3	10 uM	0.639	0.0540292397964064	L1000	spherized	all_data
cholic-acid	2	10 uM	0.868	-0.0231391505939773	L1000	spherized	all_data
choline-alfoscerate	3	10 uM	0.849	0.0069670661003093	L1000	spherized	all_data
cianidanol	3	10 uM	0.868	0.0026974445419484	L1000	spherized	all_data
ciclesonide	3	10 uM	0.0	0.3756222648948445	L1000	spherized	all_data
ciglitazone	3	10 uM	0.935	-0.0255818840877106	L1000	spherized	all_data
cilengitide	3	10 uM	0.855	0.0060712737075453	L1000	spherized	all_data
cilomilast	3	10 uM	0.847	0.007157083442996	L1000	spherized	all_data
cilostazol	3	10 uM	0.816	0.0172423637691977	L1000	spherized	all_data
cimetidine	3	10 uM	0.516	0.0736339310058097	L1000	spherized	all_data
cinaciguat	3	10 uM	0.962	-0.0507993406083304	L1000	spherized	all_data
cinepazide	2	10 uM	0.702	0.0342909762162146	L1000	spherized	all_data
cinnarizine	3	10 uM	0.704	0.0414893080552493	L1000	spherized	all_data
cinoxacin	3	10 uM	0.108	0.153267904811502	L1000	spherized	all_data
ciprofloxacin	3	10 uM	0.586	0.0619160636382458	L1000	spherized	all_data
cisapride	3	10 uM	0.157	0.1356231805910106	L1000	spherized	all_data
citalopram	3	10 uM	0.9	-0.0099994436862696	L1000	spherized	all_data
cladribine	2	10 uM	0.026	0.2624196468611495	L1000	spherized	all_data
clarithromycin	3	10 uM	0.94	-0.0284978342500309	L1000	spherized	all_data
clenbuterol	2	10 uM	0.772	0.0141063791371474	L1000	spherized	all_data
climbazole	2	10 uM	0.923	-0.0499868740622647	L1000	spherized	all_data
clinafloxacin	3	10 uM	0.956	-0.0429291781420287	L1000	spherized	all_data
clindamycin	3	10 uM	0.687	0.0459584845190872	L1000	spherized	all_data
clinofibrate	3	10 uM	0.723	0.0380179907898806	L1000	spherized	all_data
clioquinol	3	10 uM	0.345	0.1001296707337402	L1000	spherized	all_data
clobetasol	3	10 uM	0.0	0.3761581995327988	L1000	spherized	all_data
clofarabine	3	10 uM	0.0	0.3136842766489819	L1000	spherized	all_data
clofazimine	3	10 uM	0.711	0.0398785520731273	L1000	spherized	all_data
clofibric-acid	3	10 uM	0.928	-0.021200912149035	L1000	spherized	all_data
clofoctol	4	10 uM	0.984	-0.0235290821847762	L1000	spherized	all_data
clomethiazole	3	10 uM	0.774	0.0268695387244754	L1000	spherized	all_data
clomifene	3	10 uM	0.0	0.3943293407648351	L1000	spherized	all_data
clonazepam	3	10 uM	0.587	0.0618558874673284	L1000	spherized	all_data
clonidine	2	10 uM	0.238	0.1435552749984766	L1000	spherized	all_data
clotrimazole	3	10 uM	0.398	0.094297553879521	L1000	spherized	all_data
clozapine	3	10 uM	0.431	0.0888182299896468	L1000	spherized	all_data
co-102862	3	10 uM	0.505	0.0755484660278126	L1000	spherized	all_data
cobimetinib	4	10 uM	0.0	0.3119132624428196	L1000	spherized	all_data
colchicine	3	10 uM	0.018	0.2111227904173269	L1000	spherized	all_data
colforsin-daproate	3	10 uM	0.907	-0.0122221060647203	L1000	spherized	all_data
combretastatin-a-4	3	10 uM	0.0	0.3733670936616109	L1000	spherized	all_data
conivaptan	3	10 uM	0.687	0.0458609025746884	L1000	spherized	all_data
cordycepin	2	10 uM	0.811	0.0014204841851556	L1000	spherized	all_data
cp-945,598	3	10 uM	0.428	0.0890257992007367	L1000	spherized	all_data
cpi-1189	3	10 uM	0.855	0.006282545672911	L1000	spherized	all_data
cpi-613	2	10 uM	0.81	0.0020829687794403	L1000	spherized	all_data
cromoglicic-acid	3	10 uM	0.841	0.0100288613446276	L1000	spherized	all_data
ct-7758	3	10 uM	0.541	0.0688719794743861	L1000	spherized	all_data
cts-1027	3	10 uM	0.551	0.0669599322431354	L1000	spherized	all_data
curcumin	3	10 uM	0.647	0.0527675868433204	L1000	spherized	all_data
cx-4945	3	10 uM	0.049	0.1843879071155277	L1000	spherized	all_data
cx-5461	3	10 uM	0.0	0.7963092179580076	L1000	spherized	all_data
cx516	3	10 uM	0.828	0.0145472885592266	L1000	spherized	all_data
cyanocobalamin	2	10 uM	0.19	0.159205333268678	L1000	spherized	all_data
cyclizine	2	10 uM	0.49	0.0807813928273115	L1000	spherized	all_data
cyclobenzaprine	3	10 uM	0.59	0.0615964125448663	L1000	spherized	all_data
