cpd,dose,replicate_correlation,signature_strength,TAS
indole,3.33 uM,-0.0021370001479637,298.25,0.0
indoprofen,3.33 uM,0.0283194653951053,289.6666666666667,0.09158458014217333
indoramin,3.33 uM,-0.0744728573175497,153.5,0.0
ingenol-mebutate,3.33 uM,0.359240577194825,446.0,0.40475357625814073
iniparib,3.33 uM,0.0755540912578913,404.6666666666667,0.17681059344205977
inosine,3.33 uM,0.022452780186878,207.0,0.06893675043854566
inositol,3.33 uM,0.0166516496068647,304.0,0.07194423454268871
iowh032,3.33 uM,-0.0355642087735197,237.0,0.0
ipratropium,3.33 uM,0.0008570614318283,229.33333333333334,0.01417653650049693
ipriflavone,3.33 uM,-0.0173451601956091,285.6666666666667,0.0
irinotecan,3.33 uM,0.1582512073204978,366.6666666666667,0.2435789779332038
isbufylline,3.33 uM,-0.0399644842720212,228.0,0.0
isoconazole,3.33 uM,-0.0187871150080048,278.6666666666667,0.0
isofloxythepin,3.33 uM,-0.0002410110010726,238.0,0.0
isosorbide,3.33 uM,-0.0393372015294772,217.66666666666666,0.0
isradipine,3.33 uM,-0.0162061515046967,256.3333333333333,0.0
istaroxime,3.33 uM,0.6410434481786287,578.6666666666666,0.6158692755500115
itopride,3.33 uM,-0.0548590328642661,211.33333333333334,0.0
ivabradine,3.33 uM,0.1127763691955877,324.0,0.1932912221062393
ivacaftor,3.33 uM,0.1255803870950834,238.66666666666666,0.17506017775343616
ivermectin,3.33 uM,0.0738207988524136,283.6666666666667,0.14632687426457086
ixabepilone,3.33 uM,0.3644519335296928,524.6666666666666,0.4421732224081083
josamycin,3.33 uM,0.0215314156529929,308.0,0.08234594602846529
kakonein,3.33 uM,0.0474489619580986,242.0,0.10835566292064883
kbg,3.33 uM,0.0091747565214829,252.5,0.04866968526167793
kd-023,3.33 uM,0.1005365515561828,215.33333333333334,0.14878124774790222
kd025,3.33 uM,0.0835066459812248,274.0,0.1529559495204988
ketoconazole,3.33 uM,0.0884816418770263,234.33333333333334,0.14560429778543207
ketoprofen,3.33 uM,0.1039182797997367,245.33333333333334,0.1614562372330262
ketorolac,3.33 uM,0.0365312079082113,258.6666666666667,0.09829531575362219
ketotifen,3.33 uM,0.1820548076100015,314.3333333333333,0.24189498669114512
kpt-330,3.33 uM,0.643240486482305,567.0,0.6106730972734973
kw-2449,3.33 uM,0.4184315342752285,418.6666666666667,0.42323051061540456
kw-2478,3.33 uM,0.3510062592916889,446.3333333333333,0.4002373959784304
kx2-391,3.33 uM,0.6138799621343916,501.0,0.5607782543405525
l-citrulline,3.33 uM,0.0143392930160261,284.6666666666667,0.06460449712126215
l-ergothioneine,3.33 uM,0.3309709999071831,535.6666666666666,0.4257678403411023
l-name,3.33 uM,0.0358242966315892,371.3333333333333,0.11662761024255662
labetalol,3.33 uM,0.0095873758868443,205.0,0.04482882755507053
lacitol,3.33 uM,-0.0292916784551914,299.6666666666667,0.0
lacosamide,3.33 uM,0.0790435231183398,253.0,0.14299602919301393
lafutidine,3.33 uM,-0.0303630804853664,264.3333333333333,0.0
lamivudine,3.33 uM,-0.010021355342776,397.25,0.0
lamotrigine,3.33 uM,0.002174689161037,228.0,0.022516277427647977
lapatinib,3.33 uM,0.0310795854050912,283.0,0.0948334169099844
lasalocid,3.33 uM,0.5284872576816956,556.3333333333334,0.5482963740475689
latanoprost,3.33 uM,0.0174062185743326,240.66666666666666,0.06544715318855934
lcl-161,3.33 uM,0.0413028429418958,368.3333333333333,0.12472142298196338
ledipasvir,3.33 uM,0.0393574341945236,283.0,0.10671787758270321
leflunomide,3.33 uM,-0.005021341312758,185.0,0.0
lenalidomide,3.33 uM,0.0223644094398153,303.0,0.08323971874872049
lenvatinib,3.33 uM,0.0607903558299632,237.0,0.12137300048667463
lerisetron,3.33 uM,-0.0307888339764749,241.66666666666666,0.0
lersivirine,3.33 uM,-0.0075004596986332,433.0,0.0
lestaurtinib,3.33 uM,0.2374096782255655,610.0,0.38480853831897366
letermovir,3.33 uM,0.0228038223458886,316.0,0.08583767353353117
levalbuterol,3.33 uM,0.0598240956592941,207.0,0.11252624234475689
levamisole,3.33 uM,0.0068084061337694,286.0,0.04462069354792002
levcromakalim,3.33 uM,-0.0628145282449478,352.0,0.0
levetiracetam,3.33 uM,0.0766370104703872,416.0,0.18054959369354723
levobunolol,3.33 uM,-0.0050815707040762,234.33333333333334,0.0
levocabastine,3.33 uM,-0.0186308256157214,279.0,0.0
levocetirizine,3.33 uM,0.0470057967870573,226.0,0.10422226364427103
levofloxacin,3.33 uM,-0.0492758922186538,241.0,0.0
levomequitazine,3.33 uM,-0.0545638797479203,357.3333333333333,0.0
levonorgestrel,3.33 uM,0.0614180434850429,257.0,0.12704135670944605
levosimendan,3.33 uM,0.0008449246759794,313.0,0.01644416168613862
levothyroxine,3.33 uM,0.1856466458248342,200.0,0.1948449364197909
lgx818,3.33 uM,0.0840239850425521,280.6666666666667,0.1552843285762384
licochalcone-a,3.33 uM,0.0141245034742811,225.66666666666666,0.05708879476833427
lidamidine,3.33 uM,0.1077381956898378,201.66666666666666,0.14905017202480633
lidocaine,3.33 uM,0.0547666482272105,206.66666666666666,0.1075781003859132
lidoflazine,3.33 uM,-0.0280012991810366,294.0,0.0
linezolid,3.33 uM,0.0113177837922707,276.3333333333333,0.056549387731666165
linifanib,3.33 uM,0.0253222191070523,271.3333333333333,0.08381717687184641
linopirdine,3.33 uM,0.0072520985285419,219.0,0.04029809143829517
linsidomine,3.33 uM,0.1465402461592818,277.6666666666667,0.20397216439558966
linsitinib,3.33 uM,0.0725918945473066,371.0,0.1659440147450466
liranaftate,3.33 uM,0.0081008144334574,305.3333333333333,0.050290044973106365
lisinopril,3.33 uM,0.0313453756108735,198.33333333333334,0.07972878893319847
lisofylline,3.33 uM,0.03205152917819,260.6666666666667,0.09242675358117038
lobenzarit,3.33 uM,-0.0015811874755964,221.33333333333334,0.0
lodoxamide,3.33 uM,0.0028448514251976,266.3333333333333,0.027833840221269324
lofexidine,3.33 uM,0.051319357897256,336.0,0.13278249298468928
lomeguatrib,3.33 uM,-0.0232817797966244,261.6666666666667,0.0
lomerizine,3.33 uM,0.0133972463621013,241.0,0.05745751852310308
lomitapide,3.33 uM,0.0527240625560946,260.0,0.11839181537347931
lonafarnib,3.33 uM,0.0896137099107742,257.6666666666667,0.15365507916803064
lonidamine,3.33 uM,0.0481149550113621,181.0,0.09436477355341809
loperamide,3.33 uM,-0.0095640456959585,282.6666666666667,0.0
lopinavir,3.33 uM,0.0426676693096456,277.3333333333333,0.10999705775581906
loratadine,3.33 uM,0.1269040137532742,271.0,0.18752228968299278
lorazepam,3.33 uM,0.1059051050488676,240.33333333333334,0.16132290179503256
lorcaserin,3.33 uM,0.1021533450540647,225.33333333333334,0.1534156234867852
lorglumide,3.33 uM,0.1379225439366763,251.33333333333334,0.18826658618523498
losmapimod,3.33 uM,-0.0308475449040845,389.0,0.0
loxoprofen,3.33 uM,0.0012980961350654,248.66666666666666,0.018167400378785743
lucitanib,3.33 uM,0.0738628361812894,265.3333333333333,0.14155964633245732
luliconazole,3.33 uM,0.1024121102499483,245.33333333333334,0.1602819103281667
lupanine,3.33 uM,-0.0296762339195042,251.33333333333334,0.0
lurasidone,3.33 uM,0.026832893483496,233.66666666666666,0.08006868713689773
lx1031,3.33 uM,-0.0385987141400053,247.66666666666666,0.0
ly215490,3.33 uM,0.0871662509316152,304.6666666666667,0.16478482939003114
ly2228820,3.33 uM,0.0125565659637779,292.6666666666667,0.06129889480649675
ly2334737,3.33 uM,-0.0210220290330594,226.33333333333334,0.0
ly2784544,3.33 uM,0.0548258033849415,328.0,0.13560009587869645
ly2811376,3.33 uM,0.031891892327273,262.0,0.09243178986060974
ly2874455,3.33 uM,0.2061141003590323,451.6666666666667,0.30852719047423566
ly2886721,3.33 uM,-0.0239242405867809,255.66666666666666,0.0
macitentan,3.33 uM,0.1073792859499634,441.0,0.22004430002002442
malotilate,3.33 uM,0.0525587161896689,262.0,0.11865979467746009
manumycin-a,3.33 uM,0.0668163816902774,213.66666666666666,0.12082044662044447
maprotiline,3.33 uM,0.0012665986107449,236.33333333333334,0.017494944396023393
maraviroc,3.33 uM,0.0067684272131053,236.0,0.040413871435305705
maribavir,3.33 uM,0.0289177236774526,222.5,0.08111060336197458
marimastat,3.33 uM,0.0646404535334643,273.6666666666667,0.1344911543693637
masitinib,3.33 uM,0.0979722670563616,222.33333333333334,0.14923972531580118
masoprocol,3.33 uM,-0.0459969149133129,264.6666666666667,0.0
maxacalcitol,3.33 uM,0.0727568694557173,233.0,0.13165747909953585
mazindol,3.33 uM,0.0475300064449009,230.33333333333334,0.10580176324685714
mbx-2982,3.33 uM,0.1127966728746058,236.0,0.16498129905303188
mcpp,3.33 uM,0.0525985556320049,223.0,0.10951406846686282
mebendazole,3.33 uM,0.1663490283759536,391.6666666666667,0.2581065422744564
mecamylamine,3.33 uM,0.0386587662321855,274.6666666666667,0.10419755922332562
meclofenamic-acid,3.33 uM,0.0429272050700009,298.0,0.11436812764276383
meclozine,3.33 uM,0.0718139239460795,299.0,0.1481734849975418
medroxyprogesterone-acetate,3.33 uM,0.1845830490018403,360.3333333333333,0.26078265347887647
medrysone,3.33 uM,0.2649360850046933,365.0,0.3144470770097774
meglitinide,3.33 uM,0.0884084554837887,219.66666666666666,0.14091575577716547
meisoindigo,3.33 uM,0.1374493279600368,251.66666666666666,0.18806792436545036
mek162,3.33 uM,0.3787943069243457,508.6666666666667,0.44386298925062473
melatonin,3.33 uM,-0.0465521525530639,249.33333333333334,0.0
meloxicam,3.33 uM,0.011453953090579,243.0,0.053347172932866255
melperone,3.33 uM,-0.0290004962398277,241.66666666666666,0.0
menadione,3.33 uM,-0.0214268243578746,360.3333333333333,0.0
mepacrine,3.33 uM,0.0148617535675115,289.0,0.06626962634017707
mepazine,3.33 uM,-0.0009257278371528,243.0,0.0
mephentermine,3.33 uM,0.0134372844316865,216.33333333333334,0.05451902101475978
mepivacaine,3.33 uM,0.02745089685571,414.25,0.10783012288459386
mepyramine,3.33 uM,0.015996006152372,259.6666666666667,0.06516950995815468
merbarone,3.33 uM,-0.0326949048355989,255.66666666666666,0.0
mericitabine,3.33 uM,0.1544946114956926,215.33333333333334,0.1844348014533117
merimepodib,3.33 uM,0.0015856820700472,269.6666666666667,0.020909914826704804
mestranol,3.33 uM,0.0596682314825903,180.33333333333334,0.10489146731503704
mesulergine,3.33 uM,0.1063337358233631,371.0,0.20084131836869976
metamizole,3.33 uM,0.0394910953956433,150.0,0.0778261939948526
metatinib,3.33 uM,0.0816782827262004,295.6666666666667,0.1571393868659757
metenkephalin,3.33 uM,0.0092662003129726,202.66666666666666,0.04382002056768027
metergoline,3.33 uM,0.0267996234468576,227.66666666666666,0.0789850037413455
metformin,3.33 uM,-0.0271902513136472,203.5,0.0
methazolamide,3.33 uM,0.186122938251817,265.3333333333333,0.22471208485505786
methimazole,3.33 uM,0.123330086547919,202.0,0.1596028989730861
methiopril,3.33 uM,0.112986475899873,213.33333333333334,0.15699042448397524
methocarbamol,3.33 uM,-0.0109296863397324,291.3333333333333,0.0
methoxsalen,3.33 uM,-0.0354834003098071,259.0,0.0
methyldopa,3.33 uM,-0.0495576403896422,287.6666666666667,0.0
methylnaltrexone,3.33 uM,0.0073243614096882,258.3333333333333,0.04398510969347722
methylprednisolone,3.33 uM,0.514946431950906,364.6666666666667,0.43818714527666847
metixene,3.33 uM,0.0187428249276551,264.6666666666667,0.0712193032752903
metoclopramide,3.33 uM,-0.0024448354983627,281.3333333333333,0.0
metolazone,3.33 uM,-0.009041254235431,242.66666666666666,0.0
metoprolol,3.33 uM,0.1627767890500821,232.66666666666666,0.196785862770383
mf-101,3.33 uM,0.0318232972677693,238.66666666666666,0.08812498259577742
mianserin,3.33 uM,-0.0284391707752923,227.0,0.0
mibampator,3.33 uM,0.1198088907674235,393.6666666666667,0.2196035809971024
mibefradil,3.33 uM,0.2099481460742016,247.33333333333334,0.23042411061396123
miconazole,3.33 uM,0.0767383218892367,272.3333333333333,0.14617971890562426
midodrine,3.33 uM,-0.0039704450962231,256.3333333333333,0.0
midostaurin,3.33 uM,0.3373258631380579,397.0,0.3700416818198435
mifobate,3.33 uM,0.1088119086476022,180.0,0.14151583534337392
miglitol,3.33 uM,0.0846599947705931,215.33333333333334,0.13652913003304887
milacemide,3.33 uM,0.0256489767759541,229.66666666666666,0.07760944511400666
milnacipran,3.33 uM,0.1002619904030502,292.6666666666667,0.17321494656738357
milrinone,3.33 uM,0.0478883544083859,261.6666666666667,0.11319304171834157
minaprine,3.33 uM,0.0689935780643408,272.25,0.1385858376042633
minoxidil,3.33 uM,0.0969798638496076,290.3333333333333,0.16967576181925992
mirodenafil,3.33 uM,0.0891975898631913,255.66666666666666,0.15270181079966105
mirtazapine,3.33 uM,-0.0430354872468487,251.0,0.0
mitomycin-c,3.33 uM,0.4117395393300493,536.0,0.4750335184394977
mk-0752,3.33 uM,0.0862141979610754,239.66666666666666,0.14535292865920116
mk-0773,3.33 uM,0.0385358034265827,269.3333333333333,0.10301674764849265
mk-0812,3.33 uM,0.0921793284552075,194.66666666666666,0.13545440681313858
mk-0893,3.33 uM,0.0695990016319172,409.6666666666667,0.17074476282026183
mk-2461,3.33 uM,0.0231216730912028,267.3333333333333,0.07949993208904305
mk-3207,3.33 uM,0.0490142900498122,250.33333333333334,0.112008574976372
mk-8033,3.33 uM,0.037051993677465,318.3333333333333,0.10981898404948745
mk-8245,3.33 uM,0.0009318379915568,292.3333333333333,0.016689370207186163
mln0128,3.33 uM,0.544422501614467,537.6666666666666,0.5470854470758909
mln2480,3.33 uM,-0.0182334497011037,237.66666666666666,0.0
mln9708,3.33 uM,0.5366867869291817,631.6666666666666,0.5887555363114839
moclobemide,3.33 uM,0.0198770127996777,247.66666666666666,0.07094795972505553
molindone,3.33 uM,0.0151356882283283,378.6666666666667,0.07655264444351667
molsidomine,3.33 uM,0.0188613843807283,500.0,0.09819793557134789
moxidectin,3.33 uM,-0.0024177982717211,247.0,0.0
moxifloxacin,3.33 uM,-0.0187464802785405,266.6666666666667,0.0
moxisylyte,3.33 uM,0.0225661378539062,219.33333333333334,0.07113961499784545
mozavaptan,3.33 uM,0.0980287938380938,201.33333333333334,0.1420578521588628
mycophenolate-mofetil,3.33 uM,0.1022926017883969,409.6666666666667,0.2069988816723722
mycophenolic-acid,3.33 uM,0.1485649960692605,422.6666666666667,0.25338903637399285
n6022,3.33 uM,0.0708669644432718,276.6666666666667,0.14158945386255764
nafamostat,3.33 uM,-0.0199575301336672,268.3333333333333,0.0
naftidrofuryl,3.33 uM,0.0949822778795628,278.3333333333333,0.1644123637927074
naftopidil,3.33 uM,0.0457254485429021,342.75,0.12658967693627293
nalbuphine,3.33 uM,-0.0621785579133098,255.0,0.0
naphazoline,3.33 uM,0.0567503173281704,247.33333333333334,0.11979978676311381
naproxen,3.33 uM,0.0102370616296545,160.5,0.04098790773297334
naringenin,3.33 uM,0.0162444517208525,267.3333333333333,0.06663611334667426
narlaprevir,3.33 uM,-0.0189604142306023,271.0,0.0
nateglinide,3.33 uM,0.0140137944744837,310.3333333333333,0.06668415582392617
navitoclax,3.33 uM,-0.0006986493405454,319.0,0.0
nebivolol,3.33 uM,0.0263113191820097,223.0,0.07745586630157701
nefiracetam,3.33 uM,0.0142163149925724,246.33333333333334,0.059839186843087394
nefopam,3.33 uM,-0.0039193790621398,251.33333333333334,0.0
nelarabine,3.33 uM,0.1165187876868133,277.0,0.18166381732417913
nemonapride,3.33 uM,0.0743470723919234,370.6666666666667,0.16786272723333276
nepafenac,3.33 uM,-0.0099382864867546,311.0,0.0
neratinib,3.33 uM,0.0931779627213801,320.6666666666667,0.17478899552811059
nesbuvir,3.33 uM,0.0199931006068607,237.33333333333334,0.06965463451267999
netupitant,3.33 uM,0.0305505338036668,321.3333333333333,0.10018849750829821
nevirapine,3.33 uM,0.0446279630392157,288.6666666666667,0.11477106816878051
niacin,3.33 uM,0.0062044754057252,220.66666666666666,0.03741549314108374
nicaraven,3.33 uM,0.0644300954188592,282.0,0.13630114810057944
nicardipine,3.33 uM,-0.0356547215704026,246.0,0.0
nicergoline,3.33 uM,-0.0242468909450727,169.5,0.0
nicotinamide,3.33 uM,0.0655213394401886,230.66666666666666,0.12431237849892843
nicotine,3.33 uM,-0.0187559365592008,252.0,0.0
niguldipine,3.33 uM,0.0536207576929201,177.0,0.09851076213951258
nikethamide,3.33 uM,0.0798994672293132,257.6666666666667,0.14508804670949002
nilotinib,3.33 uM,-0.0092881228556994,288.3333333333333,0.0
nimesulide,3.33 uM,0.102941157719865,180.0,0.13764528814025714
nimodipine,3.33 uM,0.0102536142979528,245.33333333333334,0.05071627415981445
nintedanib,3.33 uM,-0.0239070411692771,413.0,0.0
nisoxetine,3.33 uM,0.0310879433023712,281.0,0.09451042761722596
nitrendipine,3.33 uM,0.0668035274704125,230.33333333333334,0.1254320922880247
nizofenone,3.33 uM,0.0303179897970132,298.3333333333333,0.09616823914874538
nms-1286937,3.33 uM,0.1602980165454306,408.6666666666667,0.25880892845249237
norethindrone,3.33 uM,-0.0216881963173182,255.66666666666666,0.0
norethisterone,3.33 uM,0.0026401499518457,295.0,0.028219926457710886
norfloxacin,3.33 uM,0.0517101229862777,203.0,0.10360157955609443
norgestrel,3.33 uM,0.167404107740951,250.0,0.20686338747824662
nortriptyline,3.33 uM,0.1595671657260565,337.6666666666667,0.23471802026905306
noscapine,3.33 uM,0.0392302923722512,262.3333333333333,0.10258127290979262
novobiocin,3.33 uM,0.0961877387694949,206.0,0.1423390426190133
nsi-189,3.33 uM,0.0409865935913939,162.5,0.08252360050735086
nutlin-3,3.33 uM,0.2857219334397513,343.3333333333333,0.3167089582366049
nvp-dpp728,3.33 uM,-0.0069530040386202,189.5,0.0
nxy-059,3.33 uM,-0.0043331006910032,319.0,0.0
o6-benzylguanine,3.33 uM,-0.0537493914999217,225.0,0.0
odanacatib,3.33 uM,0.0051628070501542,277.0,0.038239605600680786
ofloxacin,3.33 uM,0.0342797499643846,354.0,0.11139123688971315
oglemilast,3.33 uM,0.0311775820924586,275.3333333333333,0.09368739956476999
olaparib,3.33 uM,0.1121210335377962,247.33333333333334,0.16838966933252095
olmesartan,3.33 uM,0.0311273939493199,185.0,0.07673399649052003
omecamtiv-mecarbil,3.33 uM,0.0938284622639436,230.66666666666666,0.14876141199331352
omeprazole,3.33 uM,-0.003271642078587,272.3333333333333,0.0
ondansetron,3.33 uM,-0.0345405788171335,282.6666666666667,0.0
oprozomib,3.33 uM,0.5794511525186893,615.6666666666666,0.6039650509662715
orantinib,3.33 uM,0.0245865098296593,260.3333333333333,0.08089913977886981
ore1001,3.33 uM,0.0051879704545004,314.3333333333333,0.04083424580005443
org-9768,3.33 uM,-0.0316432523515922,259.0,0.0
orlistat,3.33 uM,0.029850214649076,141.0,0.06560151334916857
orphenadrine,3.33 uM,0.0313780702401535,195.0,0.07909717882573382
orteronel,3.33 uM,0.0243247549526629,405.5,0.10042694204470592
oseltamivir-carboxylate,3.33 uM,0.1182812225649747,263.0,0.1783472220990796
ostarine,3.33 uM,0.0583860161546339,252.66666666666666,0.12281713709141236
otamixaban,3.33 uM,0.0970137433284404,282.6666666666667,0.16744974965039933
otilonium,3.33 uM,0.124486312937757,252.0,0.17909837484894295
ots167,3.33 uM,0.7397639862153885,797.6666666666666,0.7767618491868816
oxandrolone,3.33 uM,0.0297056939236536,295.6666666666667,0.09476579408982638
oxaprozin,3.33 uM,0.1331184762055251,271.0,0.19205887776225772
oxatomide,3.33 uM,-0.0011693803023191,313.5,0.0
oxfendazole,3.33 uM,0.0477933085701095,293.6666666666667,0.11979576014205073
oxiconazole,3.33 uM,0.0196072189048615,289.3333333333333,0.07616190645611887
oxiperomide,3.33 uM,-0.007146868927998,189.5,0.0
oxybenzone,3.33 uM,0.0400368708250797,212.33333333333334,0.09323301414690743
oxybuprocaine,3.33 uM,0.0045118086260346,323.3333333333333,0.03862167878280145
oxybutynin,3.33 uM,0.0471422767537586,261.3333333333333,0.11223627723416663
oxymetazoline,3.33 uM,-0.0160861184640338,266.3333333333333,0.0
oxypurinol,3.33 uM,-0.0232706710271822,243.0,0.0
ozagrel,3.33 uM,0.2744975938698387,215.66666666666666,0.24603186377742206
pa-824,3.33 uM,0.0667993964055568,258.3333333333333,0.1328333316838791
paclitaxel,3.33 uM,0.4638270503433008,432.6666666666667,0.45298657169146805
palbociclib,3.33 uM,0.5090450143680177,495.0,0.5075879064086131
palmitoylethanolamide,3.33 uM,0.0746560898598566,249.66666666666666,0.1380522451623055
palomid-529,3.33 uM,-0.012729628194609,247.33333333333334,0.0
palonosetron,3.33 uM,0.0558937275533123,250.66666666666666,0.11969069875076953
palovarotene,3.33 uM,0.1731020093812418,345.0,0.24711048594988633
papaverine,3.33 uM,0.0141644354067149,337.3333333333333,0.06989720915150731
paracetamol,3.33 uM,0.0754746276768421,220.66666666666666,0.13049667002214108
paroxetine,3.33 uM,0.0639932414241356,306.0,0.14150061918897922
pasireotide,3.33 uM,0.0404485704670853,275.6666666666667,0.10677615766020078
pazopanib,3.33 uM,0.031829105803558,278.3333333333333,0.09517555147458003
pazufloxacin,3.33 uM,0.0147049037588393,198.66666666666666,0.05465427886061405
pd123319,3.33 uM,0.0405480667407325,335.3333333333333,0.11791091564834436
pd153035,3.33 uM,-0.0221203166595224,232.5,0.0
pelitinib,3.33 uM,0.1894179401507398,396.3333333333333,0.2770584672725223
pemirolast,3.33 uM,0.0780879526332551,237.66666666666666,0.13775479611961738
penfluridol,3.33 uM,0.1385395460687543,261.6666666666667,0.19252700450992974
penicillin-v-potassium,3.33 uM,0.023730676948215,291.6666666666667,0.08412576671257689
pentamidine,3.33 uM,0.3589047271176532,389.0,0.3778287160872911
pentoxifylline,3.33 uM,0.054078018395112,223.33333333333334,0.11112652430970336
perhexiline,3.33 uM,0.0890137918327923,287.6666666666667,0.16180949181052226
pf-02545920,3.33 uM,0.0764140724095189,239.0,0.13665206405804542
pf-03084014,3.33 uM,0.0801673939760395,373.0,0.1748573416575838
pf-03758309,3.33 uM,0.2106820051466999,395.6666666666667,0.2919503674921088
pf-03814735,3.33 uM,0.386637448314686,499.6666666666667,0.44444980463764233
pf-04136309,3.33 uM,-0.0270829985822888,243.33333333333334,0.0
pf-04447943,3.33 uM,0.0602344747118903,280.0,0.1313203864020921
pf-04457845,3.33 uM,0.0537181948656955,364.6666666666667,0.14152700343197108
pf-04620110,3.33 uM,-0.0378713441233635,279.0,0.0
pf-04691502,3.33 uM,0.5592395124012092,648.0,0.6087191991645048
ph-797804,3.33 uM,0.029725460401167,265.6666666666667,0.08985937650529453
pha-848125,3.33 uM,0.2188142155306131,465.0,0.32254834329841986
phenazone,3.33 uM,0.0165968139726658,235.66666666666666,0.06324002242103326
phenformin,3.33 uM,0.0684948868943356,256.6666666666667,0.1340739437608303
phensuximide,3.33 uM,-0.003703962470295,274.3333333333333,0.0
phentermine,3.33 uM,0.0363592283478932,253.66666666666666,0.09711126299452005
phentolamine,3.33 uM,0.0728746794592376,272.6666666666667,0.1425393998290719
phenylacetylglutamine,3.33 uM,0.0515556554182396,214.66666666666666,0.10637780751138468
phenylbutazone,3.33 uM,0.0396459072768084,287.3333333333333,0.10792517427457769
phenylbutyrate,3.33 uM,0.0900637541171102,232.0,0.1461670856505535
phenylephrine,3.33 uM,0.0132034539580613,224.0,0.0549918537061126
phenytoin,3.33 uM,-0.0100777854956246,235.0,0.0
phorbol-myristate-acetate,3.33 uM,0.2137102292687741,392.6666666666667,0.2929241953342318
physostigmine,3.33 uM,0.0349325312954151,318.0,0.10657593734614108
pibenzimol,3.33 uM,0.0431033183452664,271.6666666666667,0.10942186246265516
piclamilast,3.33 uM,0.0406927902081047,228.33333333333334,0.09747067321961012
picolinic-acid,3.33 uM,-0.0163642210088252,318.0,0.0
picotamide,3.33 uM,0.0432929734939987,255.0,0.10624521276822455
piketoprofen,3.33 uM,-0.040237314268149,230.0,0.0
pilaralisib,3.33 uM,0.0021849203599324,241.33333333333334,0.02321972298084344
pilocarpine,3.33 uM,-0.0422269685385589,279.3333333333333,0.0
pimavanserin,3.33 uM,0.0017922524314446,333.3333333333333,0.024715507603576624
pimecrolimus,3.33 uM,-0.008824085385143,286.6666666666667,0.0
pimobendan,3.33 uM,-0.0089485877788513,233.66666666666666,0.0
pimozide,3.33 uM,0.0239476168205787,295.0,0.08499095923332993
pinacidil,3.33 uM,-0.0189118469168114,392.3333333333333,0.0
pinaverium,3.33 uM,0.1110332323169319,244.66666666666666,0.16666502301912228
pinitol,3.33 uM,0.0246194597910595,215.66666666666666,0.07368198973785853
pioglitazone,3.33 uM,0.0419222365237584,240.66666666666666,0.10156890396646706
piperidolate,3.33 uM,0.0117121711087696,230.0,0.05248234053969533
pirenoxine,3.33 uM,-0.0188456449524923,294.0,0.0
pirenzepine,3.33 uM,-0.0384954976102913,232.66666666666666,0.0
pirfenidone,3.33 uM,0.0246179682740982,254.33333333333334,0.08001258803727665
piribedil,3.33 uM,-0.0238564277389312,232.33333333333334,0.0
piroxicam,3.33 uM,0.0182843861338292,345.0,0.08031197615217395
pitavastatin,3.33 uM,0.1036101877534432,315.6666666666667,0.18287155806555044
pki-179,3.33 uM,0.4777781247073154,602.3333333333334,0.5424530460853421
podophyllotoxin,3.33 uM,0.2198253530082995,470.3333333333333,0.32514145267092487
pomalidomide,3.33 uM,0.1533789024152334,239.0,0.1936031128730944
pramipexole,3.33 uM,0.0080975000764769,265.6666666666667,0.046900188296205444
pranlukast,3.33 uM,-0.1124180698415281,240.33333333333334,0.0
pravastatin,3.33 uM,0.063774799411605,167.33333333333334,0.10445911798142188
prazosin,3.33 uM,0.1018432845563226,260.6666666666667,0.16475534786458682
prednisone,3.33 uM,0.0306139222386077,286.6666666666667,0.0947280632819196
preladenant,3.33 uM,0.0461799685969612,276.6666666666667,0.1142972570261153
primaquine,3.33 uM,0.021844568438119,257.6666666666667,0.07586324698812182
primidone,3.33 uM,0.0092603769681372,204.66666666666666,0.04402186766210087
pritelivir,3.33 uM,0.1410005330670776,214.0,0.17564987155897863
probenecid,3.33 uM,-0.0123655780028945,295.0,0.0
probucol,3.33 uM,0.061897214072127,236.33333333333334,0.12230060741610543
procainamide,3.33 uM,-0.0172330229800033,145.5,0.0
prochlorperazine,3.33 uM,0.1644234675547032,282.6666666666667,0.217996626433679
progesterone,3.33 uM,0.1003142085546242,228.33333333333334,0.15303700456032876
proglumide,3.33 uM,-0.0431909242634679,240.66666666666666,0.0
proguanil,3.33 uM,-0.0026103533611344,217.66666666666666,0.0
propafenone,3.33 uM,-0.0143438952345791,240.66666666666666,0.0
propentofylline,3.33 uM,0.0743736971193783,308.3333333333333,0.1531265497234434
propranolol,3.33 uM,0.0583193737825937,287.0,0.13082114531277114
protirelin,3.33 uM,0.0358605232676136,262.0,0.09801431960047019
protriptyline,3.33 uM,0.069497060041043,244.0,0.1316766297258771
prx-08066,3.33 uM,-0.0750539109400345,319.3333333333333,0.0
psi-6130,3.33 uM,0.0827845175577095,258.0,0.14777977013112875
pterostilbene,3.33 uM,0.0466917124025959,262.6666666666667,0.11198322096117339
pyrazinamide,3.33 uM,0.0453677776513226,220.33333333333334,0.10109843386067462
pyrazinoylguanidine,3.33 uM,-0.0001522681544662,256.0,0.0
quercetin,3.33 uM,0.1491381774786884,437.6666666666667,0.25834301520844943
quetiapine,3.33 uM,0.0807324286761349,231.0,0.13808947272952773
quiflapon,3.33 uM,0.0138965028565681,240.66666666666666,0.05847783755830019
quinapril,3.33 uM,0.025280102740349,241.66666666666666,0.07903662117628904
quinidine,3.33 uM,0.0268449920979142,456.8333333333333,0.11198016560148558
