compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
griseofulvin	3	3.33 uM	0.059	0.0809572483615985	L1000	non_spherized	all_data
gsk1292263	2	3.33 uM	0.409	0.0212532682341857	L1000	non_spherized	all_data
gsk256066	3	3.33 uM	0.19	0.0363675615298494	L1000	non_spherized	all_data
gsk2636771	2	3.33 uM	0.233	0.0603438294232666	L1000	non_spherized	all_data
guanabenz	3	3.33 uM	0.364	0.0120783618273115	L1000	non_spherized	all_data
guanadrel	3	3.33 uM	0.677	-0.0264103446820512	L1000	non_spherized	all_data
guanethidine	2	3.33 uM	0.614	-0.019133916226646	L1000	non_spherized	all_data
gw842166	3	3.33 uM	0.355	0.0125862027300701	L1000	non_spherized	all_data
halcinonide	3	3.33 uM	0.001	0.22046055610272	L1000	non_spherized	all_data
haloperidol	3	3.33 uM	0.132	0.0533536802257473	L1000	non_spherized	all_data
hc-030031	3	3.33 uM	0.016	0.1393888548977523	L1000	non_spherized	all_data
hesperidin	3	3.33 uM	0.564	-0.0115791115871768	L1000	non_spherized	all_data
hexachlorophene	3	3.33 uM	0.0	0.5021120322541693	L1000	non_spherized	all_data
histamine	4	3.33 uM	0.408	0.0100794013929919	L1000	non_spherized	all_data
homochlorcyclizine	3	3.33 uM	0.128	0.0552732179900168	L1000	non_spherized	all_data
homoharringtonine	2	3.33 uM	0.0	0.7628425480550342	L1000	non_spherized	all_data
hydrocortisone	2	3.33 uM	0.0	0.4109946214967941	L1000	non_spherized	all_data
hydroxyurea	3	3.33 uM	0.603	-0.0162110141055793	L1000	non_spherized	all_data
hymecromone	2	3.33 uM	0.118	0.1067181391724873	L1000	non_spherized	all_data
hypericin	3	3.33 uM	0.428	0.0031118170554615	L1000	non_spherized	all_data
ib-meca	3	3.33 uM	0.156	0.0452058130684341	L1000	non_spherized	all_data
ibrutinib	3	3.33 uM	0.149	0.0473268946408334	L1000	non_spherized	all_data
ibudilast	3	3.33 uM	0.664	-0.0240290827763083	L1000	non_spherized	all_data
ibuprofen	3	3.33 uM	0.022	0.1234630884536299	L1000	non_spherized	all_data
ibutamoren	3	3.33 uM	0.462	-0.0008033187049791	L1000	non_spherized	all_data
ici-162846	3	3.33 uM	0.051	0.0843856930625124	L1000	non_spherized	all_data
ici-185,282	3	3.33 uM	0.187	0.037579720430856	L1000	non_spherized	all_data
ici-192605	3	3.33 uM	0.196	0.0350260706493208	L1000	non_spherized	all_data
idalopirdine	3	3.33 uM	0.334	0.0151457286531712	L1000	non_spherized	all_data
idelalisib	3	3.33 uM	0.365	0.0120457745106523	L1000	non_spherized	all_data
idoxuridin	3	3.33 uM	0.131	0.0538896720621179	L1000	non_spherized	all_data
iguratimod	2	3.33 uM	0.406	0.0225875028963733	L1000	non_spherized	all_data
ilomastat	3	3.33 uM	0.87	-0.0582146031149679	L1000	non_spherized	all_data
imexon	3	3.33 uM	0.009	0.1752949874631015	L1000	non_spherized	all_data
imiloxan	3	3.33 uM	0.077	0.0736792906445307	L1000	non_spherized	all_data
imipramine	3	3.33 uM	0.141	0.0502301103912534	L1000	non_spherized	all_data
imiquimod	2	3.33 uM	0.062	0.1441875965427658	L1000	non_spherized	all_data
indacaterol	3	3.33 uM	0.462	-0.0007664583492347	L1000	non_spherized	all_data
indapamide	3	3.33 uM	0.026	0.1145633606585295	L1000	non_spherized	all_data
indibulin	3	3.33 uM	0.0	0.2881459681154747	L1000	non_spherized	all_data
indinavir	3	3.33 uM	0.108	0.0621658992984321	L1000	non_spherized	all_data
indiplon	3	3.33 uM	0.607	-0.0168941836854479	L1000	non_spherized	all_data
indirubin	2	3.33 uM	0.005	0.2872855127465771	L1000	non_spherized	all_data
indobufen	3	3.33 uM	0.069	0.0772540741825757	L1000	non_spherized	all_data
indole	4	3.33 uM	0.108	0.0490929631545085	L1000	non_spherized	all_data
indoprofen	3	3.33 uM	0.142	0.0493618390279963	L1000	non_spherized	all_data
indoramin	2	3.33 uM	0.584	-0.0139761323524275	L1000	non_spherized	all_data
ingenol-mebutate	3	3.33 uM	0.0	0.3850137945228765	L1000	non_spherized	all_data
inosine	3	3.33 uM	0.334	0.0153268656070258	L1000	non_spherized	all_data
iowh032	3	3.33 uM	0.253	0.0264806487510906	L1000	non_spherized	all_data
ipratropium	2	3.33 uM	0.735	-0.047236724092862	L1000	non_spherized	all_data
ipriflavone	3	3.33 uM	0.085	0.071206688489664	L1000	non_spherized	all_data
irinotecan	3	3.33 uM	0.008	0.180366045045727	L1000	non_spherized	all_data
isbufylline	3	3.33 uM	0.417	0.0042628459267438	L1000	non_spherized	all_data
isoconazole	3	3.33 uM	0.131	0.0536801430606936	L1000	non_spherized	all_data
isosorbide	3	3.33 uM	0.215	0.0312631845275656	L1000	non_spherized	all_data
isradipine	2	3.33 uM	0.25	0.056281722070629	L1000	non_spherized	all_data
istaroxime	2	3.33 uM	0.0	0.6444675350177853	L1000	non_spherized	all_data
itopride	3	3.33 uM	0.778	-0.0403067373201064	L1000	non_spherized	all_data
ivabradine	3	3.33 uM	0.025	0.1201522182162995	L1000	non_spherized	all_data
ivacaftor	3	3.33 uM	0.115	0.0591017382446103	L1000	non_spherized	all_data
ivermectin	3	3.33 uM	0.016	0.1417046984245034	L1000	non_spherized	all_data
ixabepilone	3	3.33 uM	0.0	0.369310423638488	L1000	non_spherized	all_data
josamycin	3	3.33 uM	0.166	0.0436485706536984	L1000	non_spherized	all_data
kakonein	3	3.33 uM	0.47	-0.0018400846032281	L1000	non_spherized	all_data
kbg	4	3.33 uM	0.143	0.0396421956700912	L1000	non_spherized	all_data
kd-023	3	3.33 uM	0.069	0.0765829435158113	L1000	non_spherized	all_data
kd025	3	3.33 uM	0.027	0.1124307043457139	L1000	non_spherized	all_data
ketoconazole	3	3.33 uM	0.011	0.1665537026927906	L1000	non_spherized	all_data
ketoprofen	3	3.33 uM	0.011	0.1637578196080615	L1000	non_spherized	all_data
ketorolac	3	3.33 uM	0.066	0.078518614509348	L1000	non_spherized	all_data
ketotifen	3	3.33 uM	0.031	0.1058395188058156	L1000	non_spherized	all_data
kpt-330	3	3.33 uM	0.0	0.649632418639931	L1000	non_spherized	all_data
kw-2449	3	3.33 uM	0.0	0.4300213277645276	L1000	non_spherized	all_data
kw-2478	3	3.33 uM	0.0	0.3615411572738197	L1000	non_spherized	all_data
kx2-391	3	3.33 uM	0.0	0.5964113673425823	L1000	non_spherized	all_data
l-citrulline	3	3.33 uM	0.631	-0.0193178163822028	L1000	non_spherized	all_data
l-name	3	3.33 uM	0.034	0.1015271652637007	L1000	non_spherized	all_data
labetalol	3	3.33 uM	0.24	0.0277883308408354	L1000	non_spherized	all_data
lacitol	3	3.33 uM	0.495	-0.0041079446778497	L1000	non_spherized	all_data
lacosamide	3	3.33 uM	0.727	-0.0318506311611295	L1000	non_spherized	all_data
lamivudine	4	3.33 uM	0.117	0.0464868239595461	L1000	non_spherized	all_data
lamotrigine	2	3.33 uM	0.509	0.002160369356929	L1000	non_spherized	all_data
lapatinib	3	3.33 uM	0.042	0.0910768051010058	L1000	non_spherized	all_data
latanoprost	3	3.33 uM	0.135	0.0521285423215232	L1000	non_spherized	all_data
lcl-161	3	3.33 uM	0.039	0.091996310752186	L1000	non_spherized	all_data
ledipasvir	3	3.33 uM	0.15	0.0471123597693776	L1000	non_spherized	all_data
leflunomide	2	3.33 uM	0.231	0.0609325890498008	L1000	non_spherized	all_data
lenalidomide	2	3.33 uM	0.183	0.0768814381515322	L1000	non_spherized	all_data
lenvatinib	3	3.33 uM	0.197	0.0345969951721567	L1000	non_spherized	all_data
lerisetron	3	3.33 uM	0.488	-0.0032408350122945	L1000	non_spherized	all_data
lestaurtinib	2	3.33 uM	0.006	0.280776978958921	L1000	non_spherized	all_data
letermovir	2	3.33 uM	0.199	0.0717204562146089	L1000	non_spherized	all_data
levalbuterol	3	3.33 uM	0.08	0.0730216490407712	L1000	non_spherized	all_data
levamisole	3	3.33 uM	0.575	-0.0132941573059053	L1000	non_spherized	all_data
levcromakalim	2	3.33 uM	0.444	0.0141994604812849	L1000	non_spherized	all_data
levobunolol	3	3.33 uM	0.607	-0.0168135194562923	L1000	non_spherized	all_data
levocabastine	3	3.33 uM	0.34	0.0144319502767682	L1000	non_spherized	all_data
levocetirizine	3	3.33 uM	0.184	0.0386727813515405	L1000	non_spherized	all_data
levofloxacin	3	3.33 uM	0.633	-0.0198346397430773	L1000	non_spherized	all_data
levomequitazine	3	3.33 uM	0.664	-0.0240805818426308	L1000	non_spherized	all_data
levonorgestrel	3	3.33 uM	0.104	0.0632723921365734	L1000	non_spherized	all_data
levosimendan	4	3.33 uM	0.135	0.0402948298865417	L1000	non_spherized	all_data
levothyroxine	3	3.33 uM	0.122	0.0570930960525187	L1000	non_spherized	all_data
licochalcone-a	2	3.33 uM	0.259	0.0522716294342668	L1000	non_spherized	all_data
lidamidine	3	3.33 uM	0.022	0.1284407492409684	L1000	non_spherized	all_data
lidocaine	3	3.33 uM	0.342	0.013938766772801	L1000	non_spherized	all_data
lidoflazine	3	3.33 uM	0.669	-0.0247906649414874	L1000	non_spherized	all_data
linezolid	2	3.33 uM	0.13	0.1004272135267171	L1000	non_spherized	all_data
linifanib	3	3.33 uM	0.094	0.068457326224999	L1000	non_spherized	all_data
linopirdine	3	3.33 uM	0.28	0.0231762989097862	L1000	non_spherized	all_data
linsitinib	3	3.33 uM	0.025	0.1203436888585918	L1000	non_spherized	all_data
liranaftate	3	3.33 uM	0.182	0.0389022530044329	L1000	non_spherized	all_data
lisofylline	3	3.33 uM	0.061	0.0793720681807154	L1000	non_spherized	all_data
lobenzarit	3	3.33 uM	0.368	0.0114696761569669	L1000	non_spherized	all_data
lodoxamide	3	3.33 uM	0.229	0.0290700114294418	L1000	non_spherized	all_data
lofexidine	3	3.33 uM	0.038	0.0978170082152239	L1000	non_spherized	all_data
lomeguatrib	3	3.33 uM	0.588	-0.0146032886521303	L1000	non_spherized	all_data
lomerizine	3	3.33 uM	0.22	0.0306917580917004	L1000	non_spherized	all_data
lomitapide	3	3.33 uM	0.022	0.1225931546406106	L1000	non_spherized	all_data
lonidamine	2	3.33 uM	0.172	0.0801283727709643	L1000	non_spherized	all_data
loperamide	3	3.33 uM	0.389	0.0090541904166966	L1000	non_spherized	all_data
loratadine	3	3.33 uM	0.011	0.1602478697772964	L1000	non_spherized	all_data
lorazepam	3	3.33 uM	0.469	-0.0016908767011973	L1000	non_spherized	all_data
lorcaserin	3	3.33 uM	0.251	0.0268461662761964	L1000	non_spherized	all_data
lorglumide	3	3.33 uM	0.132	0.0534680624962061	L1000	non_spherized	all_data
losmapimod	3	3.33 uM	0.187	0.0378882611350652	L1000	non_spherized	all_data
loxoprofen	3	3.33 uM	0.644	-0.0217500986756623	L1000	non_spherized	all_data
lucitanib	3	3.33 uM	0.028	0.1094264098755786	L1000	non_spherized	all_data
luliconazole	3	3.33 uM	0.542	-0.0092087746721576	L1000	non_spherized	all_data
lupanine	3	3.33 uM	0.418	0.0040871701244926	L1000	non_spherized	all_data
lx1031	3	3.33 uM	0.316	0.0185708007157682	L1000	non_spherized	all_data
ly2228820	3	3.33 uM	0.158	0.04507100622952	L1000	non_spherized	all_data
ly2334737	3	3.33 uM	0.329	0.0161884345308021	L1000	non_spherized	all_data
ly2784544	3	3.33 uM	0.042	0.0904553327761456	L1000	non_spherized	all_data
ly2811376	3	3.33 uM	0.033	0.1024916836553507	L1000	non_spherized	all_data
ly2874455	3	3.33 uM	0.0	0.2584334245092047	L1000	non_spherized	all_data
ly2886721	3	3.33 uM	0.414	0.0044517065698638	L1000	non_spherized	all_data
manumycin-a	3	3.33 uM	0.303	0.0206463202514245	L1000	non_spherized	all_data
maprotiline	3	3.33 uM	0.448	0.0011046607038872	L1000	non_spherized	all_data
maraviroc	3	3.33 uM	0.189	0.0370362105691576	L1000	non_spherized	all_data
maribavir	2	3.33 uM	0.063	0.1409895962772302	L1000	non_spherized	all_data
marimastat	3	3.33 uM	0.028	0.1102028689682998	L1000	non_spherized	all_data
masitinib	3	3.33 uM	0.018	0.1349949042113581	L1000	non_spherized	all_data
masoprocol	2	3.33 uM	0.456	0.0111588347024713	L1000	non_spherized	all_data
maxacalcitol	3	3.33 uM	0.043	0.0888336801390749	L1000	non_spherized	all_data
mazindol	3	3.33 uM	0.819	-0.0467886754007402	L1000	non_spherized	all_data
mbx-2982	3	3.33 uM	0.086	0.07073761488761	L1000	non_spherized	all_data
mcpp	2	3.33 uM	0.091	0.1172409040813372	L1000	non_spherized	all_data
mebendazole	3	3.33 uM	0.02	0.1296166417406022	L1000	non_spherized	all_data
mecamylamine	3	3.33 uM	0.173	0.0409286461594928	L1000	non_spherized	all_data
meclozine	3	3.33 uM	0.051	0.0843865254352316	L1000	non_spherized	all_data
medrysone	3	3.33 uM	0.0	0.2658310706270685	L1000	non_spherized	all_data
meglitinide	3	3.33 uM	0.348	0.0134743239175436	L1000	non_spherized	all_data
meisoindigo	3	3.33 uM	0.02	0.1297500661102956	L1000	non_spherized	all_data
mek162	3	3.33 uM	0.0	0.393793200821882	L1000	non_spherized	all_data
melatonin	3	3.33 uM	0.33	0.0157279675812522	L1000	non_spherized	all_data
meloxicam	2	3.33 uM	0.344	0.0348380411322212	L1000	non_spherized	all_data
melperone	3	3.33 uM	0.15	0.0465473192270803	L1000	non_spherized	all_data
menadione	2	3.33 uM	0.237	0.0592734787666032	L1000	non_spherized	all_data
mepacrine	3	3.33 uM	0.207	0.0330042001089186	L1000	non_spherized	all_data
mepazine	3	3.33 uM	0.157	0.0451936154612613	L1000	non_spherized	all_data
mephentermine	3	3.33 uM	0.348	0.0132796003492263	L1000	non_spherized	all_data
mepyramine	2	3.33 uM	0.224	0.0627595197531426	L1000	non_spherized	all_data
merbarone	3	3.33 uM	0.259	0.0257060548870695	L1000	non_spherized	all_data
mericitabine	3	3.33 uM	0.128	0.0549798436450457	L1000	non_spherized	all_data
merimepodib	3	3.33 uM	0.189	0.0367535995922419	L1000	non_spherized	all_data
mestranol	3	3.33 uM	0.272	0.0240402089648291	L1000	non_spherized	all_data
mesulergine	3	3.33 uM	0.018	0.1337329151088931	L1000	non_spherized	all_data
metamizole	2	3.33 uM	0.144	0.0906962344005199	L1000	non_spherized	all_data
metenkephalin	3	3.33 uM	0.22	0.03071178962678	L1000	non_spherized	all_data
metergoline	3	3.33 uM	0.34	0.0142625262878609	L1000	non_spherized	all_data
methazolamide	3	3.33 uM	0.177	0.0395469319730005	L1000	non_spherized	all_data
methimazole	3	3.33 uM	0.1	0.0648478162700284	L1000	non_spherized	all_data
methiopril	3	3.33 uM	0.281	0.0227990013244358	L1000	non_spherized	all_data
methocarbamol	3	3.33 uM	0.173	0.0409843265905888	L1000	non_spherized	all_data
methoxsalen	3	3.33 uM	0.304	0.0200125400175577	L1000	non_spherized	all_data
methyldopa	3	3.33 uM	0.573	-0.0126816868142115	L1000	non_spherized	all_data
methylnaltrexone	3	3.33 uM	0.189	0.0368641263212957	L1000	non_spherized	all_data
methylprednisolone	3	3.33 uM	0.0	0.4877669046083736	L1000	non_spherized	all_data
metixene	3	3.33 uM	0.189	0.0371116109166007	L1000	non_spherized	all_data
metoclopramide	2	3.33 uM	0.151	0.0867672382903022	L1000	non_spherized	all_data
metolazone	3	3.33 uM	0.128	0.0553886528070006	L1000	non_spherized	all_data
mf-101	3	3.33 uM	0.161	0.0447764587241323	L1000	non_spherized	all_data
mianserin	3	3.33 uM	0.366	0.0119600067697414	L1000	non_spherized	all_data
mibampator	3	3.33 uM	0.016	0.1424031437113962	L1000	non_spherized	all_data
mibefradil	3	3.33 uM	0.0	0.2232421323102298	L1000	non_spherized	all_data
miconazole	2	3.33 uM	0.074	0.1307991718222903	L1000	non_spherized	all_data
midodrine	3	3.33 uM	0.15	0.0464737622913535	L1000	non_spherized	all_data
midostaurin	3	3.33 uM	0.0	0.320855239027261	L1000	non_spherized	all_data
mifobate	3	3.33 uM	0.641	-0.0215805958586156	L1000	non_spherized	all_data
miglitol	3	3.33 uM	0.027	0.1136801460098232	L1000	non_spherized	all_data
milacemide	3	3.33 uM	0.299	0.0209184512474688	L1000	non_spherized	all_data
milnacipran	3	3.33 uM	0.09	0.0694079961839584	L1000	non_spherized	all_data
milrinone	3	3.33 uM	0.135	0.0517057233880704	L1000	non_spherized	all_data
minaprine	3	3.33 uM	0.035	0.1014163748046723	L1000	non_spherized	all_data
minoxidil	3	3.33 uM	0.032	0.1027444282345735	L1000	non_spherized	all_data
mirodenafil	3	3.33 uM	0.027	0.1118186941314685	L1000	non_spherized	all_data
mirtazapine	3	3.33 uM	0.569	-0.0122495196686533	L1000	non_spherized	all_data
mitomycin-c	3	3.33 uM	0.0	0.4270910356426421	L1000	non_spherized	all_data
mk-0752	3	3.33 uM	0.022	0.1271917450536923	L1000	non_spherized	all_data
mk-0773	3	3.33 uM	0.053	0.0837021304114456	L1000	non_spherized	all_data
mk-0812	3	3.33 uM	0.603	-0.0161919023161849	L1000	non_spherized	all_data
mk-0893	3	3.33 uM	0.024	0.1215961527295803	L1000	non_spherized	all_data
mk-2461	3	3.33 uM	0.141	0.0497788106935207	L1000	non_spherized	all_data
mk-3207	3	3.33 uM	0.128	0.0547566904043994	L1000	non_spherized	all_data
mk-8033	2	3.33 uM	0.092	0.1168452777229924	L1000	non_spherized	all_data
mk-8245	3	3.33 uM	0.215	0.0316344228999539	L1000	non_spherized	all_data
mln0128	3	3.33 uM	0.0	0.5498924548519739	L1000	non_spherized	all_data
mln2480	3	3.33 uM	0.368	0.0114132515133847	L1000	non_spherized	all_data
mln9708	3	3.33 uM	0.0	0.5342240036684806	L1000	non_spherized	all_data
moclobemide	3	3.33 uM	0.303	0.0206449515425437	L1000	non_spherized	all_data
moxidectin	3	3.33 uM	0.461	-0.0007372238299392	L1000	non_spherized	all_data
moxifloxacin	3	3.33 uM	0.626	-0.0189179619735517	L1000	non_spherized	all_data
moxisylyte	3	3.33 uM	0.128	0.0543680319376084	L1000	non_spherized	all_data
mozavaptan	3	3.33 uM	0.349	0.013264654380972	L1000	non_spherized	all_data
mycophenolic-acid	3	3.33 uM	0.007	0.1850323192212353	L1000	non_spherized	all_data
nafamostat	3	3.33 uM	0.405	0.0062554577424813	L1000	non_spherized	all_data
naftopidil	4	3.33 uM	0.024	0.0874406826955402	L1000	non_spherized	all_data
nalbuphine	2	3.33 uM	0.535	-0.0029425214584733	L1000	non_spherized	all_data
naphazoline	2	3.33 uM	0.067	0.1352321611398216	L1000	non_spherized	all_data
naproxen	2	3.33 uM	0.395	0.0244997110552177	L1000	non_spherized	all_data
naringenin	3	3.33 uM	0.15	0.046579407669275	L1000	non_spherized	all_data
narlaprevir	2	3.33 uM	0.228	0.0617994591774975	L1000	non_spherized	all_data
nebivolol	3	3.33 uM	0.038	0.0922984795145105	L1000	non_spherized	all_data
nefiracetam	2	3.33 uM	0.158	0.0837627669638324	L1000	non_spherized	all_data
nefopam	3	3.33 uM	0.171	0.0418711108773434	L1000	non_spherized	all_data
nelarabine	3	3.33 uM	0.011	0.1600531032446206	L1000	non_spherized	all_data
neratinib	3	3.33 uM	0.016	0.1411568155110749	L1000	non_spherized	all_data
netupitant	3	3.33 uM	0.041	0.0913307039238259	L1000	non_spherized	all_data
niacin	3	3.33 uM	0.163	0.0443858084031865	L1000	non_spherized	all_data
nicaraven	3	3.33 uM	0.022	0.1274736130264554	L1000	non_spherized	all_data
nicardipine	3	3.33 uM	0.406	0.0055176477017883	L1000	non_spherized	all_data
nicergoline	2	3.33 uM	0.379	0.0285491534638973	L1000	non_spherized	all_data
nicotinamide	3	3.33 uM	0.404	0.0063422296689344	L1000	non_spherized	all_data
nicotine	3	3.33 uM	0.304	0.0198142866878821	L1000	non_spherized	all_data
niguldipine	3	3.33 uM	0.287	0.0221227389025981	L1000	non_spherized	all_data
nikethamide	2	3.33 uM	0.053	0.1512263889833136	L1000	non_spherized	all_data
nilotinib	3	3.33 uM	0.14	0.0505976908895972	L1000	non_spherized	all_data
nimesulide	2	3.33 uM	0.063	0.1418895345739383	L1000	non_spherized	all_data
nimodipine	3	3.33 uM	0.182	0.0388796470011767	L1000	non_spherized	all_data
nintedanib	3	3.33 uM	0.276	0.0236564743808569	L1000	non_spherized	all_data
nisoxetine	2	3.33 uM	0.181	0.0782491750399123	L1000	non_spherized	all_data
nitrendipine	3	3.33 uM	0.03	0.106955061257655	L1000	non_spherized	all_data
nizofenone	2	3.33 uM	0.063	0.1413703367002074	L1000	non_spherized	all_data
nms-1286937	3	3.33 uM	0.006	0.1956646615692581	L1000	non_spherized	all_data
norethindrone	3	3.33 uM	0.495	-0.0040054601102801	L1000	non_spherized	all_data
norethisterone	2	3.33 uM	0.259	0.0529628362314477	L1000	non_spherized	all_data
norfloxacin	2	3.33 uM	0.125	0.1043453434504053	L1000	non_spherized	all_data
norgestrel	3	3.33 uM	0.026	0.1157014044628815	L1000	non_spherized	all_data
nortriptyline	3	3.33 uM	0.0	0.2304210851420838	L1000	non_spherized	all_data
noscapine	3	3.33 uM	0.112	0.0604188287642593	L1000	non_spherized	all_data
novobiocin	3	3.33 uM	0.022	0.1234293054038653	L1000	non_spherized	all_data
nsi-189	2	3.33 uM	0.193	0.0735146961917077	L1000	non_spherized	all_data
nvp-dpp728	2	3.33 uM	0.315	0.0413134070213713	L1000	non_spherized	all_data
nxy-059	3	3.33 uM	0.08	0.0732828076607823	L1000	non_spherized	all_data
o6-benzylguanine	2	3.33 uM	0.459	0.0107388526193378	L1000	non_spherized	all_data
odanacatib	3	3.33 uM	0.135	0.0518232297536606	L1000	non_spherized	all_data
ofloxacin	3	3.33 uM	0.187	0.0375358516903903	L1000	non_spherized	all_data
oglemilast	3	3.33 uM	0.043	0.0891816613253033	L1000	non_spherized	all_data
olaparib	3	3.33 uM	0.013	0.1538429267123658	L1000	non_spherized	all_data
olmesartan	2	3.33 uM	0.112	0.109631504797364	L1000	non_spherized	all_data
omecamtiv-mecarbil	3	3.33 uM	0.027	0.1122463684324792	L1000	non_spherized	all_data
omeprazole	2	3.33 uM	0.399	0.0235799826536211	L1000	non_spherized	all_data
ondansetron	2	3.33 uM	0.441	0.0147918870266094	L1000	non_spherized	all_data
oprozomib	3	3.33 uM	0.0	0.5766382187605477	L1000	non_spherized	all_data
ore1001	3	3.33 uM	0.205	0.0339663443723067	L1000	non_spherized	all_data
org-9768	3	3.33 uM	0.552	-0.0109610817632472	L1000	non_spherized	all_data
orlistat	2	3.33 uM	0.306	0.0428701854315228	L1000	non_spherized	all_data
orphenadrine	2	3.33 uM	0.469	0.0092351426940742	L1000	non_spherized	all_data
orteronel	3	3.33 uM	0.074	0.0740644479686774	L1000	non_spherized	all_data
oseltamivir-carboxylate	3	3.33 uM	0.01	0.1730850192019877	L1000	non_spherized	all_data
ostarine	3	3.33 uM	0.061	0.0795918294481063	L1000	non_spherized	all_data
otamixaban	3	3.33 uM	0.012	0.155485321631671	L1000	non_spherized	all_data
otilonium	3	3.33 uM	0.011	0.161398750040202	L1000	non_spherized	all_data
ots167	2	3.33 uM	0.0	0.7452958094800833	L1000	non_spherized	all_data
oxandrolone	3	3.33 uM	0.069	0.0781699578676276	L1000	non_spherized	all_data
oxaprozin	2	3.33 uM	0.113	0.1092673920176775	L1000	non_spherized	all_data
oxatomide	4	3.33 uM	0.185	0.0332649226162795	L1000	non_spherized	all_data
oxfendazole	3	3.33 uM	0.135	0.0525503656013937	L1000	non_spherized	all_data
oxiconazole	3	3.33 uM	0.237	0.0281230506832616	L1000	non_spherized	all_data
oxiperomide	2	3.33 uM	0.203	0.0688844840011382	L1000	non_spherized	all_data
oxybenzone	3	3.33 uM	0.124	0.0567913897971377	L1000	non_spherized	all_data
oxybuprocaine	3	3.33 uM	0.317	0.0181468188034786	L1000	non_spherized	all_data
oxybutynin	3	3.33 uM	0.125	0.0558836684853488	L1000	non_spherized	all_data
oxymetazoline	2	3.33 uM	0.58	-0.0133306326408631	L1000	non_spherized	all_data
oxypurinol	3	3.33 uM	0.524	-0.0066492286823164	L1000	non_spherized	all_data
ozagrel	2	3.33 uM	0.038	0.1732010444186552	L1000	non_spherized	all_data
pa-824	3	3.33 uM	0.027	0.1121006614517893	L1000	non_spherized	all_data
paclitaxel	3	3.33 uM	0.0	0.448696657997252	L1000	non_spherized	all_data
palmitoylethanolamide	3	3.33 uM	0.296	0.0212235843757912	L1000	non_spherized	all_data
palomid-529	3	3.33 uM	0.32	0.0175521776466501	L1000	non_spherized	all_data
palonosetron	3	3.33 uM	0.142	0.0490073546884206	L1000	non_spherized	all_data
palovarotene	3	3.33 uM	0.007	0.1826637912005531	L1000	non_spherized	all_data
paracetamol	3	3.33 uM	0.669	-0.0245322631153285	L1000	non_spherized	all_data
paroxetine	3	3.33 uM	0.108	0.0619646282657467	L1000	non_spherized	all_data
pasireotide	3	3.33 uM	0.08	0.0730889220866662	L1000	non_spherized	all_data
pazopanib	3	3.33 uM	0.06	0.0797591275682162	L1000	non_spherized	all_data
pazufloxacin	3	3.33 uM	0.531	-0.0073422714530816	L1000	non_spherized	all_data
pd123319	3	3.33 uM	0.083	0.0721698573072489	L1000	non_spherized	all_data
pd153035	2	3.33 uM	0.464	0.0102319161882781	L1000	non_spherized	all_data
pelitinib	2	3.33 uM	0.022	0.2036960603403921	L1000	non_spherized	all_data
pemirolast	3	3.33 uM	0.025	0.1210050127305793	L1000	non_spherized	all_data
pentamidine	3	3.33 uM	0.0	0.3557404709523103	L1000	non_spherized	all_data
pentoxifylline	3	3.33 uM	0.038	0.0928070712309799	L1000	non_spherized	all_data
perhexiline	3	3.33 uM	0.018	0.1331547037427201	L1000	non_spherized	all_data
pf-02545920	3	3.33 uM	0.069	0.0773651884763906	L1000	non_spherized	all_data
pf-03758309	2	3.33 uM	0.013	0.2276416892650545	L1000	non_spherized	all_data
pf-03814735	3	3.33 uM	0.0	0.3981613160016408	L1000	non_spherized	all_data
pf-04136309	2	3.33 uM	0.495	0.005002498053802	L1000	non_spherized	all_data
pf-04447943	2	3.33 uM	0.144	0.090692180770878	L1000	non_spherized	all_data
pf-04620110	3	3.33 uM	0.38	0.0100932704148401	L1000	non_spherized	all_data
pf-04691502	3	3.33 uM	0.0	0.5639195625484652	L1000	non_spherized	all_data
ph-797804	3	3.33 uM	0.061	0.0791754972663873	L1000	non_spherized	all_data
pha-848125	3	3.33 uM	0.0	0.2530773965620368	L1000	non_spherized	all_data
phenazone	3	3.33 uM	0.352	0.012962377015555	L1000	non_spherized	all_data
phensuximide	3	3.33 uM	0.289	0.0219141743932848	L1000	non_spherized	all_data
phentermine	3	3.33 uM	0.046	0.086827383147922	L1000	non_spherized	all_data
phentolamine	3	3.33 uM	0.022	0.1248228836035774	L1000	non_spherized	all_data
phenylacetylglutamine	3	3.33 uM	0.603	-0.0159877218823657	L1000	non_spherized	all_data
phenylbutazone	3	3.33 uM	0.122	0.0572857348579859	L1000	non_spherized	all_data
phenylbutyrate	3	3.33 uM	0.377	0.0104749596015216	L1000	non_spherized	all_data
phenylephrine	3	3.33 uM	0.104	0.0632979581077368	L1000	non_spherized	all_data
phenytoin	3	3.33 uM	0.37	0.0112413685477725	L1000	non_spherized	all_data
physostigmine	2	3.33 uM	0.2	0.0703215072919607	L1000	non_spherized	all_data
pibenzimol	3	3.33 uM	0.094	0.068489027192761	L1000	non_spherized	all_data
piclamilast	2	3.33 uM	0.142	0.0922493372661512	L1000	non_spherized	all_data
picolinic-acid	4	3.33 uM	0.363	0.014338006747953	L1000	non_spherized	all_data
piketoprofen	3	3.33 uM	0.243	0.0275825700397696	L1000	non_spherized	all_data
pilaralisib	3	3.33 uM	0.085	0.0713368390543953	L1000	non_spherized	all_data
pilocarpine	3	3.33 uM	0.446	0.001365614835013	L1000	non_spherized	all_data
