cpd,dose,replicate_correlation,signature_strength,MAS
sodium-gualenate,3.33 uM,0.0698374732644045,325.4,0.16843671983733113
sodium-tanshinone-ii-a-sulfonate,3.33 uM,0.0631833104504655,292.4,0.15187056704058427
sofalcone,3.33 uM,0.0384241759832628,353.5,0.13022091193515242
sofosbuvir,3.33 uM,0.2107781225774515,509.6,0.36619399439357847
solifenacin-succinate,3.33 uM,0.0640033577105924,328.0,0.16189075295234912
sorafenib,3.33 uM,0.3142498855856613,580.8,0.4773474533253475
sorbinil,3.33 uM,0.0122907501844639,323.4,0.0704438275934238
sorbitol,3.33 uM,0.04752322144078,302.0,0.13385671096383953
sotalol,3.33 uM,0.0335730547227437,317.8,0.11541336872957159
sotrastaurin,3.33 uM,0.2644440046886529,369.2,0.34912540365814687
sparfloxacin,3.33 uM,0.0637369707753089,351.8,0.16731210721855935
spironolactone,3.33 uM,0.0643227488395117,328.6,0.16244255786299688
sr-2640,3.33 uM,0.088079753799023,331.6,0.1909541269557776
sr-33805,3.33 uM,0.3757599914072497,456.0,0.46251032458929253
st-1859,3.33 uM,0.2036533782584736,359.6,0.30237048242409864
sta-5326,3.33 uM,0.5291937058103804,711.5,0.685612187767318
stavudine,3.33 uM,0.099305318165261,663.6,0.2868290828431249
su014813,3.33 uM,0.2972352475552691,449.6,0.4084576624920882
sulbactam,3.33 uM,0.0512111458245771,326.4,0.14445782228181503
sulbutiamine,3.33 uM,0.047750649126248,304.2,0.1346644577645658
sulfadoxine,3.33 uM,0.0498337372859984,356.8,0.1489902654724407
sulfafurazole,3.33 uM,0.0180295749390568,335.6,0.086913544581065
sulfasalazine,3.33 uM,0.0307380425341141,293.6,0.1061450806083268
sulforaphane,3.33 uM,0.2628891838755172,455.4,0.3866042412751356
sulmazole,3.33 uM,0.0816160208093997,338.2,0.1856343116858515
sumatriptan,3.33 uM,0.0211744748615353,362.0,0.09782375997080765
sunitinib,3.33 uM,0.632054367825754,719.8,0.7536451029991695
suprofen,3.33 uM,0.0290140752986447,291.0,0.10266788213630429
suvorexant,3.33 uM,0.0156926970962107,333.4,0.08081934673293201
swainsonine,3.33 uM,0.5278120359214323,482.8,0.5640362511070373
t-5224,3.33 uM,0.0069059794334388,317.0,0.05227884852400997
tacalcitol,3.33 uM,0.0968998967935965,348.6,0.205356801100212
tacedinaline,3.33 uM,0.3358367307386963,605.2,0.5037293992504678
tacrine,3.33 uM,0.045893424211008,302.6,0.13167200086976527
tacrolimus,3.33 uM,0.2534674082583802,392.0,0.352198772112793
tadalafil,3.33 uM,0.0413757039984308,324.4,0.1294484524591106
tafamidis-meglumine,3.33 uM,0.0456187597485686,279.8,0.12623486907091155
tagatose,3.33 uM,0.03098117300382,360.0,0.1180005199071007
tak-285,3.33 uM,0.1248471868082602,412.4,0.25353180634512573
tak-733,3.33 uM,0.4504548670458684,623.0,0.591906906092605
tak-875,3.33 uM,0.059141226988708,328.6,0.15576242027892312
taladegib,3.33 uM,0.0674943259827958,367.8,0.1760448143223144
talazoparib,3.33 uM,0.5372289664415739,645.0,0.6577234252050322
talinolol,3.33 uM,0.0465176828527931,327.2,0.13784766886685948
talmapimod,3.33 uM,0.1214534240242091,302.6,0.2142017848463637
talnetant,3.33 uM,0.0714262214314401,366.6,0.18080432300400415
taltirelin,3.33 uM,0.0463942204414058,312.2,0.13447208297963748
tamibarotene,3.33 uM,0.2768423510512109,432.2,0.38649367194993633
tamoxifen,3.33 uM,0.093417544621592,337.2,0.19830869153060413
tamsulosin,3.33 uM,0.020447815386627,333.0,0.09219965934429737
tanaproget,3.33 uM,0.2525997155986438,509.8,0.40095911076393437
tandutinib,3.33 uM,0.0158181325711937,328.4,0.08053096841825531
taranabant,3.33 uM,0.448087762802731,617.4,0.5876903997306644
targinine,3.33 uM,0.046600166251039,340.8,0.14080797993695246
tas-103,3.33 uM,0.5468341785984477,721.0,0.7015832307536701
taselisib,3.33 uM,0.6364397293283645,668.6,0.7288624377889534
tasisulam,3.33 uM,0.0220044925140332,246.0,0.08220665441755338
tasquinimod,3.33 uM,0.1242890199594646,304.8,0.21747413146678957
tazarotene,3.33 uM,0.2857828275752566,399.0,0.37730125888104016
tazobactam,3.33 uM,0.137241049996731,377.2,0.2542211037885021
tebipenem,3.33 uM,0.0653308909374503,341.4,0.16686866472909562
tecastemizole,3.33 uM,0.0475963415431458,343.6,0.14288844357975672
tedizolid,3.33 uM,0.3923261018801311,454.4,0.47176585515518354
tegobuvir,3.33 uM,0.1323945987092194,383.0,0.25160441799200867
telatinib,3.33 uM,0.0279750646791261,328.8,0.10716061466999088
telbivudine,3.33 uM,0.0353574630838633,335.8,0.12174878509091057
telcagepant,3.33 uM,0.0260719806289519,287.4,0.09671952082602017
telmesteine,3.33 uM,0.0072355511035146,306.8,0.052643799598363517
telmisartan,3.33 uM,0.1505375489179672,377.2,0.2662514638688511
telotristat,3.33 uM,0.1376166325758637,351.8,0.24584825090316564
temazepam,3.33 uM,0.0738812028916472,377.6,0.1866236648298236
temoporfin,3.33 uM,0.1048049469024069,387.4,0.22514092252131407
temozolomide,3.33 uM,0.0320091041123782,379.4,0.12313149847986903
temsirolimus,3.33 uM,0.3220764334482147,657.4,0.5141360611009647
teneligliptin,3.33 uM,0.1306527104523335,383.6,0.2501394860049496
tenidap,3.33 uM,0.0716354362221786,397.6,0.18856925477822
terbinafine,3.33 uM,0.0012949484901977,253.0,0.020224148678937955
teriflunomide,3.33 uM,0.1016992981030569,348.4,0.2103205907306146
teroxirone,3.33 uM,0.7074361964937843,687.2,0.7790565008385382
tesaglitazar,3.33 uM,0.1232199697385749,344.2,0.2301069435570782
testosterone,3.33 uM,0.292787728711928,374.8,0.3701348418483467
tetrabenazine,3.33 uM,0.0451397139174535,319.4,0.1341623321477908
tetracaine,3.33 uM,0.07690672662912,336.4,0.17971896092621797
tetradecylthioacetic-acid,3.33 uM,0.0595021458525969,293.8,0.14773246752800762
tetrahydrouridine,3.33 uM,0.0622013552261667,388.2,0.17362466908925112
tetrindole,3.33 uM,0.3537548334220628,465.8,0.45355992548117935
tg-100801,3.33 uM,0.1843075947771021,317.6,0.2703308466826794
thalidomide,3.33 uM,0.006365313308489,307.6,0.04944094919994742
theobromine,3.33 uM,0.0684173111229417,431.0,0.19186925002746588
theophylline,3.33 uM,0.0990316343971531,310.8,0.19602489067995008
thiocolchicoside,3.33 uM,0.0262626322769854,371.4,0.11035037620090324
thioctic-acid,3.33 uM,0.0794516984691828,336.0,0.18255972526941347
thioguanine,3.33 uM,0.5079763605966358,658.6,0.6462735117936699
thiomersal,3.33 uM,0.3715768163860012,606.6,0.5304680721355823
thioridazine,3.33 uM,0.0900984313560667,332.6,0.19342093543216932
thiothixene,3.33 uM,0.4046645908636648,452.4,0.47807126661560423
tiabendazole,3.33 uM,0.0996933929221889,349.8,0.20865405678050786
tiagabine,3.33 uM,0.0660155440051556,294.6,0.15582000589494974
tiapride,3.33 uM,0.0533116880084433,299.2,0.14111583616354906
tibolone,3.33 uM,0.2091498314139744,362.4,0.30761435335910403
tic10,3.33 uM,0.0469854039993648,293.2,0.13114363213840818
ticagrelor,3.33 uM,0.0570855398955794,374.8,0.16343557280471852
ticlopidine,3.33 uM,0.0669819365444067,278.0,0.15247020690675472
tiludronate,3.33 uM,0.0142100507159068,300.2,0.0729771501949809
timofibrate,3.33 uM,0.0494118752743609,293.8,0.13462487279118035
timolol,3.33 uM,0.0825325380369301,359.6,0.1924891185798188
timonacic,3.33 uM,0.0516576652936946,317.8,0.14316210498082935
tioconazole,3.33 uM,0.0752158695022742,415.6,0.1975496440874612
tioguanine,3.33 uM,0.7146572590060429,660.8,0.7678345743205947
tipifarnib-P2,3.33 uM,0.4773668357196895,578.6,0.587217620024877
tipiracil,3.33 uM,0.0876269532162104,380.0,0.2038892817895637
tipranavir,3.33 uM,0.0294886146058075,341.8,0.11217522671459446
tirapazamine,3.33 uM,0.0400293507803524,312.4,0.12494777527649074
tirasemtiv,3.33 uM,0.0205288394183081,306.4,0.0886156283351332
tirofiban,3.33 uM,0.0107023872902014,177.0,0.048630720786369264
tivantinib,3.33 uM,0.7416319220674905,707.6,0.8094161426323009
tivozanib,3.33 uM,0.429012055535319,542.6,0.5390864114111206
tizanidine,3.33 uM,0.0344605830928297,320.6,0.11744291220596172
tobramycin,3.33 uM,0.0488757506981609,303.4,0.13606243867524462
tofacitinib,3.33 uM,0.0700282416617631,411.0,0.18955762721712244
tolazamide,3.33 uM,0.0828371020015504,362.0,0.19348641403256864
tolbutamide,3.33 uM,0.0661722449494242,312.6,0.16070010597045
tolcapone,3.33 uM,0.0476936170808932,319.8,0.13799174350841228
tolfenamic-acid,3.33 uM,0.137693476981703,356.6,0.2475888569019547
tolimidone,3.33 uM,0.0303823540399936,354.8,0.1160075507324996
tolnaftate,3.33 uM,0.1465136550010741,364.0,0.25803195037866616
tolperisone,3.33 uM,0.0585010787637647,370.2,0.16443107135331544
tolvaptan,3.33 uM,0.1161489884838465,309.2,0.21174404271307393
tonabersat,3.33 uM,0.0494861745449111,295.0,0.13500090854065563
topiramate,3.33 uM,0.0348951707809128,328.0,0.11953726854817831
topiroxostat,3.33 uM,0.0557612056002316,331.2,0.15184307267733937
torasemide,3.33 uM,0.0414485906021463,416.2,0.14675390412284606
torcetrapib,3.33 uM,0.1581991299840286,389.2,0.2772504138810858
torcitabine,3.33 uM,0.0281704796996273,329.8,0.10769764054494263
toremifene,3.33 uM,0.4440880710209495,448.2,0.4984874417951295
torin-1,3.33 uM,0.6789718353927914,717.4,0.7798127073632996
tosedostat,3.33 uM,0.4415045602286419,467.2,0.5074610992130418
tozasertib,3.33 uM,0.7617608716971616,733.6,0.835262019395705
tracazolate,3.33 uM,0.0874554484575079,325.6,0.1885468910100847
tramiprosate,3.33 uM,0.0649464821093334,312.8,0.15925567977414168
tranilast,3.33 uM,0.0888277900753733,373.4,0.20349105694074593
trapidil,3.33 uM,0.0424166993564777,307.0,0.12750328238627515
travoprost,3.33 uM,0.0699651970261611,361.2,0.17762277203635626
trazodone,3.33 uM,0.0550419597074728,247.4,0.1303858713405307
trehalose,3.33 uM,0.04031522317801,299.8,0.12283838284747775
triamcinolone,3.33 uM,0.2038755638992406,445.0,0.3365474738669788
triamcinolone-acetonide,3.33 uM,0.5692729552523186,550.2,0.6253228678957699
triamterene,3.33 uM,0.1034865551477112,337.8,0.20890822053084543
triclabendazole,3.33 uM,0.1759643611009928,436.6,0.30969769008955866
triclosan,3.33 uM,0.1766523531993984,539.4,0.3449045523140216
trientine,3.33 uM,0.0437426097677155,343.2,0.1369019791693106
trifluoperazine,3.33 uM,0.1087541212511791,323.8,0.20967421510718415
triflupromazine,3.33 uM,0.0811575812341804,355.8,0.1898677751458977
trifluridine,3.33 uM,0.6995953001391653,696.0,0.7796717585351237
trilostane,3.33 uM,0.0734705254653628,338.2,0.1761274780658028
trimebutine,3.33 uM,0.025828511586203,371.8,0.10949344611099456
trimetazidine,3.33 uM,-0.0011825655897708,292.2,0.0
trimethobenzamide,3.33 uM,0.0781861708089327,293.6,0.16928822038147956
trimethoprim,3.33 uM,0.0784104462626206,391.6,0.19579069423906367
trimipramine,3.33 uM,0.0184867069218339,485.8,0.10588691010280607
triptolide,3.33 uM,0.600358151904882,716.4,0.7327684068709476
triptorelin,3.33 uM,0.0448834024489338,296.0,0.1287871354145869
troglitazone,3.33 uM,0.155195029747728,293.8,0.238587969941073
trovafloxacin,3.33 uM,0.117766737183259,372.0,0.23386570148762742
tyrphostin-1,3.33 uM,0.0591759482380191,307.6,0.15074729239628926
ubenimex,3.33 uM,0.0936550244239588,319.6,0.19330926430925863
uk-383367,3.33 uM,0.1568202387290201,469.6,0.30321371495656757
ulipristal,3.33 uM,0.085990127677062,385.2,0.20335327826661198
umeclidinium,3.33 uM,0.0657628517657167,324.4,0.16319786904375494
urapidil,3.33 uM,0.0526678972045541,271.2,0.1335369873615615
urea,3.33 uM,0.0232377856855987,309.2,0.09471109453595523
ursodeoxycholyltaurine,3.33 uM,0.0147530051276303,314.8,0.07614499289378147
ursodiol,3.33 uM,0.0188134532582401,318.8,0.08653208290393836
ursolic-acid,3.33 uM,0.1529582177515014,374.0,0.26724276123412
valdecoxib,3.33 uM,0.041851399123913,269.6,0.11868577679209398
valproic-acid,3.33 uM,-0.0134605900977892,152.5,0.0
valrubicin,3.33 uM,0.7224404928689512,729.4,0.8110874126040055
valsartan,3.33 uM,0.0441756213399086,342.4,0.13741747152974704
vandetanib,3.33 uM,0.3136345582672532,441.2,0.41563627968231426
vanoxerine,3.33 uM,0.0610712334332707,323.4,0.15702619076023222
vardenafil,3.33 uM,0.1508811188321331,334.2,0.25090216722902836
varenicline,3.33 uM,0.0139422044140584,312.2,0.0737167049036985
varespladib,3.33 uM,0.0090855609104579,283.0,0.05665690307669208
veliparib,3.33 uM,0.0515199361147692,304.6,0.139970446945688
vemurafenib,3.33 uM,0.3308669221141902,389.0,0.4008530739490555
venlafaxine,3.33 uM,0.028059054143667,261.6,0.0957280308223391
verapamil,3.33 uM,0.0413962168548665,338.0,0.13216681330049757
vernakalant,3.33 uM,0.0806335402131375,325.6,0.1810438614453364
vgx-1027,3.33 uM,0.0322582354973988,321.2,0.1137343930480271
vicriviroc,3.33 uM,0.0848185248489263,358.8,0.19491951255396572
vidarabine,3.33 uM,0.1196331502703914,346.6,0.22752220641430262
vilazodone,3.33 uM,0.1372612009302586,293.6,0.22430330086276593
vincamine,3.33 uM,0.0897835934508298,360.8,0.20110158710438952
vinpocetine,3.33 uM,0.0851358611897223,297.4,0.17779129398541427
vismodegib,3.33 uM,0.0284662057403308,328.2,0.10799852454242852
voglibose,3.33 uM,0.0571059827024199,279.0,0.14103491733462484
volasertib,3.33 uM,0.7111235604808204,739.2,0.8100974309148311
voreloxin,3.33 uM,0.0999546428871641,323.8,0.20101277084063188
voriconazole,3.33 uM,0.0437110641000495,289.4,0.12566915499654627
vortioxetine,3.33 uM,0.1327182978882382,306.4,0.2253167737442822
voxtalisib,3.33 uM,0.5269343845442573,549.4,0.6011825122784527
vt-464,3.33 uM,0.0668830148411742,316.4,0.1625398669841813
vtp-27999,3.33 uM,0.014264257427592,297.2,0.07274995491013135
vx-222,3.33 uM,0.0549962406717289,288.4,0.14071742259181044
vx-661,3.33 uM,0.067245101198315,318.2,0.16344218340894415
vx-765,3.33 uM,0.0172981404167483,330.8,0.08452130647514323
vx-809,3.33 uM,0.0418713866083854,306.8,0.12663976360984278
warfarin,3.33 uM,0.1178261976145777,426.4,0.2504455222778671
xaliproden,3.33 uM,-0.0103875260350995,316.6,0.0
xbd173,3.33 uM,0.0416431533525736,351.8,0.13523947110076526
xl888,3.33 uM,0.3914269803020538,724.2,0.5948923455466096
yohimbine,3.33 uM,0.0329071515966637,298.6,0.11075766455705023
z160,3.33 uM,0.0775593903817236,334.4,0.1799426324994217
zafirlukast,3.33 uM,0.053760507439267,272.4,0.13521316331501657
zalcitabine,3.33 uM,0.0692670710863291,335.2,0.17025471931303823
zaldaride,3.33 uM,0.0414270386767164,344.2,0.1334231285295917
zaleplon,3.33 uM,0.0226262293703942,330.0,0.09654878316620058
zaprinast,3.33 uM,0.0014031751146478,286.6,0.022406693418154214
zardaverine,3.33 uM,0.0209235105121092,231.5,0.07776362824029773
zd-7114,3.33 uM,0.0474766151101646,351.6,0.14436039082057794
zidovudine,3.33 uM,0.1177650209681788,425.2,0.25002793081344626
zileuton,3.33 uM,0.0329266020342402,311.4,0.11314008570390353
ziprasidone,3.33 uM,0.1631489394491299,399.6,0.28529135337309747
zk-200775,3.33 uM,0.0872500980694331,359.4,0.19785896831711577
zk811752,3.33 uM,0.2831169384590957,516.4,0.4272280760777665
zofenopril-calcium,3.33 uM,0.0272556319874471,349.2,0.1090056446900929
zolpidem,3.33 uM,0.2369768112490309,460.2,0.36898607327129546
zonisamide,3.33 uM,0.0193068475814209,318.6,0.087631916892352
zosuquidar,3.33 uM,0.1528362263816115,278.4,0.23047907936138523
10-DEBC,10 uM,0.4961597877964265,519.0,0.5669936596385745
17-hydroxyprogesterone-caproate,10 uM,0.475839894645409,635.2,0.6142842948137989
2-iminobiotin,10 uM,0.0324394888247545,309.2,0.11190267945264654
2-methoxyestradiol,10 uM,0.6492503642578946,719.8,0.7638283335195034
3-amino-benzamide,10 uM,0.0116973016895962,292.0,0.06530072653191248
3-deazaadenosine,10 uM,0.1198052621255849,356.2,0.23081745404118403
ABT-737,10 uM,0.6689068527183912,602.8,0.7095012850104772
AEE788,10 uM,0.640792307620462,699.8,0.7482200742372758
AICA-ribonucleotide,10 uM,-0.0039260696573173,183.5,0.0
AKT-inhibitor-1-2,10 uM,0.1139155855679154,368.2,0.2288322377121777
ALX-5407,10 uM,0.0720509120457283,317.4,0.1689689652425078
AMG-487,10 uM,0.1397882050491748,407.8,0.26677345712614114
AMG-837,10 uM,0.2171599559154548,380.4,0.32113960473699826
AS-605240,10 uM,0.2263715477224541,376.6,0.32623820573584433
AS-703026,10 uM,0.5629246990202397,642.2,0.6718062574723636
AT-7519,10 uM,0.7247140458778147,705.6,0.7989992420073515
AT-9283,10 uM,0.5325822615745281,729.6,0.696497406140195
AV-412,10 uM,0.6696045700355852,777.4,0.8061488051606863
AZ-628,10 uM,0.5080036332389999,660.2,0.6470754322810113
AZD-5438,10 uM,0.7507838783191834,724.6,0.8241198522508772
AZD-8330,10 uM,0.5210506155024424,642.0,0.6462360966202609
BAY-K8644,10 uM,0.0457579366191263,317.8,0.13473918143280167
BI-2536,10 uM,0.728495346371898,743.0,0.8220373295835561
BIBX-1382,10 uM,0.1228019137549385,451.8,0.26318396331258553
BIIB021,10 uM,0.5661587720772974,733.0,0.7197884103826431
BMS-299897,10 uM,0.1730516872612476,402.25,0.29479471094144016
BMS-777607,10 uM,0.5687455051509802,712.0,0.711021490627537
BMY-14802,10 uM,0.6211520706660315,619.0,0.6928321544105112
CEP-32496,10 uM,0.67577714188312,682.4,0.7587609993987176
CGS-20625,10 uM,0.1030566841323657,297.4,0.19561056454089318
CI-966,10 uM,0.1754109225998673,345.4,0.2750256659592379
CI-976,10 uM,0.1010172485453034,362.0,0.21366618454665767
CL-218872,10 uM,0.1052814709480979,304.25,0.199974678596688
CNQX,10 uM,0.0573666022210391,289.4,0.14396687215506646
CP-724714,10 uM,0.3682084115553812,493.0,0.47605162764218933
CYT-997,10 uM,0.4686117804739088,735.0,0.6557435274885295
CYT387,10 uM,0.4997315933013907,747.0,0.6826725591134197
D-4476,10 uM,0.1557867737024479,427.8,0.28844925640480235
DMP-543,10 uM,0.0689704694256867,319.8,0.16594132847876275
ENMD-2076,10 uM,0.6316189045177318,749.2,0.7686173549192096
EX-527,10 uM,0.1830827425817479,329.8,0.27455715905315853
FK-866,10 uM,0.72429850000467,676.2,0.781952041933578
FK-888,10 uM,0.3630822989343121,572.2,0.509284204851405
FPL-55712,10 uM,0.0722168478616193,309.2,0.1669639646500145
GDC-0941,10 uM,0.7371984831927672,705.8,0.8059661190555637
GDC-0980,10 uM,0.7429980526212558,710.4,0.8117626331089866
GSK-461364,10 uM,0.7631895798892283,761.8,0.8519624272687562
GSK1070916,10 uM,0.7158282664126201,717.8,0.8009213870308802
GSK923295,10 uM,0.5516003530499594,659.8,0.6740656018767107
IKK-2-inhibitor-V,10 uM,0.662178927680798,698.0,0.7596247936432823
JNJ-26854165,10 uM,0.7124138389980106,765.0,0.8248607394539287
JNJ-38877605,10 uM,0.1360600838727152,346.5,0.24260554818955465
JTC-801,10 uM,0.6075549422324339,757.4,0.7579475812275516
JTE-907,10 uM,0.5486350135896214,590.4,0.6359144251265539
L-655240,10 uM,0.1678436049389634,426.0,0.29877271998500626
L-690330,10 uM,0.0131443161758525,389.0,0.07989646071613293
LCQ908,10 uM,0.3224574448709686,458.2,0.42948449376766057
LXR-623,10 uM,0.1730160903919975,361.2,0.2793192452392702
LY2801653,10 uM,0.6669692458927587,708.8,0.7682428038087824
MDL-73005EF,10 uM,0.0854098952058057,374.2,0.19975135225851223
MK-1775,10 uM,0.591991953636508,705.6,0.722139215663366
MK-2206,10 uM,0.6507001106783603,624.0,0.7119778407871317
MK-5108,10 uM,0.6567244926074327,735.6,0.7765978950456264
MLN-2238,10 uM,0.6015495904433672,761.4,0.7561812349756593
MLN-4924,10 uM,0.6482150312421194,701.4,0.7534009638804945
MLN-8054,10 uM,0.6887408001531752,728.8,0.7916183073356163
NF-449,10 uM,0.0687442792830657,280.2,0.15507296440235188
NVP-BEZ235,10 uM,0.7534582784611505,705.2,0.8144595091828576
OCO-1112,10 uM,0.1882274767201845,421.4,0.31468244638012854
PCA-4248,10 uM,0.2219587384534917,432.6,0.3462287464778396
PD-0325901,10 uM,0.5281453085451167,617.4,0.6380339197615092
PD-184352,10 uM,0.3695944478690913,667.0,0.554765414458675
PF-04217903,10 uM,0.1204524853596346,293.4,0.21004951322994256
PF-562271,10 uM,0.6609942139034436,728.6,0.7754024240119493
PHA-793887,10 uM,0.7200899086553281,724.0,0.8067637712520412
PI-103,10 uM,0.7020909453893356,728.2,0.7989245474386287
PK-11195,10 uM,-0.0138326234974361,261.0,0.0
PX-12,10 uM,0.4548954393043608,633.0,0.59957206241372
RHO-kinase-inhibitor-III[rockout],10 uM,0.5026627719091783,545.6,0.585139321367396
SB-242235,10 uM,0.2969390895420624,474.0,0.41918583539752935
SCH-28080,10 uM,0.0556539596701131,336.8,0.1529740686816114
SGX523,10 uM,0.2386212138193841,358.6,0.3268461772226846
SN-38,10 uM,0.6220635443227138,735.0,0.7555179495758715
SR-27897,10 uM,0.1156784536785377,298.0,0.20745223175391653
SR-57227A,10 uM,0.0254704180559836,312.4,0.09966835518147608
TAK-715,10 uM,0.3973998057291229,476.4,0.4861647242836223
TG100-115,10 uM,0.0575503189591564,312.2,0.14976973411620667
TH-302,10 uM,0.7013764862189096,722.2,0.7952214480852188
THM-I-94,10 uM,0.6326839385618351,736.6,0.762768946568028
TTNPB,10 uM,0.5209962570166344,526.4,0.585138917417138
VP-20629,10 uM,0.1136649247667348,327.6,0.21561001158482507
WAY-362450,10 uM,0.1425979059841034,349.2,0.2493316628798238
XL-147,10 uM,0.6661644577694341,682.6,0.75345550936073
Y-26763,10 uM,0.0280776990108997,316.2,0.10527989226065482
Y-27152,10 uM,0.0096398983813873,195.0,0.048443696605308416
Y-27632,10 uM,0.5628908417159348,503.8,0.5950108907578578
Y-39983,10 uM,0.6801017820616997,629.8,0.7312603509025157
YM-155,10 uM,0.8446916767071087,773.0,0.9028645397548904
YM-976,10 uM,0.2056005235039741,327.6,0.2899798337727708
ZD-7288,10 uM,0.2578788865850355,489.6,0.39701995860488987
ZK-93423,10 uM,0.3865723682367116,649.8,0.5600012538779158
ZK-93426,10 uM,0.3735929488077559,635.2,0.5442999846240867
abacavir,10 uM,0.0906312752762289,381.4,0.2077366538222505
abiraterone-acetate,10 uM,0.4303196479774347,479.6,0.5075968486520777
abt-202,10 uM,0.0139029182661324,330.8,0.07577387150952049
abt-239,10 uM,0.440173045849795,512.6,0.5307435992718575
abt-724,10 uM,0.096041742553728,316.4,0.19477445371563526
acarbose,10 uM,0.0435883021846133,363.25,0.14059553541978495
acebutolol,10 uM,0.0252523069666657,322.4,0.10081654000779014
acecainide,10 uM,0.0526116123548805,402.4,0.16257491430430948
acenocoumarol,10 uM,0.0517134364463373,327.6,0.14543113303795802
acetazolamide,10 uM,-0.0083874116207608,243.0,0.0
acetylcysteine,10 uM,0.0470223901855847,316.0,0.13620079222806128
acexamic-acid,10 uM,0.2391184958950937,530.2,0.39784159628526133
acifran,10 uM,0.0734734208486275,415.4,0.19520103603736905
acipimox,10 uM,0.0594769630231537,367.2,0.16512372247189025
acivicin,10 uM,0.6514429866345373,643.4,0.7233733032335641
aclidinium,10 uM,0.0435275808605826,280.4,0.12343974391848386
acrivastine,10 uM,0.0387942012945165,369.6,0.13379291953022437
actarit,10 uM,-0.0028489987577871,323.4,0.0
acy-1215,10 uM,0.6077670757563021,684.4,0.7206216856244864
acyclovir,10 uM,0.1093434951945977,381.8,0.2282959357692572
adapalene,10 uM,0.2816726675819814,703.4,0.4973444516549543
adarotene,10 uM,0.3655994027104523,701.25,0.5657478573894071
adatanserin,10 uM,0.0583345475263153,285.4,0.14416958328330867
adenosine,10 uM,0.034056291854633,361.0,0.12388993423457506
adoprazine,10 uM,0.2253301904414992,378.0,0.3260913913142247
afatinib,10 uM,0.5064050547787834,649.8,0.6409477266195297
afloqualone,10 uM,0.1382197595897895,283.0,0.22098460853276086
agi-5198,10 uM,0.3165448971204946,370.4,0.38259288509084477
agi-6780,10 uM,0.2102976173797715,457.8,0.3466880021460711
agomelatine,10 uM,0.0651344718727525,352.4,0.16928058059399392
agp-103,10 uM,0.0471790210802581,332.0,0.13983865769369766
alagebrium,10 uM,0.1336114886005959,381.6,0.25229568698334154
alaproclate,10 uM,0.1137166447177935,303.0,0.20740397459069887
albendazole,10 uM,0.6842837779147637,727.2,0.7881861501988687
alectinib,10 uM,0.3308690819767061,664.0,0.5237160394032779
alisertib,10 uM,0.6862328495241297,711.8,0.780905507151934
aliskiren,10 uM,-0.007410745140893,318.2,0.0
alizapride,10 uM,0.0361709723817796,302.0,0.11677968661165093
allopurinol,10 uM,0.0594456975538681,299.6,0.14911277764950484
almitrine,10 uM,0.3865203213875423,457.8,0.47001076186475266
almorexant,10 uM,0.0169275196839362,305.8,0.0803894664510796
alprostadil,10 uM,0.1633335201322536,314.6,0.2532799210241827
altanserin,10 uM,0.2205836532264843,462.25,0.35678687061203157
altrenogest,10 uM,0.2179101170295235,412.0,0.33478889731142647
altretamine,10 uM,0.2545942260453734,473.0,0.3877381977724303
alvespimycin,10 uM,0.558644295160974,716.8,0.7070504847457914
alvimopan,10 uM,0.4825948471517834,604.4,0.6034444676118161
alvocidib,10 uM,0.5882116455116889,716.2,0.7252165551265033
am-24,10 uM,0.0471820098629829,286.2,0.1298394823022892
amantadine,10 uM,0.0879743291583774,272.6,0.17303129160898112
ambrisentan,10 uM,0.0104442311823437,243.0,0.056289205255994325
ambroxol,10 uM,0.1094724681741339,321.0,0.20945402626465107
amcinonide,10 uM,0.5754853619696079,564.8,0.6370128992087564
amd11070,10 uM,0.1353871874620564,358.5,0.2461597856704713
amg-208,10 uM,0.082436079744459,308.0,0.17804007376650696
amg-232,10 uM,0.5978650050902706,665.0,0.70452455026697
amg-517,10 uM,0.1880891637946332,528.6,0.35231343861470604
amikacin,10 uM,0.0817395882951796,455.8,0.21566870239950262
amiloride,10 uM,0.0276538639356664,293.6,0.10067918202028772
amineptine,10 uM,0.0701779843462504,403.6,0.18804412344508548
aminocaproic-acid,10 uM,0.0124321919919302,307.6,0.06909565875164848
aminoglutethimide,10 uM,0.0550795062904536,364.2,0.1582518268073679
aminoguanidine,10 uM,0.0326515873238252,416.0,0.13022145895712792
aminolevulinic-acid,10 uM,0.0641450680415067,277.8,0.14915282990636436
aminosalicylic-acid,10 uM,0.0688310357066136,306.0,0.16215733842405572
amiodarone,10 uM,0.8392733638749568,698.8,0.8556810420872606
amiprilose,10 uM,0.0233236781641402,305.0,0.0942393282358566
amitifadine,10 uM,0.0531578123978443,290.0,0.13872869181176548
amitriptyline,10 uM,0.5987694270877114,644.0,0.693835448264948
amlexanox,10 uM,0.1097930968459002,370.4,0.22532363483250958
amlodipine,10 uM,0.2663812145665798,356.2,0.3441775168164203
ammonium-glycyrrhizinate,10 uM,0.1036623095818506,328.6,0.20621866062691002
amodiaquine,10 uM,0.7024824992761541,570.0,0.7070317626122475
amonafide,10 uM,0.5193139692902575,696.0,0.6717433322348808
amoxapine,10 uM,0.3094833842360391,420.75,0.4031943827223022
ampalex,10 uM,0.1187353129348912,436.2,0.2542825296233696
