cpd,dose,replicate_correlation,signature_strength,MAS
gaboxadol,10 uM,0.6460303424373313,397.8,0.5873280073492776
galeterone,10 uM,0.7303345395328265,544.6,0.7306705481765273
gallopamil,10 uM,0.4722812667837082,279.0,0.42055647608143304
ganaxolone,10 uM,0.3354656494789079,227.2,0.31985272525727715
ganciclovir,10 uM,0.4967130687067603,299.4,0.44678702758081734
ganetespib,10 uM,0.8760418808158259,629.8,0.8605688586356308
gatifloxacin,10 uM,0.1112936045543994,218.0,0.18046177082326853
gdc-0068,10 uM,0.8659566375206127,529.8,0.7847402225303227
gdc-0152,10 uM,0.7816846371509831,618.2,0.8053824325541017
gdc-0199,10 uM,0.8905257942652918,622.8,0.8628184381856081
gdc-0834,10 uM,0.7991747069864114,542.6,0.7629263653464252
gefitinib,10 uM,0.697527899048695,473.2,0.6656179465566655
gemcitabine,10 uM,0.9249323802529924,659.8,0.9050717532391053
gemfibrozil,10 uM,0.4523995042448777,310.0,0.4338741448604716
gemifloxacin,10 uM,-0.0932620524997142,261.5,0.0
genistein,10 uM,0.9063351718549336,661.4,0.8970122537862879
genz-644282,10 uM,0.8988070414870549,685.8,0.909607090523135
gestrinone,10 uM,0.3502728493930263,338.8,0.3991138529499909
gibberellic-acid,10 uM,,,
gimeracil,10 uM,0.2203565084011245,171.2,0.225028064583132
ginkgolide-b,10 uM,0.1941435270379194,278.4,0.26935059343608564
glafenine,10 uM,0.3088531247048551,284.8,0.34361163092553443
glasdegib,10 uM,0.5203348518727037,426.6,0.5458505435106448
gliclazide,10 uM,0.4692452748256107,424.8,0.5172661651074739
glimepiride,10 uM,0.6676546086656845,419.4,0.6130727349628944
glipizide,10 uM,0.4757886202078701,430.8,0.5245256567074321
gliquidone,10 uM,0.4020632615525711,327.4,0.420347430337123
glyburide,10 uM,0.1360055590933296,194.4,0.1883858694872686
glycitein,10 uM,0.3966378909182101,526.4,0.529391426947298
glycopyrrolate,10 uM,0.329972474424578,392.0,0.41668105384913406
golvatinib,10 uM,0.9039690717533788,626.6,0.8719545431479394
goserelin-acetate,10 uM,0.6572217292343436,537.0,0.6882797041460585
granisetron,10 uM,0.2523966033020887,343.4,0.3410858963514157
grazoprevir,10 uM,0.839575691961981,534.4,0.77604162500317
griseofulvin,10 uM,0.7569171308889562,540.6,0.7411123518503752
gsk1292263,10 uM,0.7512929785859923,464.4,0.6843411167693495
gsk2110183,10 uM,0.6281791786222248,599.4,0.7109220779341268
gsk256066,10 uM,0.4323289095492626,186.0,0.32853789822793755
gsk2636771,10 uM,0.5247176929012979,367.6,0.5088297191609048
guanabenz,10 uM,0.6448562115400389,437.0,0.6150267789695506
guanadrel,10 uM,0.5254039410408431,325.4,0.479046091314407
guanethidine,10 uM,0.3905090788885733,296.2,0.3940306075509537
gw842166,10 uM,0.240802513066162,332.2,0.3276816978227889
halcinonide,10 uM,0.8412041682385178,548.2,0.7867596658765252
halofantrine,10 uM,0.7148655831825892,528.0,0.7117885855344905
haloperidol,10 uM,0.5811094560643917,382.6,0.54629008432197
hc-030031,10 uM,0.3231977078743917,283.6,0.3507592339562957
hesperidin,10 uM,0.4358000331848866,331.4,0.4402929637824541
hexachlorophene,10 uM,0.7978815863795421,606.6,0.8060134479350336
histamine,10 uM,0.2565666989095756,369.25,0.3566007554042009
homochlorcyclizine,10 uM,0.7760153111621927,433.0,0.6715849526569273
homoharringtonine,10 uM,0.8978057554393787,663.6,0.8942650233343338
honokiol,10 uM,0.2944801236813109,320.8,0.3560959520735582
hydrocortisone,10 uM,0.726901138026195,503.4,0.7008355826697795
hydroflumethiazide,10 uM,0.1876114658690514,278.6,0.26487569426222607
hydroxyurea,10 uM,0.6841582148340641,446.0,0.6399817151498662
hymecromone,10 uM,0.4718633360599986,371.8,0.48527137408483567
hypericin,10 uM,0.6897634911527312,376.4,0.5903326079535777
i-bet-762,10 uM,0.8357791088957627,496.0,0.7459478345223534
ib-meca,10 uM,0.2592102939885975,216.6,0.27452203656715823
ibrutinib,10 uM,0.7936974732208963,573.4,0.7815885829169483
ibudilast,10 uM,0.4010327583168644,207.0,0.33380816934520724
ibuprofen,10 uM,0.3447017309049704,204.8,0.3078283198185846
ibutamoren,10 uM,0.5679790699287701,412.6,0.5608576417405812
ibutilide,10 uM,0.3814927631073914,350.2,0.4234704265962643
ici-162846,10 uM,0.445780189550099,329.4,0.44396020505773126
"ici-185,282",10 uM,-0.1389619676117201,402.4,0.0
ici-192605,10 uM,0.0730163284553752,404.6,0.199133716139221
idalopirdine,10 uM,0.2967990305159469,332.8,0.36412019063646706
idebenone,10 uM,0.4416118328387742,601.0,0.5968695871589592
idelalisib,10 uM,0.6866280054811253,478.2,0.6638766686435268
idoxuridin,10 uM,0.8369697565419907,507.6,0.7551575224985804
ifenprodil,10 uM,0.5919744715665112,348.8,0.5264554076253614
ifosfamide,10 uM,0.6019935741401625,500.4,0.6358818687510746
iguratimod,10 uM,0.8335463296951848,490.6,0.7408844971057372
ilomastat,10 uM,0.5781703371915696,369.6,0.5355693910711801
imatinib,10 uM,0.6487119890804232,466.2,0.6371386638128516
imexon,10 uM,0.3404987824460214,279.0,0.35709333711604185
imiloxan,10 uM,0.5605345212434558,418.6,0.5612064552008241
imipramine,10 uM,0.1345023348994259,203.0,0.19144092955663372
imiquimod,10 uM,0.1978221360230254,242.2,0.25359832252524817
indacaterol,10 uM,0.4748309352657311,405.2,0.5081899647058673
indapamide,10 uM,0.2960303932270693,337.4,0.3661529637352376
indibulin,10 uM,0.7921816764161207,647.6,0.8298272268200888
indinavir,10 uM,0.6514859241055044,310.0,0.5206612167695305
indiplon,10 uM,0.6183895154275141,416.0,0.5876240847603144
indirubin,10 uM,0.6060921691393529,303.6,0.4969836297665984
indobufen,10 uM,0.7146893738927158,379.8,0.6036121962782981
indole,10 uM,0.3778740372134251,287.5,0.3818689217798278
indometacin,10 uM,0.3783582592012531,328.0,0.4081411603055801
indoprofen,10 uM,0.6949400816529864,391.5,0.6043122908913413
indoramin,10 uM,0.4651333271275557,391.2,0.49420827820332763
indoximod,10 uM,0.1925730044976474,183.6,0.21784916777522886
ingenol-mebutate,10 uM,0.8839890469942319,629.6,0.8643261750612815
iniparib,10 uM,0.5866329805429878,493.6,0.6234371484884916
inosine,10 uM,0.4127074281399483,389.0,0.4642135437019208
inositol,10 uM,0.3372016936157517,426.2,0.43921125433165803
iowh032,10 uM,0.8438761476261099,604.8,0.8276888612998408
ipratropium,10 uM,0.1949196111802064,323.8,0.29106370552053273
ipriflavone,10 uM,0.5983844976956233,383.2,0.5547850899185407
irbesartan,10 uM,0.2581960690645756,347.8,0.3471854093767573
irinotecan,10 uM,0.9173429489719356,688.0,0.9204113093500383
irsogladine,10 uM,0.1228494414338409,261.6,0.2076956145278091
isbufylline,10 uM,0.2175255758523458,270.2,0.2808792775985805
isoconazole,10 uM,0.7979630134757245,523.0,0.7484522338619153
isofloxythepin,10 uM,0.531837113050818,499.8,0.5973230990860335
isoniazid,10 uM,0.1580187893261178,421.4,0.29896716576249943
isosorbide,10 uM,0.3993198137793214,293.4,0.39656314334737097
isradipine,10 uM,0.6579131022279003,371.6,0.5728540449034688
istaroxime,10 uM,0.903926935701686,680.2,0.9084621578067124
itopride,10 uM,0.352604549719261,296.6,0.37467213308578307
itraconazole,10 uM,0.947683563372957,633.8,0.8979034809086625
ivabradine,10 uM,0.2618719490011391,215.6,0.27529018784369014
ivacaftor,10 uM,0.8122673037252967,540.2,0.7674474360352337
ivermectin,10 uM,0.8836403542513256,673.0,0.893443649546117
ixabepilone,10 uM,0.7995768109391442,645.0,0.8320162645672017
josamycin,10 uM,0.7600514312931884,451.8,0.6789166623677908
kakonein,10 uM,0.3779270050276233,474.2,0.4904633965285901
kbg,10 uM,0.0741394581019556,313.0,0.17648944446605216
kd-023,10 uM,0.5677473949807813,498.4,0.6162947321346673
kd025,10 uM,0.8072896557544391,579.8,0.7926394124249865
ketanserin,10 uM,0.5787101792018197,429.2,0.5774073142896581
ketoconazole,10 uM,0.8746662667831264,545.4,0.8002038179152005
ketoprofen,10 uM,0.20742533802985,339.4,0.3074034136023934
ketorolac,10 uM,0.539615186675199,351.5,0.5045760239196272
ketotifen,10 uM,0.3402513234791317,312.8,0.3779680999008349
kpt-330,10 uM,0.8806143256927838,648.0,0.8751897842496399
kw-2449,10 uM,0.9339410705604552,654.0,0.9054625130908525
kw-2478,10 uM,0.7988327118303264,630.0,0.8219020406146859
kx2-391,10 uM,0.8723427383059028,657.4,0.8773649659288485
l-citrulline,10 uM,0.2591587433091566,313.4,0.3301826831200194
l-ergothioneine,10 uM,0.6140967333619043,390.0,0.5669862941315931
l-name,10 uM,0.2587051943372917,370.2,0.3585441534755478
labetalol,10 uM,-0.0170102679906984,283.2,0.0
lacidipine,10 uM,0.8034754660534897,518.2,0.747578629573185
lacitol,10 uM,0.1291158402219303,176.6,0.17494719196786246
lacosamide,10 uM,0.430163558928909,343.6,0.4454154215813753
lafutidine,10 uM,0.8191751594511402,569.4,0.7912595818659025
lamivudine,10 uM,0.292240991881008,258.25,0.3182823788539878
lamotrigine,10 uM,0.3570985920226455,384.8,0.4294706249931013
lapatinib,10 uM,0.889744499056158,563.0,0.8199903035673363
laropiprant,10 uM,0.6687628916422408,410.2,0.6068142558832568
lasalocid,10 uM,0.9081898408766794,591.25,0.8489766784556132
latanoprost,10 uM,0.7200973708114748,509.0,0.7014171290443606
lcl-161,10 uM,0.7168655724092627,467.8,0.6709201482538419
ledipasvir,10 uM,0.640990400191073,541.2,0.68238036253424
leflunomide,10 uM,0.4559650840369331,436.8,0.5170457494165366
lenalidomide,10 uM,0.6873766713880058,426.8,0.6275256227271215
lenvatinib,10 uM,0.3758288334659981,354.5,0.4228876783992107
lerisetron,10 uM,0.2774439780674836,291.4,0.32942328130679
lersivirine,10 uM,0.4438742457207203,324.5,0.4397027561206536
lesinurad,10 uM,0.212778623904821,250.4,0.2674256276861132
lestaurtinib,10 uM,0.9000395020312517,642.2,0.8808212825642217
letermovir,10 uM,0.4315242846049246,365.4,0.46005394138741296
letrozole,10 uM,0.4037505013227875,348.0,0.43427819380114085
levalbuterol,10 uM,0.4133090166496499,218.6,0.3482445932063666
levamisole,10 uM,0.3049525164710405,302.8,0.3520593718755557
levcromakalim,10 uM,0.4992762276139637,361.6,0.4922735692547977
levetiracetam,10 uM,0.3627142496875144,291.2,0.376530237132655
levobunolol,10 uM,0.1962479620039793,271.0,0.2671831629322245
levocabastine,10 uM,0.4614328606552522,254.6,0.3971049703545713
levocetirizine,10 uM,0.5860856813291728,394.2,0.5568788568271866
levofloxacin,10 uM,0.2515584879579782,243.2,0.28656499379073197
levomequitazine,10 uM,0.6128857621503536,506.6,0.6455713115235532
levonorgestrel,10 uM,0.6363044938323075,404.0,0.5874150122829447
levosimendan,10 uM,0.4879178718721628,265.75,0.4171880532146181
levosulpiride,10 uM,0.6245878871479289,470.6,0.6281228662903454
levothyroxine,10 uM,0.1368195794430322,391.4,0.2681059176504659
lgx818,10 uM,0.940832149053859,606.2,0.8749553766235638
licarbazepine,10 uM,0.5806583533904752,338.0,0.5132637029700728
licochalcone-a,10 uM,0.779689785973345,405.4,0.6513653592155729
lidamidine,10 uM,0.1041271481263532,300.4,0.20490559390190058
lidocaine,10 uM,0.3225688285772796,271.8,0.3430502880687218
lidoflazine,10 uM,0.8734728733498016,556.6,0.8078266487131632
linagliptin,10 uM,0.6992228867373688,455.0,0.6534846331211677
linezolid,10 uM,0.6519872957403591,449.6,0.6272700928219141
linifanib,10 uM,0.8901876271347394,645.0,0.8778948428121198
linopirdine,10 uM,0.4581243693948166,429.8,0.5140990085170799
linsidomine,10 uM,0.1936558305623408,333.0,0.29421124579234537
linsitinib,10 uM,0.8427535791003016,550.4,0.7890624544116617
liranaftate,10 uM,0.7822834463967315,405.8,0.6527696517033845
lirimilast,10 uM,0.7073577760735685,461.0,0.6615945094944294
lisinopril,10 uM,0.2919926063931031,377.6,0.3847014150703048
lisofylline,10 uM,0.2670596048768677,368.4,0.36340071331581114
lobenzarit,10 uM,0.3575775182875975,307.6,0.3842378399088322
lodoxamide,10 uM,0.3953225045439069,338.4,0.4237530234497006
lofexidine,10 uM,0.3875129808341598,225.0,0.3421025017862885
lomeguatrib,10 uM,0.2791978037171556,231.0,0.294227900206541
lomerizine,10 uM,0.6906724955431092,437.8,0.6370827162259148
lomitapide,10 uM,0.8815891295233339,574.6,0.8245894759155907
lonafarnib,10 uM,0.7909016502722606,513.2,0.7381190741861926
lonidamine,10 uM,-0.0888901609857377,253.8,0.0
loperamide,10 uM,0.6864077399902883,462.2,0.6525712256875238
lopinavir,10 uM,0.7996616396710114,500.6,0.7330277532302464
loratadine,10 uM,0.8899414915163615,590.6,0.8399420281126654
lorazepam,10 uM,0.7121220347132897,343.4,0.5729269097539343
lorcaserin,10 uM,0.2447155292571275,273.8,0.299895086600715
lorglumide,10 uM,0.168236900800236,327.8,0.2720739538289247
losartan,10 uM,0.2242618948685689,287.2,0.2940301226550224
losmapimod,10 uM,0.798750623190918,519.6,0.7463835167709587
loxoprofen,10 uM,-0.0077892967669169,115.5,0.0
lucitanib,10 uM,0.8235277089529419,587.8,0.8060755766876126
luliconazole,10 uM,0.4450885044304556,355.0,0.46053138125199256
lupanine,10 uM,0.348536984526603,326.4,0.39077014261803883
lurasidone,10 uM,0.726318600634505,523.8,0.7146085266251075
luteolin,10 uM,0.5518525104342069,537.2,0.6308140778489524
lx1031,10 uM,0.4245242524965408,213.2,0.3485513079468979
ly2090314,10 uM,0.8744047123728254,615.2,0.8497404096710175
ly215490,10 uM,0.6143400783812284,465.6,0.6196304814560013
ly2157299,10 uM,0.6455414191237536,452.8,0.626378913325933
ly2228820,10 uM,0.6703401752752988,432.4,0.6237525449252481
ly2334737,10 uM,0.8955566568650477,656.6,0.8884210418003078
ly2784544,10 uM,0.920385192996231,668.2,0.9085731759488614
ly2811376,10 uM,0.3026317190140302,368.0,0.3866366287365384
ly2874455,10 uM,0.8807805669259976,632.4,0.8646725186229444
ly2886721,10 uM,0.5065260190577767,251.4,0.41343322938035904
macitentan,10 uM,0.7108748916766496,505.8,0.6947168997165278
malotilate,10 uM,0.0880272777512616,275.2,0.18032449065242534
manumycin-a,10 uM,0.8498703046903575,664.0,0.8703265469974975
maprotiline,10 uM,0.5241051256743279,275.2,0.4400026396894202
maraviroc,10 uM,0.5281395800301472,415.6,0.5427926909199742
maribavir,10 uM,0.1921080574488767,299.2,0.2777636743290666
marimastat,10 uM,0.806488029227554,519.2,0.7497011348825764
masitinib,10 uM,0.7470218981241181,557.8,0.7478728804641439
masoprocol,10 uM,0.5951211386859336,417.2,0.5772935454897472
maxacalcitol,10 uM,0.749824034411279,430.0,0.657863467604939
mazindol,10 uM,0.1325832298997579,339.4,0.245766157826614
mbx-2982,10 uM,0.6568255466060526,511.0,0.6712083207318887
mcpp,10 uM,0.4498418548025193,336.6,0.4508258913715028
mebendazole,10 uM,0.9062717812100208,669.6,0.9025241149788904
mecamylamine,10 uM,0.5474464144583268,344.6,0.5032112108394938
meclofenamic-acid,10 uM,0.6136470179224045,490.8,0.6358189312089141
meclozine,10 uM,0.6270142987470394,480.8,0.6361255150698811
medroxyprogesterone-acetate,10 uM,0.7953177533402735,485.4,0.719850131187711
medrysone,10 uM,0.7442237689372543,474.8,0.6886982619127349
mefloquine,10 uM,0.731347697059044,566.2,0.7455362162664356
meglitinide,10 uM,0.3941187381676661,364.0,0.43881968089368806
meisoindigo,10 uM,0.8868495895460926,632.8,0.8679207741228747
mek162,10 uM,0.8517405820205433,601.4,0.8291960900421247
melatonin,10 uM,0.2494395612539331,238.0,0.28228838502504566
meloxicam,10 uM,0.3082920820686634,328.0,0.3684172621977204
melperone,10 uM,0.0605654826453256,263.4,0.1463330215398822
menadione,10 uM,0.9367558872871806,678.4,0.9235873987528548
mepacrine,10 uM,0.8850048977023355,658.2,0.8842470908488953
mepazine,10 uM,0.440155296112361,304.2,0.42394003798717106
mephentermine,10 uM,0.2467755090855832,179.8,0.24404377573422065
mepivacaine,10 uM,0.6507933057811736,456.0,0.6311401714530341
meptazinol,10 uM,0.1663099658757141,281.6,0.2507248187804404
mepyramine,10 uM,0.3924454108793673,325.8,0.4142733832383257
merbarone,10 uM,0.8881321624149512,598.2,0.84446930204089
mercaptopurine,10 uM,0.6908228867435037,530.0,0.7010405784137084
mericitabine,10 uM,0.9168870308060548,655.6,0.8982541884730225
merimepodib,10 uM,0.9017893926398552,655.4,0.8906921883630475
mestinon,10 uM,0.8201256347939297,618.6,0.8252148125327874
mestranol,10 uM,0.535702906241821,388.2,0.5283377354388868
mesulergine,10 uM,0.0265031447297074,310.6,0.10511659715467717
metamizole,10 uM,0.1460364317225749,286.2,0.2368575783634317
metatinib,10 uM,0.7017043275450873,494.0,0.6821225635379722
metenkephalin,10 uM,0.2075341553066702,293.8,0.28608332861518376
metergoline,10 uM,0.8696165585577765,547.8,0.799644174876148
metformin,10 uM,0.0563174397266245,324.6,0.15664537359100714
methazolamide,10 uM,0.404492603747463,287.2,0.39488385140744575
methimazole,10 uM,0.4398856581379416,259.4,0.39136028427613956
methiopril,10 uM,0.1039727656827,257.8,0.18968068891954545
methocarbamol,10 uM,0.3706177878032345,412.0,0.45272408678829845
methoxsalen,10 uM,0.3313440423157575,350.8,0.3949946733892278
methyldopa,10 uM,0.5388256841705874,348.0,0.5016902144387275
methylnaltrexone,10 uM,0.8924458829764967,610.4,0.8551062314544823
methylprednisolone,10 uM,0.8386578543430085,540.2,0.7798149607706535
metixene,10 uM,0.6918891852454334,411.4,0.6181192634969417
metoclopramide,10 uM,0.225981230549033,206.8,0.2504570814217117
metolazone,10 uM,0.4451330488919245,328.4,0.44296392395731476
metoprolol,10 uM,0.0192045033375391,435.0,0.10589319015204197
metronidazole,10 uM,0.2959375399017809,246.8,0.3131082212030085
mf-101,10 uM,0.7491862665308049,500.6,0.709515994423461
mianserin,10 uM,0.4769484947848776,253.2,0.4026145405902183
mibampator,10 uM,0.6595134056116406,526.0,0.682380408532236
mibefradil,10 uM,0.7175070742510832,438.4,0.6497858205228733
miconazole,10 uM,0.5072347240264788,622.0,0.6507610396018787
midodrine,10 uM,0.2240825749169622,266.0,0.2828568659492764
midostaurin,10 uM,0.9121086820673,646.4,0.8896021673905194
mifobate,10 uM,0.4839832596375905,344.0,0.47273336457278986
miglitol,10 uM,0.4336585558913385,330.2,0.4384139430303084
miglustat,10 uM,0.6685351686158365,427.2,0.619155328531736
milacemide,10 uM,0.0589510143109262,367.6,0.17055138712992507
milnacipran,10 uM,0.523771399113587,332.8,0.48370927208327447
milrinone,10 uM,0.3136230699101117,349.0,0.3832997869939
miltefosine,10 uM,0.3543653584967325,208.4,0.3148446739889691
minaprine,10 uM,0.2730647432756484,203.0,0.27277382740909156
minoxidil,10 uM,0.7824067963701153,460.2,0.6952027444991115
mirodenafil,10 uM,0.4096884251293478,362.8,0.4466654388664461
mirtazapine,10 uM,0.26380903732943,240.2,0.29164410316015776
mitiglinide,10 uM,0.544406840042221,503.4,0.6065131980695521
mitomycin-c,10 uM,0.853176052845487,633.8,0.8519562819970209
mitoxantrone,10 uM,0.8901605352040229,674.0,0.8973998238965425
mizolastine,10 uM,0.1880306341916819,295.8,0.2732343232978848
mk-0752,10 uM,0.6435567217298996,321.0,0.5265841649590639
mk-0773,10 uM,0.3716012175118601,373.0,0.43133514295290903
mk-0812,10 uM,0.7790439189404746,458.8,0.6926511174343642
mk-0893,10 uM,0.818870955913888,522.2,0.7576140693595831
mk-2461,10 uM,0.739355363464953,505.2,0.7080764468098327
mk-3207,10 uM,0.334540156266685,336.6,0.3887792227292951
mk-8033,10 uM,0.4946849728658603,380.8,0.5028456441447299
mk-8245,10 uM,0.4936164450722867,256.4,0.4121693411621075
mln0128,10 uM,0.7934149445939009,645.0,0.8288041350722379
mln2480,10 uM,0.4895402806527789,265.5,0.41768448403763936
mln9708,10 uM,0.7899978548795781,672.2,0.8442752803798492
moclobemide,10 uM,-0.1109879633640118,276.6,0.0
molindone,10 uM,0.543483284455725,333.2,0.4930233129255832
molsidomine,10 uM,0.64826241106665,434.6,0.6149533117538285
moracizine,10 uM,0.6566070018601586,381.6,0.579934307677393
moxidectin,10 uM,0.8196671378816784,595.6,0.8095020818792764
moxifloxacin,10 uM,0.4833982243948325,349.0,0.4758686586517074
moxisylyte,10 uM,0.132380363038142,339.6,0.24565040715190495
moxonidine,10 uM,0.0328285909320873,240.2,0.10288083640395658
mozavaptan,10 uM,0.8436802308267493,623.6,0.8403570605320025
mubritinib,10 uM,0.83257565996432,587.6,0.8103536868006807
mycophenolate-mofetil,10 uM,0.926788162074486,631.6,0.8864069718172547
mycophenolic-acid,10 uM,0.8909526802081938,641.2,0.8756810262863862
n6022,10 uM,0.1681336813635318,363.2,0.2863005251473423
nafamostat,10 uM,0.529532111984844,408.8,0.5390430588563531
naftidrofuryl,10 uM,0.354495299733256,325.0,0.39325004838496347
naftifine,10 uM,0.2818371839594832,326.0,0.35118002796476183
naftopidil,10 uM,0.3894779343821052,296.75,0.393875217912676
nalbuphine,10 uM,0.2608389395745039,387.8,0.3684783525955544
naphazoline,10 uM,0.3600902074081545,304.0,0.38332249911130734
naproxen,10 uM,0.5582921509149261,350.0,0.5121375822124312
naringenin,10 uM,0.6502078881231461,438.4,0.6185620238802481
narlaprevir,10 uM,0.741671508432145,432.2,0.6559489523684388
nateglinide,10 uM,0.7285727032194695,450.5,0.6637517960140729
navitoclax,10 uM,0.8632612447906595,650.4,0.8681269767730606
nebivolol,10 uM,0.4970751808495643,413.6,0.5253190718482337
nefazodone,10 uM,0.7956574213636762,565.0,0.7767998740923573
nefiracetam,10 uM,0.0458990606499194,206.4,0.11276611251495752
nefopam,10 uM,0.3368331394292397,468.8,0.46038702097232126
nelarabine,10 uM,0.7642746907102598,494.0,0.7118853851746969
nemonapride,10 uM,0.5595615092282475,451.8,0.5825308009477108
neostigmine,10 uM,0.2670934785145079,411.8,0.3842347829027385
nepafenac,10 uM,0.331523486414901,437.4,0.44118262811771713
neratinib,10 uM,0.8316992888831414,595.8,0.8155587999216437
nesbuvir,10 uM,0.245274003625825,262.4,0.29392027077486693
netupitant,10 uM,0.7375544878896443,519.2,0.7169456936669062
nevirapine,10 uM,0.6239496564888974,330.0,0.5257189218141871
niacin,10 uM,0.291156280823355,240.8,0.3067702120201773
nicaraven,10 uM,0.4996559273409248,335.2,0.47414305156625575
nicardipine,10 uM,0.5007196660521684,318.6,0.4627453611516928
nicergoline,10 uM,0.2814201003589516,339.8,0.35827054773142347
niclosamide,10 uM,0.8928830648999562,653.2,0.8847941541918942
nicotinamide,10 uM,0.0311050643329462,214.0,0.09452448116722746
nicotine,10 uM,0.2188036067817412,347.4,0.31942140013950704
niguldipine,10 uM,0.162163764189101,260.8,0.2382607834711621
nikethamide,10 uM,0.2191121091484617,282.2,0.288093565155759
nilotinib,10 uM,0.68592043437922,602.0,0.744486762085932
nimesulide,10 uM,0.5263477989687055,338.2,0.48881561505174015
nimodipine,10 uM,0.4074407005260568,376.0,0.4534694049272753
nintedanib,10 uM,0.855764225785244,637.6,0.8558015751648234
nisoxetine,10 uM,0.2711210871445755,310.2,0.33598849699119027
nitrendipine,10 uM,0.2658016714338649,203.8,0.2696514793576342
nizofenone,10 uM,0.3571860160175529,345.8,0.40717544713570436
nms-1286937,10 uM,0.928770490553015,675.4,0.9176067421912143
norethindrone,10 uM,0.4833979399720529,281.8,0.4276069503709408
norethisterone,10 uM,0.2634916844372146,321.8,0.33736369169242736
norfloxacin,10 uM,-0.1456506518313873,364.6,0.0
norgestrel,10 uM,0.802888902691991,499.6,0.7337714434719604
nortriptyline,10 uM,0.8065632862869448,546.0,0.7688425488025646
noscapine,10 uM,0.5086916062818269,368.4,0.5015439086336811
novobiocin,10 uM,0.5141374252711934,383.2,0.5142499083847463
nsc-4644,10 uM,,,
nsi-189,10 uM,-0.0264468387670769,285.6,0.0
nutlin-3,10 uM,0.9247298304260548,642.2,0.8928211054338964
nvp-dpp728,10 uM,0.3051446263599322,331.0,0.36820418781751946
nxy-059,10 uM,0.445891625285908,426.2,0.5050603136244836
o6-benzylguanine,10 uM,0.2442849917902557,299.2,0.31322112939185537
odanacatib,10 uM,0.4395007086413658,206.4,0.34894461448481606
ofloxacin,10 uM,0.6790152990466424,421.2,0.6195920328672284
oglemilast,10 uM,0.7288953433579533,372.0,0.6032897149573887
olanzapine,10 uM,0.5169481465744572,362.8,0.5017403103497029
olaparib,10 uM,0.8687773429573278,548.75,0.7999509774810774
olmesartan,10 uM,0.5942077934013905,362.8,0.5379286490522455
olprinone,10 uM,0.3507233425371657,280.8,0.3635823154573625
omecamtiv-mecarbil,10 uM,0.6021258701154693,336.8,0.5217368940863385
omeprazole,10 uM,0.3207983491139443,263.6,0.336907461109012
ondansetron,10 uM,0.1446785308748498,243.8,0.21759091543440348
oprozomib,10 uM,0.8088067387760401,640.4,0.8338153880557888
orantinib,10 uM,0.33618696061102,365.2,0.4059547996380721
ore1001,10 uM,0.2338010792056906,319.2,0.3165020743434392
org-9768,10 uM,-0.2389738645745214,127.0,0.0
orlistat,10 uM,0.6771195745483182,481.4,0.6614660990948507
ornidazole,10 uM,0.2254829864389612,320.4,0.3114045877232567
orphenadrine,10 uM,0.486443615606374,291.6,0.43634688237626745
orteronel,10 uM,0.1882862598730548,327.75,0.2878077790512405
oseltamivir-carboxylate,10 uM,0.6184645250645344,484.0,0.6338725446497251
osimertinib,10 uM,0.8716988842629321,639.0,0.8646802466334819
ostarine,10 uM,0.3898965887643277,289.4,0.3891758160823343
otamixaban,10 uM,0.5116791841753543,342.6,0.4850811715073829
otilonium,10 uM,0.1619788221162384,288.0,0.2502345229361772
ots167,10 uM,0.8785908968288532,647.6,0.8739138722374654
oxandrolone,10 uM,0.3418738695367653,331.4,0.3899698841658858
oxaprozin,10 uM,0.3959176991798523,365.8,0.4409061662792592
oxatomide,10 uM,0.2796174004291194,299.0,0.33499594854468207
oxfendazole,10 uM,0.8894328425724427,600.6,0.8467810072030099
oxiconazole,10 uM,0.7065732413849233,454.6,0.6566216112142049
oxiperomide,10 uM,0.8435225513212308,568.2,0.8020857990731394
oxybenzone,10 uM,0.2904526253593425,310.2,0.3477606296755084
oxybuprocaine,10 uM,0.3384071110391588,393.0,0.4225108626352913
oxybutynin,10 uM,0.4321119470519462,381.2,0.47021496471495006
oxymetazoline,10 uM,0.3856270423715868,335.6,0.4167893186420449
oxypurinol,10 uM,0.4651605838248039,257.4,0.4008921833274206
ozagrel,10 uM,0.3429775636213772,342.4,0.39702842152073664
pa-824,10 uM,0.6219089394149937,495.4,0.6430774255744588
paclitaxel,10 uM,0.8521750389169337,646.2,0.8597451707268172
palbociclib,10 uM,0.8905546136745442,612.2,0.8554582229013906
palmitoylethanolamide,10 uM,0.432056284101661,394.2,0.47813478090938766
palomid-529,10 uM,0.6705084640731039,558.6,0.7090460819655181
palonosetron,10 uM,0.1767704140714133,316.0,0.273823170409499
palovarotene,10 uM,0.5512067284644109,407.0,0.5487522619054331
pantoprazole,10 uM,0.3688001297736987,304.6,0.38831337156433665
papaverine,10 uM,0.859486256685685,594.4,0.8280960867098228
paracetamol,10 uM,-0.0318915284147707,123.0,0.0
paricalcitol,10 uM,0.708428867933606,394.6,0.6125598519302256
paroxetine,10 uM,0.3006384763939557,192.0,0.2783522645462752
pasireotide,10 uM,0.5336520913180718,431.2,0.5557639180314858
pazopanib,10 uM,0.8307117294895726,556.2,0.7875216958273547
pazufloxacin,10 uM,-0.0638669018636894,253.0,0.0
pd123319,10 uM,0.4624272937074354,317.8,0.4441406663022274
pd153035,10 uM,0.805107544925167,461.6,0.7062878120660846
