compound	no_of_compounds	well	dose_recode	median_score	p_value
resveratrol	2	N20	5	-0.0605070772614208	0.865
retapamulin	3	N08	5	0.0107430055384466	0.347
retigabine	3	H02	5	0.0987563065380448	0.021
rg-7388	3	C08	5	0.5401836940764575	0.0
rg2833	4	L02	5	0.0415632137287535	0.115
rg4733	3	H02	5	0.0257710404548541	0.285
ribavirin	3	G20	5	-0.0160209171060534	0.689
rifabutin	3	G02	5	0.0991163974480267	0.029
rifaximin	3	E20	5	0.0027839680290092	0.447
rilmenidine	3	N20	5	0.0463331303178821	0.132
rilpivirine	3	H20	5	-0.0016722421692993	0.347
rimantadine	3	I14	5	0.0584954065465402	0.107
rimcazole	3	J02	5	0.0358590044543506	0.204
rimexolone	3	D02	5	0.3073848033844226	0.0
rimonabant	3	H14	5	0.0580341185692505	0.083
riociguat	3	L08	5	0.0415235983070974	0.119
ripasudil	3	I02	5	0.2392206005983866	0.0
risperidone	3	J02	5	0.113064251856126	0.013
ritodrine	3	E20	5	0.0023838143851556	0.456
rivaroxaban	3	P20	5	0.0030291409981153	0.52
rizatriptan	2	G02	5	0.0558028026030488	0.204
ro-4987655	3	I08	5	0.4687189010852303	0.0
rociletinib	3	N14	5	0.1319649671487437	0.011
rocuronium	3	I14	5	-0.0430443886843894	0.87
roflumilast	4	M20	5	0.0211184756418014	0.239
rolipram	3	O08	5	0.0726946209095898	0.049
romidepsin	3	P14	5	0.7015648512913578	0.0
ropinirole	3	C02	5	0.009385747535128	0.449
roquinimex	4	P14	5	-0.0012501417738613	0.588
roscovitine	3	O08	5	0.0378056614738936	0.162
rosiglitazone	3	P08	5	0.0182271905789169	0.4
rosuvastatin	3	H14	5	0.0055291177604876	0.408
rotigotine	3	J02	5	-0.0060328879682593	0.552
rottlerin	4	O14	5	-0.0043555993089141	0.54
rotundine	3	M20	5	-0.0085411584389595	0.593
roxithromycin	3	E02	5	0.0609032932645825	0.162
rs-127445	3	N02	5	0.0503411933746125	0.102
ru-58841	3	D20	5	0.0169474047562339	0.274
rucinol	3	L14	5	0.0119363028101383	0.325
rupatadine	3	P02	5	0.299421002923126	0.03
rutin	2	I02	5	0.1238553056748787	0.059
s18986	4	K14	5	0.004246964299939	0.399
safinamide	2	B20	5	0.0549286535271528	0.233
salvinorin-a	3	B20	5	0.0667726218028587	0.098
saquinavir	3	E14	5	0.0190206338215061	0.252
saracatinib	3	L08	5	0.176879030878793	0.001
sarcosine	3	B14	5	0.059157466700609	0.082
sasapyrine	3	O08	5	0.0339408676016551	0.181
saxagliptin	3	P14	5	-0.0071732483689598	0.601
sb-683698	3	M14	5	-0.0077674179314732	0.514
sb-705498	3	K02	5	-0.0480419692655584	0.911
sb-743921	3	C14	5	0.2679322141128302	0.0
sb-756050	3	D02	5	0.0370180296879393	0.197
sb-939	3	O14	5	0.6484598795171399	0.0
sc-12267	3	O08	5	0.0147705463416362	0.318
scopolamine	3	A08	5	-0.0437346302458536	0.884
sdz-nkt-343	2	K20	5	-0.031891793745265	0.745
secnidazole	3	H14	5	0.0681048225478824	0.067
selamectin	3	J02	5	0.0634134459315596	0.098
selegiline	3	I08	5	-0.0080877002201758	0.644
selumetinib	3	E20	5	0.3258474327640396	0.0
semagacestat	3	O08	5	0.0123891668287949	0.34
semaxanib	3	F20	5	0.0761211514298947	0.047
senicapoc	3	F20	5	0.0240588630534075	0.236
seocalcitol	3	D02	5	0.0660149947485749	0.08
sep-227900	3	P14	5	0.0735892881944168	0.048
sertaconazole	3	L14	5	0.0459887328496966	0.142
sertindole	3	E20	5	0.1959785851002815	0.001
sertraline	3	I02	5	0.14244450906227	0.008
setiptiline	3	P20	5	0.0318289004581282	0.244
sgi-1776	3	N14	5	0.0991928234649121	0.023
siguazodan	3	B08	5	-0.0537893249775482	0.947
sildenafil	2	O20	5	0.0299419232263304	0.318
simeprevir	3	D20	5	0.1936552659332792	0.0
simvastatin	3	L20	5	-0.0155089804766602	0.582
sirolimus	2	P20	5	0.1381382444976513	0.048
sk&f-10047-(+)	3	H02	5	0.0093300774781188	0.416
snx-2112	3	I02	5	0.361237147049226	0.0
sobetirome	3	N08	5	0.0459728444932404	0.127
sodium-gualenate	3	P14	5	0.0129723564351404	0.399
sodium-tanshinone-ii-a-sulfonate	3	L14	5	-0.004950258127621	0.48
sofalcone	3	F14	5	-0.0142765138904088	0.597
sofosbuvir	3	G08	5	0.0052834179668296	0.405
solifenacin-succinate	3	L02	5	-0.0091000025790456	0.566
sorbinil	3	E08	5	0.0139409679807263	0.272
sorbitol	3	L08	5	-0.0356801781151074	0.782
sotalol	3	H02	5	0.0090003146279223	0.419
sotrastaurin	3	G08	5	0.0647297415306394	0.054
sparfloxacin	3	P08	5	0.1451541216559524	0.021
spironolactone	3	O08	5	0.0360129612743661	0.174
sr-2640	3	D02	5	0.0937096016851927	0.035
sr-33805	3	M08	5	0.0051327012098876	0.326
sta-5326	3	K02	5	0.3260946328606345	0.001
stavudine	3	D14	5	0.0273270998360129	0.203
su014813	2	H08	5	-0.0305743850388291	0.721
sulbactam	3	N20	5	-0.018930677251827	0.624
sulbutiamine	3	D02	5	0.014190289313038	0.349
sulfafurazole	3	B14	5	0.1195730671580861	0.012
sulfasalazine	3	L08	5	-0.0005577650129904	0.404
sulforaphane	2	K02	5	0.0122819703753271	0.449
sumatriptan	3	A20	5	-0.0132871582085748	0.672
sunitinib	3	I14	5	0.2762779146935258	0.0
suprofen	3	I14	5	0.1316361068591147	0.018
suvorexant	3	H14	5	0.0169020206453495	0.306
swainsonine	3	M20	5	0.1289010354476296	0.004
t-5224	3	C14	5	0.0172496146335868	0.294
tacalcitol	3	L02	5	0.1066218652234281	0.02
tacedinaline	2	E08	5	0.1315485437302061	0.041
tacrine	3	D08	5	-0.0166419456721089	0.581
tacrolimus	3	N08	5	0.0001666888518272	0.47
tadalafil	3	E20	5	-0.0099819017605035	0.595
tafamidis-meglumine	3	I14	5	0.0248753743172491	0.251
tagatose	2	A14	5	0.1162594783892883	0.056
tak-285	3	A14	5	0.0942734172684726	0.023
tak-733	3	G20	5	0.6449068725721525	0.0
tak-875	3	E14	5	-0.0334729354117343	0.76
taladegib	3	P08	5	0.0518413957086067	0.155
talazoparib	3	I08	5	0.012143639984471	0.425
talinolol	3	H08	5	0.0472046828781382	0.135
talmapimod	3	L08	5	0.0723095960655048	0.049
talnetant	3	G02	5	-0.033919549299739	0.825
taltirelin	3	C14	5	0.0075109555281029	0.378
tamibarotene	3	P14	5	0.0785521018687567	0.041
tamoxifen	3	F20	5	-0.0450118030503242	0.885
tamsulosin	2	D14	5	-0.0774962907993963	0.946
tanaproget	3	N20	5	0.0511601011004584	0.113
taranabant	3	P20	5	0.0745811879699758	0.053
targinine	3	H02	5	0.0069243373878583	0.446
tas-103	3	G20	5	0.6621307660266083	0.0
taselisib	3	A08	5	0.1189264136778295	0.022
tasisulam	3	K20	5	-0.0469738762289576	0.937
tasquinimod	3	L08	5	0.0810839858853949	0.039
tazobactam	3	A08	5	0.1233955736239568	0.02
tebipenem	3	L02	5	-0.0276596137092319	0.773
tecastemizole	3	I02	5	0.0062498197602586	0.464
tedizolid	3	L20	5	0.0204166104425376	0.255
tegobuvir	3	F14	5	0.0189593296334972	0.27
telatinib	2	C08	5	-0.0038313212281495	0.501
telbivudine	3	D02	5	0.0771926322399029	0.055
telcagepant	3	I08	5	0.0518147765989378	0.138
telmesteine	3	F20	5	-0.0147190513682028	0.627
telmisartan	3	H14	5	0.0203726616494147	0.28
telotristat	3	E08	5	0.0220521133475368	0.218
temazepam	3	D20	5	0.0393420162986994	0.14
temozolomide	3	K02	5	0.0865365705942059	0.048
temsirolimus	3	E02	5	0.2300142755342661	0.001
teneligliptin	3	N14	5	0.0008905319368802	0.465
tenidap	3	A14	5	0.0272103674357841	0.25
terbinafine	3	D02	5	0.0716019353943648	0.068
teroxirone	3	N20	5	0.0314104910500225	0.187
tesaglitazar	3	B08	5	0.0475959018240685	0.159
testosterone	3	I08	5	0.0198958299716483	0.349
tetrabenazine	3	J20	5	-0.0596237213965228	0.955
tetracaine	3	J08	5	0.065598357744997	0.043
tetrahydrouridine	3	P02	5	0.0331275877161653	0.548
tetrindole	2	E14	5	0.189676249314049	0.015
tg-100801	2	D08	5	0.2043441404997317	0.01
thalidomide	3	C08	5	0.1101963307463831	0.019
theobromine	3	P14	5	0.0239961681512306	0.291
theophylline	3	B14	5	0.0047154064547977	0.409
thiocolchicoside	3	F02	5	0.060108394387877	0.109
thioctic-acid	3	F02	5	0.0857947157413759	0.045
thioguanine	3	K20	5	0.1507504988253683	0.002
thiomersal	3	B20	5	0.2920290877141372	0.0
thioridazine	3	H02	5	0.0399935655272755	0.189
thiothixene	3	K20	5	0.1114392700623154	0.01
tiagabine	3	N14	5	0.0171036489936371	0.302
tiapride	3	G02	5	-0.0071109466923792	0.568
tic10	3	K14	5	-0.0147180654125861	0.6
ticagrelor	3	A20	5	0.0358513970272996	0.208
ticlopidine	4	D08	5	-0.0260507135019729	0.787
tiludronate	3	L14	5	0.1158533881836973	0.011
timolol	3	O14	5	-0.0382641235525302	0.871
timonacic	3	O20	5	-0.0026851551112368	0.509
tioconazole	3	N02	5	0.019606041260939	0.286
tioguanine	2	J20	5	0.225200833645672	0.015
tipiracil	3	A08	5	0.0873010165480741	0.073
tirasemtiv	3	B08	5	0.0935964946709293	0.046
tirofiban	3	C08	5	-0.0123474878146088	0.597
tivantinib	3	H14	5	0.2618986689990294	0.0
tivozanib	3	H08	5	0.1080495482965769	0.011
tizanidine	3	J02	5	0.0292075751140554	0.243
tobramycin	3	H08	5	0.0037362042900944	0.435
tofacitinib	3	P02	5	0.3735188315429804	0.003
tolazamide	3	L02	5	0.0380127917261343	0.182
tolbutamide	3	M02	5	-0.0335559000789792	0.807
tolcapone	3	K20	5	0.04470889367807	0.129
tolfenamic-acid	3	M08	5	0.010614130999736	0.288
tolnaftate	3	P14	5	0.0551519044928233	0.098
tolperisone	3	H02	5	0.0563169184100903	0.121
tolvaptan	3	P08	5	0.1364979724347704	0.026
topiramate	3	M08	5	0.043411801349156	0.094
torasemide	3	O20	5	0.0758359639825033	0.083
torcetrapib	3	I02	5	-0.1225845822192106	0.999
torcitabine	3	G02	5	-0.0103569881632892	0.595
tosedostat	3	D14	5	0.1059449374903338	0.011
tozasertib	3	L14	5	0.1684502206444457	0.002
tracazolate	3	J20	5	0.0158853710189178	0.278
tramiprosate	3	E08	5	0.0940312314035039	0.021
tranilast	3	M02	5	0.0186359466186495	0.284
trapidil	3	E20	5	0.0208392774110597	0.282
travoprost	3	M02	5	0.0561555814224923	0.078
trazodone	3	G08	5	-0.0154626413874389	0.616
trehalose	3	P08	5	0.1683755515014823	0.014
triamcinolone	3	C02	5	0.2915253952964554	0.001
triamcinolone-acetonide	3	O20	5	0.231015517315001	0.0
triamterene	3	K20	5	0.0632523070517177	0.069
triclabendazole	2	D20	5	0.0625791147650423	0.172
triclosan	3	P20	5	0.0069860312857734	0.477
triflupromazine	3	G20	5	0.0245262709627816	0.278
trifluridine	3	I02	5	0.2427651116986541	0.0
trilostane	3	J20	5	0.01904945182411	0.247
trimebutine	3	A14	5	0.1185863814962642	0.012
trimetazidine	3	C08	5	0.0244396624430589	0.273
trimethoprim	3	M02	5	-0.0050536652087144	0.501
trimipramine	3	A20	5	0.0599184006724624	0.103
triptorelin	3	C14	5	0.0169153153198171	0.298
troglitazone	3	F20	5	0.1271036489631218	0.004
trovafloxacin	4	C02	5	0.0067832626989615	0.48
tyrphostin-1	3	N14	5	0.0611321037859992	0.087
uk-383367	3	I02	5	-0.0221431100749266	0.769
ulipristal	2	G20	5	0.1113112249286904	0.064
umeclidinium	3	F20	5	0.0442800251859486	0.117
urapidil	3	K02	5	0.0466552208903766	0.142
ursodeoxycholyltaurine	3	C08	5	0.0744593661605573	0.061
ursodiol	3	A08	5	-0.0363308393136849	0.839
ursolic-acid	3	O20	5	0.0465413328306878	0.181
valdecoxib	3	F14	5	0.0653167226398352	0.078
valproic-acid	3	I08	5	0.0308347537633253	0.253
valrubicin	3	O14	5	0.5474767121070773	0.0
valsartan	3	C02	5	-0.0628472236678595	0.962
vandetanib	3	K20	5	0.0567820478843281	0.088
vanoxerine	3	F14	5	0.1911773811306832	0.0
vardenafil	3	I14	5	0.0600880966121458	0.097
varenicline	3	I08	5	-0.005300806591048	0.604
varespladib	3	I14	5	0.0104250324342344	0.39
veliparib	3	C14	5	0.0912412036729758	0.024
vemurafenib	3	D14	5	0.0197726975002652	0.255
venlafaxine	3	D08	5	-0.0183530456572744	0.602
verapamil	3	J02	5	0.017670389566812	0.326
vgx-1027	3	F02	5	0.0183360475941067	0.339
vicriviroc	3	J02	5	0.0296050561510564	0.24
vidarabine	3	M20	5	0.0361949588839411	0.2
vilazodone	3	H14	5	0.0653412202991372	0.071
vinpocetine	3	G08	5	0.0518595122278852	0.095
vismodegib	3	D02	5	-0.0137328521502733	0.629
voglibose	3	L08	5	-0.0279256934972347	0.71
volasertib	3	H08	5	0.5282516601644281	0.0
voreloxin	3	J08	5	-0.0213963428291132	0.659
voriconazole	3	J08	5	-0.0164738660770442	0.6
vortioxetine	3	I08	5	0.0452221713153055	0.166
voxtalisib	3	C08	5	0.0817623892284303	0.042
vt-464	3	N08	5	0.0383594772023386	0.16
vtp-27999	3	D14	5	0.0328871054996326	0.182
vx-222	3	J20	5	0.0725362154925632	0.047
vx-661	3	H20	5	0.1287037857905745	0.011
vx-765	3	F20	5	-0.0416081974850228	0.862
vx-809	3	F02	5	0.0455040578296981	0.171
xaliproden	3	D02	5	0.0822182356739965	0.049
xbd173	3	K02	5	0.1358873687569871	0.014
xl888	3	A08	5	0.4846716801814548	0.0
yohimbine	3	M08	5	0.024019145957179	0.179
z160	3	C08	5	0.0339009784472073	0.211
zafirlukast	3	J02	5	0.0221781660119839	0.286
zalcitabine	3	E14	5	0.0349475416643502	0.159
zaldaride	3	C14	5	0.0116043415466708	0.341
zaleplon	3	B14	5	0.0342536920431863	0.188
zaprinast	2	F14	5	0.0464659510456741	0.215
zardaverine	3	A20	5	0.0113011882760566	0.404
zd-7114	2	K02	5	0.0484865471482948	0.279
zidovudine	3	M20	5	0.1066022270202086	0.015
ziprasidone	2	M02	5	0.0852773767260801	0.103
zk-200775	3	M02	5	-0.0506750026735874	0.934
zk811752	3	L08	5	0.2215023205366679	0.0
zofenopril-calcium	3	E20	5	-0.0238306410796656	0.703
zolpidem	3	A14	5	0.0200604209663517	0.318
zonisamide	3	J08	5	0.0272968958203016	0.19
zosuquidar	3	M08	5	0.0200553703814185	0.203
17-hydroxyprogesterone-caproate	3	N13	6	0.1569445872397828	0.003
2-iminobiotin	3	B07	6	0.0470086501551781	0.268
3-amino-benzamide	3	D19	6	0.0399448985833868	0.163
3-deazaadenosine	2	O07	6	-0.0075946105144276	0.595
abacavir	3	J01	6	0.0647958172591286	0.129
abiraterone-acetate	3	C13	6	0.046144102193114	0.14
abt-202	3	E13	6	0.1184708022692915	0.012
abt-239	3	I01	6	0.2339056695413781	0.001
abt-724	3	L07	6	0.1416285272440866	0.004
acarbose	4	H01	6	0.0290667197906167	0.317
acebutolol	3	L07	6	0.0270540016118847	0.242
acecainide	3	O13	6	0.0321518383556378	0.22
acenocoumarol	3	O13	6	-0.0217821430609307	0.729
acetazolamide	3	M19	6	-0.0179211941847657	0.767
acetylcysteine	3	O13	6	-0.0288467229924182	0.8
acexamic-acid	3	J07	6	0.0431899537101275	0.129
acifran	3	F01	6	0.1033599324650091	0.043
acipimox	3	G01	6	-0.0499571419556234	0.947
acivicin	3	E19	6	0.6588148297395474	0.0
aclidinium	3	A07	6	-0.0032380189300162	0.667
acrivastine	3	A07	6	0.0384903754691519	0.34
actarit	3	M13	6	0.135283389857061	0.006
acy-1215	3	H19	6	0.4177586006422316	0.0
adapalene	3	N07	6	0.2249911679976872	0.001
adarotene	4	A13	6	0.320121069770249	0.0
adatanserin	3	L13	6	0.0728171838541854	0.075
adenosine	4	G01	6	0.0190522112977364	0.525
adoprazine	3	L19	6	0.0025684764138939	0.469
afatinib	2	M01	6	0.2236865621044408	0.013
afloqualone	3	E07	6	0.0743328653628122	0.065
agi-5198	3	I13	6	-0.0263325608256713	0.734
agi-6780	3	C07	6	0.0389489079298219	0.187
agomelatine	3	L01	6	0.0457436341790964	0.191
agp-103	3	N07	6	0.1246560822214184	0.009
alaproclate	3	M07	6	0.0243620712722646	0.226
albendazole	3	P01	6	0.2815139225000668	0.002
alectinib	3	P07	6	0.127831019026211	0.018
alisertib	2	F19	6	0.1321359728110277	0.07
aliskiren	3	I07	6	0.0625558146871641	0.111
alizapride	4	M13	6	0.0026422759461772	0.543
allopurinol	3	O07	6	0.0440824085103347	0.213
almitrine	3	O19	6	0.0079489120247792	0.503
almorexant	3	K19	6	0.0230527596905792	0.388
altanserin	3	C13	6	0.1578052982286162	0.005
altrenogest	3	L01	6	0.1388701886731407	0.002
altretamine	3	K19	6	0.1075969780502797	0.062
alvespimycin	3	A19	6	0.4707315783422773	0.0
alvimopan	3	P19	6	0.0257120279388516	0.452
alvocidib	3	B19	6	0.6898503958433976	0.0
am-24	3	I19	6	0.0747858764173771	0.068
amantadine	3	E19	6	0.0279547391760631	0.293
ambrisentan	3	I01	6	0.0470347104095367	0.324
ambroxol	3	B19	6	0.0480935896183025	0.203
amd11070	3	M01	6	0.1034981343914848	0.039
amg-208	3	E07	6	-0.0003785174415802	0.473
amg-232	3	J19	6	0.6208354443173534	0.0
amg-517	3	P01	6	0.2367520997692473	0.003
amikacin	3	P01	6	0.070836427932236	0.248
amiloride	3	I07	6	0.0541617625298928	0.149
aminocaproic-acid	3	J07	6	0.0261718848428595	0.234
aminoglutethimide	3	B13	6	0.2370646094616933	0.0
aminoguanidine	3	A07	6	0.0161024441973152	0.518
aminolevulinic-acid	3	H07	6	-0.0098512551673465	0.573
aminosalicylic-acid	3	B07	6	0.0146215349384313	0.495
amiodarone	3	K13	6	0.1093005969754654	0.027
amiprilose	3	I19	6	0.0698067304085353	0.084
amitifadine	3	E13	6	0.046268483153318	0.111
amlexanox	3	E07	6	0.0451031491678649	0.147
amlodipine	3	H07	6	0.0719888488683669	0.046
ammonium-glycyrrhizinate	3	O13	6	-0.0606878490822126	0.966
amonafide	3	C13	6	0.597220191766446	0.0
amoxapine	4	I13	6	0.0426424732900041	0.137
ampalex	2	A13	6	0.0975087147751403	0.135
amrinone	3	L07	6	0.0663740305017839	0.053
amsacrine	3	D07	6	0.6358129708831388	0.0
amtolmetin-guacil	3	K01	6	-0.0369348296397586	0.855
amuvatinib	3	M13	6	0.2674601551079722	0.001
anamorelin	4	E19	6	-0.0209829953474389	0.836
anandamide	3	K13	6	-0.0249820884538775	0.682
andrographolide	3	N19	6	0.0545813236924606	0.172
anecortave-acetate	3	G19	6	0.0817281750851821	0.043
anidulafungin	3	J07	6	-0.0666591457948987	0.974
aniracetam	3	D19	6	-0.0169691739909577	0.639
anisodamine	2	N01	6	-0.0549838959651607	0.868
ap26113	3	B13	6	0.4488608991767765	0.0
apafant	3	I01	6	0.1396386646274914	0.021
apd668	3	L19	6	-0.0408064360926296	0.854
aphidicolin	3	M01	6	0.4756731739301672	0.0
api-001	3	H13	6	0.0669511515406037	0.068
apixaban	3	P07	6	0.0393833651073388	0.26
apocynin	3	P19	6	0.083474743600701	0.129
apremilast	3	D01	6	0.097059369425834	0.055
aprepitant	3	K01	6	0.065394249760376	0.144
arbutin	3	B13	6	0.0521591413840869	0.13
argatroban	3	J19	6	0.1086464935395931	0.032
arglabin	3	D13	6	-0.0160673105023133	0.686
aripiprazole	3	F19	6	0.1766582948782469	0.005
arofylline	3	I07	6	-0.0635887979928403	0.959
arry-334543	3	D07	6	0.0799379055676489	0.032
artesunate	3	M13	6	0.334036036444263	0.0
asa-404	3	G07	6	0.007716706972209	0.393
asc-j9	3	P07	6	0.1587001362434592	0.003
asenapine	3	I13	6	-0.1803769729244378	0.999
aspirin	3	O19	6	0.0472105992625125	0.197
at13387	3	F01	6	0.4116945624951739	0.0
ataluren	2	I01	6	0.1014341740097516	0.155
atenolol	2	B13	6	-0.027827662780761	0.671
atipamezole	3	F13	6	0.0124223542039106	0.341
atn-161	4	D01	6	0.0460599716304669	0.227
atomoxetine	3	E07	6	0.0307394498428258	0.234
atorvastatin	3	H01	6	0.1584839429895443	0.003
atracurium	3	J19	6	-0.0183902780716966	0.703
atrasentan	3	D19	6	0.0058518527310945	0.411
av-608	3	G19	6	0.0263757467170342	0.258
avagacestat	3	J01	6	0.0055321654202473	0.516
avanafil	2	L13	6	-0.047046770148476	0.821
avasimibe	3	B07	6	0.6157180937854647	0.0
avl-292	3	A19	6	0.3935010328320816	0.0
avn-944	3	A13	6	0.4646413526608663	0.0
azacitidine	2	L13	6	0.7950017201684129	0.0
azathioprine	3	F19	6	0.0413177918886706	0.216
azd1208	3	G01	6	0.1477921379971889	0.01
azd1480	3	L19	6	-0.0067338635048341	0.592
azd1981	3	B13	6	-0.0635691129318076	0.945
azd2014	3	H01	6	0.5773727987737618	0.0
azd3514	3	D19	6	0.1443868412484637	0.005
azd4547	3	B19	6	0.6300952106182169	0.0
azd5363	3	N07	6	0.2441647443367686	0.0
azd7545	3	B07	6	0.2035690725407545	0.003
azd7687	3	L13	6	0.1918446494807036	0.005
azd7762	3	P07	6	0.4621451447095955	0.0
azd8931	3	M01	6	0.1141888826625634	0.03
azd9668	3	L19	6	0.1170788607030693	0.018
azelaic-acid	3	F13	6	0.0681853640779582	0.066
azelastine	3	E07	6	0.191648412382535	0.001
balaglitazone	4	B07	6	0.0999146365420903	0.026
balapiravir	2	M13	6	-0.0227479862784887	0.709
balicatib	3	P19	6	0.0686744601242163	0.181
balsalazide	3	J07	6	0.0077936609047005	0.393
bambuterol	3	I19	6	0.006002395164335	0.463
bardoxolone-methyl	3	H13	6	0.655203631142051	0.0
basimglurant	3	E07	6	0.0896633253594417	0.039
batimastat	3	A19	6	0.0915999263076813	0.099
bavisant	2	O13	6	-0.0539698959355711	0.871
bay-87-2243	3	H01	6	0.431557962408941	0.0
bazedoxifene	3	H07	6	0.116131955793968	0.005
bci-540	3	I07	6	0.0155571526968547	0.39
beclomethasone-dipropionate	3	O13	6	0.300159932402697	0.001
belinostat	3	L19	6	0.6262305561233403	0.0
bemegride	3	N07	6	0.0492701581382953	0.152
benazepril	3	M13	6	0.1040722859080291	0.02
bendamustine	3	J01	6	0.0119744480746433	0.454
bendroflumethiazide	3	O13	6	-0.0060106429742419	0.567
benzbromarone	3	P19	6	0.0801333659844963	0.134
benzthiazide	3	E19	6	-0.000759089176981	0.536
benzydamine	2	J01	6	-0.0579352902829883	0.892
benzylpenicillin	3	L19	6	0.0585584770895811	0.103
bepotastine	3	C01	6	0.0267437466945122	0.444
berberine	3	L13	6	0.3776222213627428	0.0
betahistine	3	J19	6	0.0398101782159503	0.193
betulinic-acid	3	B13	6	0.0668097670208691	0.074
bevirimat-dimeglumine	3	G19	6	0.1596990133692588	0.002
bexarotene	3	A13	6	0.0369887152618841	0.285
bezafibrate	2	K13	6	0.2402834618227328	0.011
bicalutamide	3	E01	6	0.1600092696458073	0.009
bifemelane	3	A13	6	0.0218391743269621	0.413
bifonazole	3	F01	6	0.2275649919747641	0.001
bimatoprost	3	J19	6	-0.0042507895344825	0.552
bindarit	3	O13	6	0.1014193091857113	0.027
biperiden	4	C07	6	0.1057006481533691	0.003
birinapant	3	H19	6	0.1310671335068506	0.005
bisindolylmaleimide	2	B13	6	0.5616526785365277	0.0
bisoprolol	3	F13	6	-0.0431754125675025	0.874
bitopertin	3	I07	6	0.1490193202628679	0.008
blonanserin	3	C07	6	0.0486773335457238	0.138
bms-599626	3	K19	6	0.1531845347376277	0.02
bms-707035	3	O19	6	-0.056461393489985	0.961
bms-927711	3	A13	6	-0.0663141460297012	0.964
bopindolol	3	M19	6	0.0082990827445732	0.487
bortezomib	2	D13	6	0.6019167410994817	0.0
bosentan	2	E01	6	0.3322548597909215	0.002
bosutinib	3	N19	6	0.3975383682807267	0.0
brequinar	3	K19	6	0.2404395587001186	0.0
bretazenil	3	N13	6	-0.0646874158926083	0.966
brexpiprazole	4	F01	6	0.0202690595444754	0.459
brivanib	3	C01	6	0.2150091338530979	0.003
brivudine	3	H13	6	0.1272648139720981	0.01
bromocriptine	3	H07	6	-0.0554839422462804	0.953
broxuridine	3	M19	6	0.0922220930400288	0.039
bruceantin	3	O07	6	0.7520474851400671	0.0
bts-54505	3	C07	6	0.0260063709009334	0.292
bucladesine	3	P19	6	0.0820034698545614	0.129
budipine	3	P07	6	0.0204295127562515	0.405
bumetanide	2	M07	6	-0.0405138463005944	0.771
bupivacaine	4	G07	6	0.0932878091006881	0.016
bupropion	3	F01	6	0.071208159627595	0.091
buspirone	3	L01	6	0.0924798546882415	0.038
butoconazole	3	E19	6	0.0210604031638899	0.339
butorphanol-(+)-tartrate	3	L13	6	0.0438060439746587	0.164
bvd-523	3	D13	6	0.4360375792673797	0.0
cabazitaxel	3	J19	6	0.2560191670384117	0.0
cabergoline	3	P19	6	0.0212192833023248	0.477
cabozantinib	3	C01	6	0.2126314289861123	0.003
caffeine	4	L07	6	0.0288169398950723	0.166
calcitriol	3	I13	6	0.1337975769214463	0.01
camicinal	3	M07	6	0.1295046003070855	0.004
camptothecin	3	D07	6	0.6538014965243825	0.0
canagliflozin	3	M07	6	0.0243107796705952	0.227
candesartan	3	I19	6	0.0897658596549426	0.045
canertinib	3	B07	6	0.0397102797998455	0.311
canrenoic-acid	3	L13	6	-0.026933906216702	0.711
capecitabine	2	K13	6	0.213801063902206	0.028
capsaicin	3	P13	6	0.0265782488198259	0.277
carbachol	2	E13	6	-0.0210224684971427	0.612
carbamazepine	3	N01	6	0.0820878612588628	0.048
carbenoxolone	3	F01	6	0.059111191306019	0.14
carbimazole	3	E01	6	0.0590775000059728	0.207
carglumic-acid	3	N19	6	0.0547145535232895	0.171
cariprazine	3	J19	6	0.0665405512965322	0.089
carisoprodol	3	N19	6	0.001855582916192	0.532
carprofen	2	I13	6	0.0436605297083547	0.312
carvedilol	3	N07	6	0.2080387492746635	0.001
cb-10-277-(free-acid)	3	N07	6	0.0422574005405956	0.197
cc-401	3	D19	6	0.2187525686203378	0.0
cc-930	3	J01	6	0.0409554924950244	0.238
cediranib	3	F19	6	0.1382722869586921	0.015
cefdinir	3	B13	6	0.0490655736269505	0.146
cefepime	3	A13	6	0.1807767733664923	0.002
cefoperazone	4	I19	6	-0.0035221651034598	0.604
cefotetan	2	N19	6	0.1048483856524843	0.101
cefozopran	3	L19	6	-0.0394251702961362	0.844
celecoxib	4	L13	6	-0.0101578306609776	0.658
cep-37440	3	O07	6	0.5900876165974147	0.0
cepharanthine	3	D19	6	0.176822546912756	0.002
cgp12177	3	H01	6	-0.0172229682719081	0.757
chlorambucil	3	D19	6	0.0926216177935336	0.029
chlormezanone	3	O19	6	0.0101245343677405	0.485
chloroxine	3	I07	6	0.2004753692202137	0.002
chlorphenamine	3	D01	6	0.1152715806762539	0.032
chlorpromazine	3	G07	6	0.2752907289620982	0.0
chlorpropamide	3	A13	6	-0.0144211131005936	0.743
chlortalidone	3	O07	6	0.0540292397964064	0.15
cholic-acid	3	M13	6	-0.0231391505939773	0.788
choline-alfoscerate	3	J19	6	0.0069670661003093	0.445
cianidanol	3	J07	6	0.0026974445419484	0.448
ciclesonide	3	M01	6	0.3756222648948445	0.0
ciglitazone	3	D13	6	-0.0255818840877106	0.772
cilengitide	3	C13	6	0.0060712737075453	0.423
cilomilast	3	F01	6	0.007157083442996	0.537
cilostazol	3	L13	6	0.0172423637691977	0.324
cimetidine	3	O13	6	0.0736339310058097	0.062
cinaciguat	3	P19	6	-0.0507993406083304	0.955
