compound	no_of_compounds	well	dose_recode	median_score	p_value
levomequitazine	3	N02	5	-0.0240805818426308	0.945
levonorgestrel	3	G02	5	0.0632723921365734	0.236
levosimendan	4	N14	5	0.0402948298865417	0.233
levothyroxine	3	H02	5	0.0570930960525187	0.22
lgx818	3	A20	5	0.1155389588685103	0.038
licochalcone-a	3	D08	5	0.0522716294342668	0.242
lidamidine	3	D20	5	0.1284407492409684	0.019
lidocaine	3	F14	5	0.013938766772801	0.573
lidoflazine	3	H02	5	-0.0247906649414874	0.945
linezolid	3	M20	5	0.1004272135267171	0.05
linifanib	3	N14	5	0.068457326224999	0.12
linopirdine	3	K14	5	0.0231762989097862	0.576
linsidomine	3	P08	5	0.1132883470966607	0.052
linsitinib	3	F14	5	0.1203436888585918	0.027
liranaftate	3	N20	5	0.0389022530044329	0.256
lisinopril	3	A14	5	-0.0215438251753685	0.919
lisofylline	3	E14	5	0.0793720681807154	0.123
lobenzarit	3	B14	5	0.0114696761569669	0.668
lodoxamide	3	K14	5	0.0290700114294418	0.516
lofexidine	4	M08	5	0.0978170082152239	0.049
lomeguatrib	3	H08	5	-0.0146032886521303	0.897
lomerizine	3	F14	5	0.0306917580917004	0.329
lomitapide	3	C14	5	0.1225931546406106	0.03
lonafarnib	3	P14	5	0.1337519548556607	0.009
lonidamine	2	N08	5	0.0801283727709643	0.174
loperamide	3	O14	5	0.0090541904166966	0.686
lopinavir	3	P08	5	0.1002917337646913	0.071
loratadine	3	G08	5	0.1602478697772964	0.012
lorazepam	3	B08	5	-0.0016908767011973	0.819
lorcaserin	3	K14	5	0.0268461662761964	0.544
lorglumide	3	F14	5	0.0534680624962061	0.175
losmapimod	3	D02	5	0.0378882611350652	0.417
loxoprofen	3	N08	5	-0.0217500986756623	0.92
lucitanib	3	B14	5	0.1094264098755786	0.045
luliconazole	3	L08	5	-0.0092087746721576	0.843
lupanine	3	D02	5	0.0040871701244926	0.771
lurasidone	3	A14	5	0.0133821749449109	0.559
lx1031	3	D20	5	0.0185708007157682	0.53
ly215490	3	P08	5	0.0373597657658248	0.369
ly2228820	3	G02	5	0.04507100622952	0.37
ly2334737	3	D20	5	0.0161884345308021	0.557
ly2784544	3	M20	5	0.0904553327761456	0.07
ly2811376	3	F14	5	0.1024916836553507	0.037
ly2874455	3	J08	5	0.2584334245092047	0.0
ly2886721	3	N14	5	0.0044517065698638	0.655
macitentan	3	P02	5	0.1457788171647101	0.265
malotilate	3	P14	5	0.1068938027346318	0.037
manumycin-a	3	M08	5	0.0206463202514245	0.459
maprotiline	3	N20	5	0.0011046607038872	0.633
maraviroc	3	C02	5	0.0370362105691576	0.342
maribavir	2	G08	5	0.1409895962772302	0.071
marimastat	3	F14	5	0.1102028689682998	0.031
masitinib	3	N08	5	0.1349949042113581	0.011
masoprocol	3	G02	5	0.0111588347024713	0.703
maxacalcitol	3	D02	5	0.0888336801390749	0.121
mazindol	3	D14	5	-0.0467886754007402	0.995
mbx-2982	3	L08	5	0.07073761488761	0.119
mcpp	2	G08	5	0.1172409040813372	0.1
mebendazole	3	I02	5	0.1296166417406022	0.037
mecamylamine	3	E02	5	0.0409286461594928	0.421
meclofenamic-acid	3	P02	5	0.0826751853996197	0.489
meclozine	3	E02	5	0.0843865254352316	0.172
medroxyprogesterone-acetate	3	P08	5	0.1883339500235351	0.013
medrysone	3	F02	5	0.2658310706270685	0.0
meglitinide	3	B20	5	0.0134743239175436	0.615
meisoindigo	3	K02	5	0.1297500661102956	0.037
mek162	3	E14	5	0.393793200821882	0.0
melatonin	3	J08	5	0.0157279675812522	0.641
meloxicam	2	C02	5	0.0348380411322212	0.437
melperone	3	C14	5	0.0465473192270803	0.272
menadione	3	M08	5	0.0592734787666032	0.18
mepacrine	3	L02	5	0.0330042001089186	0.325
mepazine	3	H02	5	0.0451936154612613	0.307
mephentermine	3	O08	5	0.0132796003492263	0.691
mepivacaine	4	P02	5	0.080530547621478	0.586
mepyramine	3	I14	5	0.0627595197531426	0.238
merbarone	3	I20	5	0.0257060548870695	0.404
mericitabine	3	G08	5	0.0549798436450457	0.218
merimepodib	3	H08	5	0.0367535995922419	0.405
mestranol	3	K20	5	0.0240402089648291	0.513
mesulergine	3	C08	5	0.1337329151088931	0.022
metamizole	2	J08	5	0.0906962344005199	0.191
metatinib	3	P14	5	0.0668740150144153	0.121
metenkephalin	3	N08	5	0.03071178962678	0.374
metergoline	3	I20	5	0.0142625262878609	0.55
metformin	2	P14	5	0.0249669972884298	0.475
methazolamide	3	G20	5	0.0395469319730005	0.357
methimazole	3	J20	5	0.0648478162700284	0.119
methiopril	3	K14	5	0.0227990013244358	0.583
methocarbamol	3	C02	5	0.0409843265905888	0.314
methoxsalen	3	E20	5	0.0200125400175577	0.534
methyldopa	3	M20	5	-0.0126816868142115	0.867
methylnaltrexone	3	J02	5	0.0368641263212957	0.407
methylprednisolone	3	H02	5	0.4877669046083736	0.0
metixene	3	I02	5	0.0371116109166007	0.381
metoclopramide	3	I20	5	0.0867672382903022	0.079
metolazone	3	M14	5	0.0553886528070006	0.182
metoprolol	3	A14	5	0.2124201777045229	0.0
mf-101	3	H02	5	0.0447764587241323	0.307
mianserin	3	C08	5	0.0119600067697414	0.617
mibampator	3	N02	5	0.1424031437113962	0.011
mibefradil	3	I08	5	0.2232421323102298	0.0
miconazole	3	E20	5	0.1307991718222903	0.019
midodrine	3	O08	5	0.0464737622913535	0.33
midostaurin	3	I02	5	0.320855239027261	0.0
mifobate	3	N14	5	-0.0215805958586156	0.932
miglitol	3	E14	5	0.1136801460098232	0.044
milacemide	3	G20	5	0.0209184512474688	0.567
milnacipran	3	O08	5	0.0694079961839584	0.167
milrinone	3	O14	5	0.0517057233880704	0.285
minaprine	4	K20	5	0.1014163748046723	0.012
minoxidil	3	L08	5	0.1027444282345735	0.047
mirodenafil	3	G20	5	0.1118186941314685	0.029
mirtazapine	3	I14	5	-0.0122495196686533	0.931
mitomycin-c	3	I08	5	0.4270910356426421	0.0
mk-0752	3	B14	5	0.1271917450536923	0.033
mk-0773	3	E14	5	0.0837021304114456	0.11
mk-0812	3	I20	5	-0.0161919023161849	0.889
mk-0893	3	G02	5	0.1215961527295803	0.059
mk-2461	3	D20	5	0.0497788106935207	0.24
mk-3207	3	N20	5	0.0547566904043994	0.164
mk-8033	3	J08	5	0.1168452777229924	0.048
mk-8245	3	N08	5	0.0316344228999539	0.356
mln0128	3	L02	5	0.5498924548519739	0.0
mln2480	3	N14	5	0.0114132515133847	0.562
mln9708	3	N08	5	0.5342240036684806	0.0
moclobemide	3	M08	5	0.0206449515425437	0.459
molindone	3	P08	5	0.0386021186313732	0.357
molsidomine	3	P02	5	0.0571213029644711	0.615
moxidectin	3	N14	5	-0.0007372238299392	0.72
moxifloxacin	3	N14	5	-0.0189179619735517	0.907
moxisylyte	3	M20	5	0.0543680319376084	0.184
mozavaptan	3	I20	5	0.013264654380972	0.563
mycophenolate-mofetil	3	A08	5	0.1333979764087339	0.019
mycophenolic-acid	3	L08	5	0.1850323192212353	0.003
n6022	3	A08	5	0.1157721667072137	0.043
nafamostat	3	I14	5	0.0062554577424813	0.806
naftidrofuryl	3	A08	5	0.0285402456900185	0.454
naftopidil	4	G20	5	0.0874406826955402	0.037
nalbuphine	3	N02	5	-0.0029425214584733	0.808
naphazoline	3	L20	5	0.1352321611398216	0.017
naproxen	2	F20	5	0.0244997110552177	0.446
naringenin	3	F02	5	0.046579407669275	0.305
narlaprevir	3	K20	5	0.0617994591774975	0.172
nateglinide	3	P20	5	0.0391915375454165	0.352
navitoclax	3	P20	5	0.0630015946488653	0.18
nebivolol	3	D14	5	0.0922984795145105	0.045
nefiracetam	3	K14	5	0.0837627669638324	0.134
nefopam	3	N14	5	0.0418711108773434	0.244
nelarabine	3	D02	5	0.1600531032446206	0.013
nemonapride	3	A08	5	0.1270136924510029	0.025
nepafenac	3	A20	5	0.050276787360704	0.271
neratinib	3	M20	5	0.1411568155110749	0.009
nesbuvir	3	P08	5	0.0445554668669493	0.286
netupitant	3	O08	5	0.0913307039238259	0.096
nevirapine	3	A08	5	0.0562898619574095	0.235
niacin	3	M20	5	0.0443858084031865	0.257
nicaraven	3	O20	5	0.1274736130264554	0.032
nicardipine	3	E20	5	0.0055176477017883	0.718
nicergoline	2	I08	5	0.0285491534638973	0.529
nicotinamide	3	D08	5	0.0063422296689344	0.692
nicotine	3	F14	5	0.0198142866878821	0.491
niguldipine	3	N08	5	0.0221227389025981	0.476
nikethamide	3	M14	5	0.1512263889833136	0.016
nilotinib	3	C14	5	0.0505976908895972	0.24
nimesulide	2	J02	5	0.1418895345739383	0.09
nimodipine	3	G20	5	0.0388796470011767	0.371
nintedanib	3	L02	5	0.0236564743808569	0.409
nisoxetine	3	I20	5	0.0782491750399123	0.096
nitrendipine	3	G20	5	0.106955061257655	0.038
nizofenone	3	I02	5	0.1413703367002074	0.023
nms-1286937	3	I02	5	0.1956646615692581	0.004
norethindrone	3	G08	5	-0.0040054601102801	0.826
norethisterone	3	N14	5	0.0529628362314477	0.179
norfloxacin	3	O08	5	0.1043453434504053	0.067
norgestrel	3	M02	5	0.1157014044628815	0.03
nortriptyline	3	J08	5	0.2304210851420838	0.0
noscapine	3	F20	5	0.0604188287642593	0.112
novobiocin	3	N02	5	0.1234293054038653	0.021
nsi-189	2	D20	5	0.0735146961917077	0.215
nutlin-3	3	A20	5	0.2395777052830087	0.002
nvp-dpp728	2	J20	5	0.0413134070213713	0.306
nxy-059	3	E02	5	0.0732828076607823	0.215
o6-benzylguanine	3	L14	5	0.0107388526193378	0.601
odanacatib	3	H20	5	0.0518232297536606	0.212
ofloxacin	3	N02	5	0.0375358516903903	0.342
oglemilast	3	B08	5	0.0891816613253033	0.084
olaparib	3	I08	5	0.1538429267123658	0.005
olmesartan	2	M08	5	0.109631504797364	0.127
omecamtiv-mecarbil	3	O20	5	0.1122463684324792	0.049
omeprazole	3	B08	5	0.0235799826536211	0.509
ondansetron	3	C14	5	0.0147918870266094	0.604
oprozomib	3	O08	5	0.5766382187605477	0.0
orantinib	3	A14	5	0.0948499662520717	0.046
ore1001	3	L20	5	0.0339663443723067	0.409
org-9768	3	I14	5	-0.0109610817632472	0.926
orlistat	2	F14	5	0.0428701854315228	0.298
orphenadrine	3	H20	5	0.0092351426940742	0.634
orteronel	4	E02	5	0.0740644479686774	0.181
oseltamivir-carboxylate	3	E02	5	0.1730850192019877	0.011
ostarine	3	N20	5	0.0795918294481063	0.095
otamixaban	3	G08	5	0.155485321631671	0.013
otilonium	3	M08	5	0.161398750040202	0.008
ots167	3	O08	5	0.7452958094800833	0.0
oxandrolone	3	B14	5	0.0781699578676276	0.121
oxaprozin	3	B20	5	0.1092673920176775	0.054
oxatomide	4	J02	5	0.0332649226162795	0.466
oxfendazole	3	G20	5	0.0525503656013937	0.238
oxiconazole	3	C02	5	0.0281230506832616	0.446
oxiperomide	2	K20	5	0.0688844840011382	0.228
oxybenzone	3	J20	5	0.0567913897971377	0.146
oxybuprocaine	3	N20	5	0.0181468188034786	0.435
oxybutynin	3	I20	5	0.0558836684853488	0.186
oxymetazoline	3	D14	5	-0.0133306326408631	0.883
oxypurinol	3	D14	5	-0.0066492286823164	0.813
ozagrel	3	G02	5	0.1732010444186552	0.012
pa-824	3	M02	5	0.1121006614517893	0.035
paclitaxel	3	H20	5	0.448696657997252	0.0
palbociclib	3	A20	5	0.5066081537656475	0.0
palmitoylethanolamide	3	B20	5	0.0212235843757912	0.523
palomid-529	3	B20	5	0.0175521776466501	0.574
palonosetron	3	E14	5	0.0490073546884206	0.283
palovarotene	3	I08	5	0.1826637912005531	0.0
papaverine	3	A14	5	-0.0011402291039185	0.737
paracetamol	3	J20	5	-0.0245322631153285	0.959
paroxetine	3	D14	5	0.0619646282657467	0.135
pasireotide	3	N02	5	0.0730889220866662	0.116
pazopanib	3	I02	5	0.0797591275682162	0.134
pazufloxacin	3	M08	5	-0.0073422714530816	0.832
pd123319	3	L14	5	0.0721698573072489	0.145
pd153035	2	E02	5	0.0102319161882781	0.693
pelitinib	3	E02	5	0.2036960603403921	0.004
pemirolast	3	C08	5	0.1210050127305793	0.031
penfluridol	3	P14	5	0.0706906897762469	0.111
penicillin-v-potassium	3	P08	5	0.0201381350695283	0.559
pentamidine	3	G08	5	0.3557404709523103	0.0
pentoxifylline	3	G08	5	0.0928070712309799	0.075
perhexiline	3	D14	5	0.1331547037427201	0.014
pf-02545920	3	K20	5	0.0773651884763906	0.109
pf-03084014	3	P20	5	0.1026017354963009	0.041
pf-03758309	3	K14	5	0.2276416892650545	0.004
pf-03814735	3	E02	5	0.3981613160016408	0.0
pf-04136309	3	H20	5	0.005002498053802	0.684
pf-04447943	3	N20	5	0.090692180770878	0.07
pf-04457845	3	P14	5	0.0660438726122264	0.124
pf-04620110	3	J08	5	0.0100932704148401	0.708
pf-04691502	3	N08	5	0.5639195625484652	0.0
ph-797804	3	H02	5	0.0791754972663873	0.135
pha-848125	3	J02	5	0.2530773965620368	0.0
phenazone	3	K20	5	0.012962377015555	0.659
phenformin	3	P14	5	0.1034797427605674	0.039
phensuximide	3	M20	5	0.0219141743932848	0.485
phentermine	3	G08	5	0.086827383147922	0.092
phentolamine	3	E20	5	0.1248228836035774	0.025
phenylacetylglutamine	3	I20	5	-0.0159877218823657	0.889
phenylbutazone	3	K14	5	0.0572857348579859	0.242
phenylbutyrate	3	B14	5	0.0104749596015216	0.678
phenylephrine	3	O20	5	0.0632979581077368	0.154
phenytoin	3	B20	5	0.0112413685477725	0.632
physostigmine	3	C02	5	0.0703215072919607	0.152
pibenzimol	3	I02	5	0.068489027192761	0.184
piclamilast	3	G20	5	0.0922493372661512	0.054
picolinic-acid	4	E14	5	0.014338006747953	0.682
picotamide	3	P14	5	0.0720311624496967	0.104
piketoprofen	3	N14	5	0.0275825700397696	0.363
pilaralisib	3	O14	5	0.0713368390543953	0.169
pilocarpine	3	E02	5	0.001365614835013	0.783
pimavanserin	3	A20	5	0.0415462365277059	0.329
pimecrolimus	3	B08	5	0.0612594927941947	0.187
pimobendan	3	D08	5	0.0133545328906485	0.6
pimozide	4	F20	5	0.0722123212198847	0.037
pinacidil	3	P02	5	-0.0165107791711359	0.96
pinaverium	3	L02	5	0.0142008510071997	0.551
pinitol	3	E14	5	0.0710741003600434	0.157
pioglitazone	3	D14	5	0.0489163030864246	0.19
piperidolate	3	O20	5	-0.0473409034802355	0.984
pirenoxine	3	L02	5	0.0189990663382814	0.472
pirenzepine	3	F20	5	0.0023701797224976	0.695
pirfenidone	3	M14	5	0.0857654699671827	0.08
piribedil	3	N08	5	0.0403138287546518	0.281
piroxicam	3	D20	5	0.0813503520696101	0.076
pitavastatin	3	A14	5	0.0960524306615176	0.045
pki-179	3	I02	5	0.490176757665698	0.0
podophyllotoxin	3	N02	5	0.2546059999269493	0.0
pomalidomide	3	E14	5	0.0964972007826962	0.071
pramipexole	3	I08	5	0.0408605938777367	0.385
pranlukast	3	N20	5	-0.0783208311947762	0.993
pravastatin	3	J20	5	0.0163373672027315	0.516
prazosin	3	D20	5	0.1279983477029803	0.019
prednisone	3	C02	5	0.0274210403795026	0.452
preladenant	3	E08	5	0.0807380802546098	0.098
primaquine	3	A20	5	0.0434770664071555	0.316
primidone	3	E02	5	0.0449457510424106	0.381
pritelivir	3	A14	5	0.1013702157575084	0.036
probenecid	3	J08	5	0.0708246084901891	0.183
probucol	3	M14	5	0.0172088781630878	0.535
procainamide	2	F14	5	0.0076433500716363	0.594
prochlorperazine	3	C02	5	0.2183766392581524	0.002
progesterone	3	O20	5	0.0685807481011065	0.131
proglumide	3	B08	5	0.031716422037409	0.409
proguanil	3	G20	5	0.0340636543848892	0.418
propafenone	3	D20	5	0.0285098354566272	0.427
propentofylline	3	K02	5	0.0843692572385365	0.15
propranolol	3	L02	5	0.0432802799413295	0.249
protirelin	3	H20	5	0.0479432690475713	0.234
protriptyline	3	L02	5	0.0454461846834341	0.22
prx-08066	3	H02	5	-0.0484774446587906	0.985
psi-6130	3	P14	5	0.0853007700859204	0.077
pterostilbene	3	B08	5	0.0460853601492986	0.279
pyrazinamide	3	J08	5	0.0501282459198739	0.294
pyrazinoylguanidine	3	P14	5	-0.0026158283473726	0.79
quercetin	3	P02	5	0.2220828961706406	0.137
quetiapine	3	E02	5	0.0072376597091046	0.731
quiflapon	3	M20	5	0.0669624950350688	0.128
quinapril	3	I14	5	0.0894411308806683	0.129
quinidine	3	M02	5	0.0704636443493403	0.138
quinidine	3	P02	5	0.0704636443493403	0.531
quizartinib	3	G02	5	-0.0205508244315204	0.948
r-428	3	L20	5	0.1088682935604981	0.046
r547	3	E02	5	0.6197179011735128	0.0
rabeprazole	3	M14	5	0.1486999289567329	0.016
racecadotril	3	B20	5	0.1318385484045754	0.031
raclopride	3	B14	5	0.025431978649937	0.492
radezolid	3	K02	5	0.1159450940106705	0.05
raf265	3	C02	5	0.143734504221255	0.018
raloxifene	3	H08	5	0.0572257552819544	0.222
raltegravir	4	N20	5	0.0398344082161151	0.216
ramatroban	3	D14	5	0.0271326724949717	0.398
ramelteon	3	I20	5	-0.0271697460172591	0.943
ramipril	3	E20	5	0.050028389837583	0.231
ranitidine	3	I08	5	0.0725224464937459	0.142
ranolazine	3	J20	5	0.0816785479305401	0.062
rasagiline	3	H20	5	0.0088137421442184	0.637
rebamipide	3	A20	5	0.0530637813979464	0.26
reboxetine	3	F20	5	0.0275167257207715	0.345
refametinib	3	F02	5	0.2579342593764328	0.0
regadenoson	2	M02	5	0.0430923665956856	0.364
regorafenib	3	F20	5	0.0318749766399722	0.309
relcovaptan	3	N02	5	0.0156343890708904	0.579
repaglinide	3	H08	5	0.0800953945229968	0.121
reparixin	3	E08	5	0.0653077021929749	0.135
resatorvid	3	P20	5	-0.0095209656877261	0.854
reserpine	3	L02	5	0.0050710218708499	0.668
resiquimod	3	K02	5	0.1365276853264835	0.032
resminostat	3	C08	5	0.6601709775292758	0.0
resveratrol	2	N20	5	-0.0588380353186699	0.959
retapamulin	3	N08	5	0.0456507625596469	0.247
retigabine	3	H02	5	0.1294385758119482	0.036
rg-7388	3	C08	5	0.5443406211277201	0.0
rg2833	4	L02	5	0.0786895730956152	0.043
rg4733	3	H02	5	0.0529811013823781	0.243
ribavirin	3	G20	5	0.0832739852002756	0.073
rifabutin	3	G02	5	0.0382751021259164	0.413
rifaximin	3	E20	5	0.0474017221753425	0.249
rilmenidine	3	N20	5	0.0048745460848157	0.592
rilpivirine	3	H20	5	0.0083664319533009	0.643
rimantadine	3	I14	5	0.1241661382322202	0.054
rimcazole	3	J02	5	0.0571919973679125	0.261
rimexolone	3	D02	5	0.3370648965368784	0.0
rimonabant	3	H14	5	0.0066767596354324	0.712
riociguat	3	L08	5	0.0756551874114724	0.096
ripasudil	3	I02	5	0.1012477327217527	0.069
risperidone	3	J02	5	0.0218337683002602	0.563
ritodrine	3	E20	5	0.0417241095306405	0.285
rivaroxaban	3	P20	5	0.0468210683367252	0.296
rizatriptan	2	G02	5	0.1306562673804246	0.088
ro-4987655	3	I08	5	0.4810329604572148	0.0
rociletinib	3	N14	5	0.1111449972578347	0.034
rocuronium	3	I14	5	0.0081342105295385	0.795
roflumilast	4	M20	5	0.035146911077477	0.277
rolipram	3	O08	5	0.0471461704188708	0.326
romidepsin	3	P14	5	0.7087525601931585	0.0
ropinirole	3	C02	5	0.0438805984200744	0.296
roquinimex	4	P14	5	0.0132985519033214	0.685
roscovitine	3	O08	5	0.06060858041844	0.223
rosiglitazone	3	P08	5	0.0558090740702417	0.224
rosuvastatin	3	H14	5	0.0413686145983398	0.311
rotigotine	3	J02	5	0.0627746981263984	0.229
rottlerin	4	O14	5	0.056229171817611	0.203
rotundine	3	M20	5	0.0247844037138872	0.451
roxithromycin	3	E02	5	0.1092539852488782	0.097
rs-127445	3	N02	5	0.090398449947686	0.067
ru-58841	3	D20	5	0.040138926816021	0.309
rucinol	3	L14	5	0.0401505088337745	0.302
rupatadine	3	P02	5	0.3388709467985828	0.026
rutin	2	I02	5	0.1562492299243368	0.053
s18986	4	K14	5	0.0705136971009456	0.137
safinamide	2	B20	5	0.1119831332493636	0.124
salvinorin-a	3	B20	5	0.0942437330108642	0.082
saquinavir	3	E14	5	0.0485817040287043	0.284
saracatinib	3	L08	5	0.2083878999764028	0.0
sarcosine	3	B14	5	0.009997107144506	0.679
sasapyrine	3	O08	5	0.0847685920364557	0.113
saxagliptin	3	P14	5	0.0292499598567813	0.409
sb-683698	3	M14	5	0.0234991710512167	0.449
sb-705498	3	K02	5	-0.0156809643686783	0.912
sb-743921	3	C14	5	0.2892803392788181	0.0
sb-756050	3	D02	5	0.0812293668232535	0.143
sb-939	3	O14	5	0.659856045425831	0.0
sc-12267	3	O08	5	0.0347788563434188	0.443
scopolamine	3	A08	5	0.054929684952542	0.245
sdz-nkt-343	2	K20	5	-0.0325774817613593	0.911
secnidazole	3	H14	5	0.0107992009582215	0.671
selamectin	3	J02	5	0.0815334307124639	0.145
selegiline	3	I08	5	0.0081307328051734	0.783
selumetinib	3	E20	5	0.3422192929031169	0.0
semagacestat	3	O08	5	0.0661474415562687	0.184
semaxanib	3	F20	5	0.0947653155770012	0.037
senicapoc	3	F20	5	0.0418448628547204	0.212
seocalcitol	3	D02	5	0.0407534448379543	0.386
sep-227900	3	P14	5	0.09859438346802	0.048
sertaconazole	3	L14	5	0.1170333271402092	0.044
sertindole	3	E20	5	0.1264375104827145	0.024
sertraline	3	I02	5	0.0691924548996651	0.179
setiptiline	3	P20	5	0.0388094415889689	0.353
sgi-1776	3	N14	5	0.1378733957897259	0.019
siguazodan	3	B08	5	-0.0051157340993545	0.85
sildenafil	2	O20	5	0.0962465787266738	0.146
simeprevir	3	D20	5	0.1306576530355735	0.019
simvastatin	3	L20	5	0.0241684182341776	0.492
sirolimus	2	P20	5	0.1446180208091329	0.072
sk&f-10047-(+)	3	H02	5	0.0608973638265351	0.203
snx-2112	3	I02	5	0.4160454184100358	0.0
sobetirome	3	N08	5	0.1278974352714055	0.012
sodium-gualenate	3	P14	5	0.0833108695153749	0.082
sodium-tanshinone-ii-a-sulfonate	3	L14	5	0.0416642064643946	0.288
sofalcone	3	F14	5	0.0071319256331348	0.66
sofosbuvir	3	G08	5	0.0021433094431567	0.745
solifenacin-succinate	3	L02	5	0.0124194850017709	0.576
sorbinil	3	E08	5	0.0565579106582795	0.179
sorbitol	3	L08	5	0.0126778306121774	0.602
sotalol	3	H02	5	0.0140392822624478	0.584
sotrastaurin	3	G08	5	0.0496470645322121	0.249
sparfloxacin	3	P08	5	0.1739034031561235	0.016
spironolactone	3	O08	5	0.0988672856450887	0.075
sr-2640	3	D02	5	0.070024392505136	0.191
sr-33805	3	M08	5	-0.0107217217533272	0.868
sta-5326	3	K02	5	0.3236470893536376	0.001
stavudine	3	D14	5	0.093165369726055	0.044
su014813	2	H08	5	0.0359313950025506	0.431
sulbactam	3	N20	5	0.0488767978615451	0.195
sulbutiamine	3	D02	5	0.0236560361989571	0.579
sulfafurazole	3	B14	5	0.1639679120730279	0.012
sulfasalazine	3	L08	5	-0.0033983261108401	0.801
sulforaphane	2	K02	5	0.0559461560472831	0.397
sumatriptan	3	A20	5	-0.0014554324388398	0.793
sunitinib	3	I14	5	0.2587842516393643	0.0
suprofen	3	I14	5	0.1716751404677562	0.016
suvorexant	3	H14	5	0.0856580620209569	0.102
swainsonine	3	M20	5	0.0191217991802216	0.511
t-5224	3	C14	5	0.0893718250389752	0.074
tacalcitol	3	L02	5	0.1414167117251071	0.016
tacedinaline	2	E08	5	0.1383400346727169	0.061
tacrine	3	D08	5	0.0525860223851275	0.241
tacrolimus	3	N08	5	0.0553550517126413	0.186
tadalafil	3	E20	5	-0.0096548694819763	0.859
tafamidis-meglumine	3	I14	5	0.0534066151515652	0.294
tagatose	2	A14	5	0.1564342896290255	0.04
tak-285	3	A14	5	0.1165994160437223	0.026
tak-733	3	G20	5	0.6400408365646295	0.0
tak-875	3	E14	5	0.0179481684082324	0.593
taladegib	3	P08	5	0.1008943079650848	0.07
talazoparib	3	I08	5	0.0644284449111201	0.191
talinolol	3	H08	5	0.0685869079354536	0.164
talmapimod	3	L08	5	0.0617122003059507	0.148
talnetant	3	G02	5	0.0308551212197056	0.487
taltirelin	3	C14	5	0.0421534006400248	0.305
tamibarotene	3	P14	5	0.0982538985311156	0.05
tamoxifen	3	F20	5	-0.0066400671126471	0.785
tamsulosin	2	D14	5	-0.0283428626796454	0.89
tanaproget	3	N20	5	0.1028929585270019	0.049
taranabant	3	P20	5	0.0782544671961271	0.114
targinine	3	H02	5	0.0849935240628364	0.117
tas-103	3	G20	5	0.6642653821356873	0.0
taselisib	3	A08	5	0.2164209988787032	0.004
tasisulam	3	K20	5	-0.0389779098457707	0.988
tasquinimod	3	L08	5	0.0527443263059227	0.187
tazobactam	3	A08	5	0.1015744033166109	0.065
tebipenem	3	L02	5	-0.0069246756030824	0.814
tecastemizole	3	I02	5	0.0543831732911838	0.25
tedizolid	3	L20	5	0.0691169774404562	0.157
tegobuvir	3	F14	5	0.0620857221147439	0.127
telatinib	2	C08	5	0.0413934231718556	0.383
telbivudine	3	D02	5	0.122075442154093	0.045
telcagepant	3	I08	5	0.112411321677588	0.033
telmesteine	3	F20	5	0.0450055110990816	0.188
telmisartan	3	H14	5	0.0642847303626023	0.177
telotristat	3	E08	5	0.0583991494106657	0.17
temazepam	3	D20	5	0.0874811444764259	0.068
temozolomide	3	K02	5	0.0639104223280348	0.27
temsirolimus	3	E02	5	0.2435355209867402	0.001
teneligliptin	3	N14	5	0.0345444722731583	0.3
tenidap	3	A14	5	0.0659034827715162	0.112
terbinafine	3	D02	5	0.1020277853618421	0.079
teroxirone	3	N20	5	0.0698447549781938	0.111
tesaglitazar	3	B08	5	0.0869757238577317	0.088
testosterone	3	I08	5	0.0331590393758954	0.481
tetrabenazine	3	J20	5	-0.0138188046656155	0.905
tetracaine	3	J08	5	0.1160390985792709	0.049
tetrahydrouridine	3	P02	5	0.0728578074982704	0.527
tetrindole	2	E14	5	0.1342371154402273	0.072
tg-100801	2	D08	5	0.1213513563978066	0.122
thalidomide	3	C08	5	0.1677078926921427	0.01
theobromine	3	P14	5	-0.023986568000286	0.931
theophylline	3	B14	5	0.0397892525686171	0.335
thiocolchicoside	3	F02	5	0.1015020145670038	0.074
thioctic-acid	3	F02	5	0.1310335587592078	0.022
thioguanine	3	K20	5	0.1727495829202969	0.005
thiomersal	3	B20	5	0.3018416957098644	0.0
thioridazine	3	H02	5	0.0789613352997686	0.137
thiothixene	3	K20	5	0.1741664883330222	0.005
tiagabine	3	N14	5	0.0766503599442626	0.09
tiapride	3	G02	5	-0.023586974770619	0.957
tic10	3	K14	5	-0.0017590955167655	0.826
ticagrelor	3	A20	5	0.0536915382623472	0.253
ticlopidine	4	D08	5	0.0141888386787246	0.675
tiludronate	3	L14	5	0.1659733851866607	0.008
timolol	3	O14	5	-0.0146114707555088	0.903
timonacic	3	O20	5	0.0494382007551059	0.25
tioconazole	3	N02	5	0.0318410813679572	0.401
tioguanine	2	J20	5	0.2713061417505428	0.01
tipiracil	3	A08	5	0.0579846102074926	0.223
tirasemtiv	3	B08	5	0.0098300323506545	0.681
tirofiban	3	C08	5	-0.0190825988599659	0.912
tivantinib	3	H14	5	0.2597179535077377	0.0
tivozanib	3	H08	5	0.0891515821957407	0.091
tizanidine	3	J02	5	0.05937693763645	0.246
tobramycin	3	H08	5	0.0488881997257881	0.279
tofacitinib	3	P02	5	0.4031599470972128	0.003
tolazamide	3	L02	5	0.0055062246087667	0.661
tolbutamide	3	M02	5	0.0203439808613161	0.559
tolcapone	3	K20	5	0.0584549593772865	0.193
tolfenamic-acid	3	M08	5	0.0704608330112363	0.133
